rank,agent,kd,kills,deaths,assists,win_rate,pick_rate,avg_score,matches,episode,act,placement
5,Reyna,1.12,17.8,15.8,4.4,0.5,0.094,243,917032,e6,act2,ascendant3
6,Raze,1.05,16.9,16.1,4.8,0.499,0.068,242,657409,e6,act2,ascendant3
7,Astra,1.05,15.4,14.7,7.3,0.497,0.028,208,267552,e6,act2,ascendant3
8,Sova,1.01,14.9,14.8,6.0,0.496,0.054,205,528418,e6,act2,ascendant3
9,Gekko,0.96,14.6,15.2,5.0,0.495,0.063,196,615151,e6,act2,ascendant3
10,Viper,1.03,15.3,14.9,6.0,0.494,0.04,210,389678,e6,act2,ascendant3
11,Skye,0.96,14.7,15.3,7.9,0.492,0.031,201,297897,e6,act2,ascendant3
12,Jett,1.08,17.5,16.2,3.7,0.49,0.152,239,1480656,e6,act2,ascendant3
13,Fade,0.97,14.8,15.1,6.7,0.49,0.027,202,263253,e6,act2,ascendant3
14,Cypher,1.02,15.1,14.8,4.7,0.488,0.045,203,438982,e6,act2,ascendant3
15,Breach,0.94,14.5,15.3,7.7,0.487,0.035,199,344670,e6,act2,ascendant3
16,Omen,0.99,15.0,15.2,8.4,0.484,0.072,205,700466,e6,act2,ascendant3
17,Chamber,1.09,16.6,15.1,2.8,0.479,0.026,221,253490,e6,act2,ascendant3
18,Yoru,1.02,16.3,15.9,4.7,0.472,0.008,222,79505,e6,act2,ascendant3
19,Neon,0.98,16.3,16.6,4.3,0.471,0.009,226,90768,e6,act2,ascendant3
20,Harbor,0.93,14.3,15.3,6.4,0.459,0.012,194,112588,e6,act2,ascendant3
21,KAY/O,0.93,14.6,15.7,9.6,0.447,0.022,206,218229,e6,act2,ascendant3
1,Brimstone,0.99,14.8,15.0,9.5,0.51,0.047,208,641886,e6,act2,ascendant2
2,Sage,0.96,14.4,15.0,7.2,0.506,0.066,198,901612,e6,act2,ascendant2
3,Phoenix,1.11,17.4,15.7,4.9,0.506,0.025,241,350550,e6,act2,ascendant2
4,Killjoy,1.04,15.0,14.5,3.7,0.5,0.079,205,1085735,e6,act2,ascendant2
5,Reyna,1.13,17.8,15.8,4.4,0.499,0.095,244,1312652,e6,act2,ascendant2
6,Raze,1.05,16.9,16.1,4.8,0.498,0.067,241,922640,e6,act2,ascendant2
7,Sova,1.01,14.9,14.8,5.9,0.496,0.052,206,717323,e6,act2,ascendant2
8,Viper,1.02,15.2,14.9,6.0,0.496,0.04,209,551544,e6,act2,ascendant2
9,Gekko,0.96,14.5,15.2,5.0,0.495,0.065,196,893887,e6,act2,ascendant2
10,Astra,1.05,15.4,14.7,7.2,0.495,0.026,208,355966,e6,act2,ascendant2
11,Skye,0.96,14.6,15.3,7.9,0.489,0.032,201,440844,e6,act2,ascendant2
12,Jett,1.08,17.4,16.2,3.7,0.489,0.146,239,2008668,e6,act2,ascendant2
13,Fade,0.97,14.8,15.2,6.7,0.488,0.028,202,381069,e6,act2,ascendant2
14,Cypher,1.02,15.0,14.8,4.8,0.487,0.044,202,603777,e6,act2,ascendant2
15,Omen,0.99,15.0,15.2,8.2,0.484,0.072,206,990156,e6,act2,ascendant2
16,Breach,0.94,14.5,15.4,7.5,0.483,0.034,199,472182,e6,act2,ascendant2
17,Chamber,1.09,16.5,15.2,2.8,0.478,0.027,220,375699,e6,act2,ascendant2
18,Neon,0.98,16.3,16.7,4.3,0.472,0.01,227,139877,e6,act2,ascendant2
19,Yoru,1.01,16.1,15.9,4.7,0.469,0.009,221,117182,e6,act2,ascendant2
20,Harbor,0.93,14.2,15.3,6.4,0.458,0.012,194,165294,e6,act2,ascendant2
21,KAY/O,0.93,14.6,15.7,9.5,0.447,0.024,206,333126,e6,act2,ascendant2
1,Brimstone,0.98,14.7,15.0,9.3,0.512,0.048,207,883325,e6,act2,ascendant1
2,Sage,0.95,14.3,15.0,7.2,0.505,0.071,197,1300919,e6,act2,ascendant1
3,Phoenix,1.1,17.3,15.7,4.8,0.504,0.026,240,481309,e6,act2,ascendant1
4,Killjoy,1.03,14.9,14.5,3.7,0.5,0.077,204,1425451,e6,act2,ascendant1
5,Reyna,1.13,17.8,15.8,4.4,0.498,0.096,244,1776450,e6,act2,ascendant1
6,Viper,1.02,15.1,14.9,6.0,0.497,0.041,208,747140,e6,act2,ascendant1
7,Raze,1.05,16.9,16.1,4.8,0.496,0.066,241,1215483,e6,act2,ascendant1
8,Gekko,0.95,14.5,15.2,5.0,0.494,0.066,195,1216197,e6,act2,ascendant1
9,Sova,1.01,14.9,14.8,5.9,0.494,0.05,206,913145,e6,act2,ascendant1
10,Astra,1.04,15.3,14.7,7.1,0.494,0.025,208,457726,e6,act2,ascendant1
11,Cypher,1.01,15.0,14.8,4.8,0.489,0.042,202,776451,e6,act2,ascendant1
12,Skye,0.95,14.6,15.3,7.8,0.489,0.033,201,605140,e6,act2,ascendant1
13,Jett,1.08,17.4,16.2,3.7,0.488,0.14,239,2579447,e6,act2,ascendant1
14,Fade,0.97,14.7,15.2,6.6,0.488,0.028,201,523688,e6,act2,ascendant1
15,Breach,0.94,14.5,15.4,7.4,0.484,0.033,199,610216,e6,act2,ascendant1
16,Omen,0.98,15.0,15.2,8.0,0.482,0.072,206,1328406,e6,act2,ascendant1
17,Chamber,1.08,16.4,15.1,2.8,0.478,0.028,219,521812,e6,act2,ascendant1
18,Yoru,1.01,16.0,15.9,4.6,0.468,0.009,220,162898,e6,act2,ascendant1
19,Neon,0.98,16.3,16.6,4.3,0.467,0.011,227,201348,e6,act2,ascendant1
20,Harbor,0.92,14.1,15.3,6.3,0.462,0.012,193,222038,e6,act2,ascendant1
21,KAY/O,0.93,14.5,15.7,9.4,0.449,0.025,206,467194,e6,act2,ascendant1
1,Brimstone,0.98,14.7,14.9,9.2,0.514,0.05,207,1105770,e6,act2,diamond3
2,Phoenix,1.11,17.3,15.6,4.8,0.507,0.027,241,599082,e6,act2,diamond3
3,Sage,0.95,14.2,15.0,7.2,0.507,0.076,196,1690407,e6,act2,diamond3
4,Killjoy,1.03,14.8,14.4,3.8,0.502,0.075,203,1682541,e6,act2,diamond3
5,Reyna,1.13,17.9,15.8,4.4,0.501,0.099,245,2219374,e6,act2,diamond3
6,Viper,1.01,15.1,14.8,6.0,0.498,0.04,208,898753,e6,act2,diamond3
7,Gekko,0.95,14.4,15.1,5.0,0.497,0.066,195,1482145,e6,act2,diamond3
8,Raze,1.05,16.9,16.1,4.9,0.497,0.066,242,1467539,e6,act2,diamond3
9,Sova,1.01,14.9,14.8,5.8,0.495,0.048,206,1063888,e6,act2,diamond3
10,Astra,1.04,15.3,14.7,7.0,0.495,0.023,207,523735,e6,act2,diamond3
11,Jett,1.08,17.4,16.1,3.8,0.492,0.134,240,2993294,e6,act2,diamond3
12,Cypher,1.01,14.9,14.7,4.8,0.489,0.041,202,907598,e6,act2,diamond3
13,Skye,0.95,14.5,15.3,7.8,0.488,0.033,201,746079,e6,act2,diamond3
14,Fade,0.96,14.6,15.2,6.6,0.487,0.029,201,651785,e6,act2,diamond3
15,Breach,0.94,14.5,15.4,7.3,0.486,0.032,200,720467,e6,act2,diamond3
16,Omen,0.98,15.0,15.2,7.9,0.483,0.073,206,1622578,e6,act2,diamond3
17,Chamber,1.09,16.4,15.1,2.9,0.48,0.028,220,635430,e6,act2,diamond3
18,Neon,0.98,16.3,16.6,4.3,0.476,0.012,227,257754,e6,act2,diamond3
19,Yoru,1.01,16.0,15.8,4.6,0.469,0.009,221,198125,e6,act2,diamond3
20,Harbor,0.92,14.0,15.3,6.3,0.461,0.012,193,270393,e6,act2,diamond3
21,KAY/O,0.93,14.5,15.7,9.2,0.452,0.026,206,581408,e6,act2,diamond3
1,Brimstone,0.98,14.7,14.9,9.1,0.511,0.05,207,1285544,e6,act2,diamond2
2,Sage,0.94,14.1,15.0,7.2,0.505,0.08,195,2049387,e6,act2,diamond2
3,Phoenix,1.11,17.3,15.6,4.8,0.504,0.028,241,704651,e6,act2,diamond2
4,Reyna,1.13,17.9,15.8,4.5,0.5,0.102,246,2600461,e6,act2,diamond2
5,Killjoy,1.02,14.7,14.4,3.8,0.499,0.074,203,1880677,e6,act2,diamond2
6,Viper,1.01,15.0,14.8,5.9,0.497,0.04,207,1020017,e6,act2,diamond2
7,Gekko,0.95,14.4,15.1,5.0,0.496,0.067,195,1699265,e6,act2,diamond2
8,Raze,1.05,16.8,16.0,4.9,0.496,0.065,241,1666101,e6,act2,diamond2
9,Sova,1.01,14.8,14.8,5.8,0.496,0.046,206,1180134,e6,act2,diamond2
10,Astra,1.04,15.3,14.7,6.9,0.494,0.022,208,564470,e6,act2,diamond2
11,Jett,1.08,17.4,16.1,3.8,0.49,0.129,240,3291636,e6,act2,diamond2
12,Skye,0.95,14.5,15.3,7.7,0.489,0.034,200,860566,e6,act2,diamond2
13,Fade,0.96,14.5,15.2,6.5,0.488,0.03,200,765514,e6,act2,diamond2
14,Cypher,1.01,14.8,14.7,4.8,0.487,0.039,201,999496,e6,act2,diamond2
15,Breach,0.94,14.5,15.4,7.1,0.484,0.032,200,803821,e6,act2,diamond2
16,Omen,0.98,15.0,15.3,7.7,0.483,0.072,206,1847402,e6,act2,diamond2
17,Chamber,1.09,16.4,15.1,2.9,0.479,0.029,220,740925,e6,act2,diamond2
18,Neon,0.98,16.2,16.5,4.3,0.472,0.012,227,317680,e6,act2,diamond2
19,Yoru,1.01,16.0,15.8,4.6,0.464,0.009,220,238123,e6,act2,diamond2
20,Harbor,0.92,14.0,15.3,6.2,0.459,0.012,192,311663,e6,act2,diamond2
21,KAY/O,0.92,14.5,15.7,9.1,0.452,0.027,205,684861,e6,act2,diamond2
1,Brimstone,0.98,14.6,14.9,8.9,0.51,0.052,206,1508170,e6,act2,diamond1
2,Phoenix,1.11,17.3,15.6,4.8,0.505,0.028,241,832340,e6,act2,diamond1
3,Sage,0.93,13.9,15.0,7.2,0.503,0.085,193,2485139,e6,act2,diamond1
4,Killjoy,1.01,14.6,14.4,3.8,0.5,0.072,202,2113980,e6,act2,diamond1
5,Reyna,1.13,17.8,15.7,4.5,0.498,0.105,246,3059388,e6,act2,diamond1
6,Gekko,0.94,14.3,15.1,4.9,0.497,0.066,194,1923671,e6,act2,diamond1
7,Viper,1.0,14.9,14.8,5.9,0.496,0.04,206,1174646,e6,act2,diamond1
8,Raze,1.05,16.8,16.0,4.9,0.496,0.065,241,1893323,e6,act2,diamond1
9,Sova,1.0,14.8,14.7,5.7,0.495,0.045,206,1306626,e6,act2,diamond1
10,Astra,1.04,15.2,14.7,6.7,0.494,0.021,207,616903,e6,act2,diamond1
11,Jett,1.09,17.4,16.1,3.8,0.49,0.124,240,3628513,e6,act2,diamond1
12,Fade,0.95,14.4,15.1,6.5,0.49,0.03,200,884020,e6,act2,diamond1
13,Cypher,1.0,14.7,14.7,4.8,0.488,0.038,201,1098516,e6,act2,diamond1
14,Skye,0.94,14.4,15.2,7.7,0.486,0.034,200,1002965,e6,act2,diamond1
15,Breach,0.94,14.4,15.4,7.0,0.483,0.031,200,909015,e6,act2,diamond1
16,Omen,0.98,14.9,15.3,7.5,0.481,0.073,205,2129638,e6,act2,diamond1
17,Chamber,1.08,16.3,15.0,2.9,0.48,0.029,219,854219,e6,act2,diamond1
18,Neon,0.99,16.2,16.5,4.3,0.472,0.013,227,390857,e6,act2,diamond1
19,Yoru,1.01,15.9,15.8,4.6,0.461,0.01,219,283026,e6,act2,diamond1
20,Harbor,0.91,13.9,15.3,6.2,0.46,0.012,192,349496,e6,act2,diamond1
21,KAY/O,0.92,14.4,15.6,9.0,0.451,0.027,204,803437,e6,act2,diamond1
1,Brimstone,0.98,14.7,14.9,8.7,0.511,0.052,208,1726528,e6,act2,platinum3
2,Phoenix,1.12,17.4,15.5,4.7,0.505,0.03,243,984723,e6,act2,platinum3
3,Sage,0.93,13.9,14.9,7.2,0.505,0.088,194,2923751,e6,act2,platinum3
4,Killjoy,1.02,14.6,14.3,3.8,0.502,0.071,202,2336346,e6,act2,platinum3
5,Reyna,1.15,18.0,15.7,4.5,0.502,0.11,249,3645066,e6,act2,platinum3
6,Viper,1.01,14.9,14.7,5.8,0.5,0.04,207,1308289,e6,act2,platinum3
7,Raze,1.06,16.9,15.9,4.9,0.498,0.065,243,2155637,e6,act2,platinum3
8,Astra,1.04,15.3,14.7,6.6,0.498,0.02,209,660610,e6,act2,platinum3
9,Gekko,0.95,14.3,15.1,4.9,0.497,0.066,196,2179550,e6,act2,platinum3
10,Sova,1.01,14.8,14.7,5.7,0.495,0.043,207,1428206,e6,act2,platinum3
11,Jett,1.1,17.6,16.0,3.8,0.493,0.12,243,3982062,e6,act2,platinum3
12,Fade,0.96,14.5,15.1,6.5,0.491,0.03,201,992801,e6,act2,platinum3
13,Cypher,1.01,14.8,14.6,4.9,0.488,0.036,202,1189091,e6,act2,platinum3
14,Skye,0.95,14.4,15.2,7.7,0.488,0.034,200,1124670,e6,act2,platinum3
15,Breach,0.94,14.5,15.4,6.9,0.484,0.03,202,993720,e6,act2,platinum3
16,Omen,0.99,15.0,15.2,7.3,0.484,0.073,207,2402115,e6,act2,platinum3
17,Chamber,1.09,16.3,15.0,3.0,0.482,0.029,220,959363,e6,act2,platinum3
18,Neon,1.0,16.3,16.4,4.3,0.475,0.015,229,482409,e6,act2,platinum3
19,Harbor,0.92,14.0,15.3,6.1,0.461,0.012,193,388694,e6,act2,platinum3
20,Yoru,1.01,15.9,15.7,4.6,0.461,0.01,221,342973,e6,act2,platinum3
21,KAY/O,0.92,14.4,15.6,8.9,0.455,0.027,205,900938,e6,act2,platinum3
1,Brimstone,0.98,14.6,14.9,8.6,0.51,0.053,207,1933109,e6,act2,platinum2
2,Phoenix,1.12,17.3,15.5,4.7,0.506,0.03,242,1110675,e6,act2,platinum2
3,Sage,0.93,13.8,14.9,7.2,0.503,0.092,192,3367821,e6,act2,platinum2
4,Killjoy,1.01,14.4,14.3,3.9,0.501,0.07,202,2576538,e6,act2,platinum2
5,Reyna,1.15,18.0,15.6,4.5,0.501,0.112,249,4094133,e6,act2,platinum2
6,Raze,1.06,16.8,15.9,4.9,0.498,0.065,242,2378896,e6,act2,platinum2
7,Gekko,0.95,14.3,15.1,4.9,0.498,0.066,195,2424196,e6,act2,platinum2
8,Astra,1.04,15.2,14.6,6.5,0.496,0.019,208,699922,e6,act2,platinum2
9,Viper,1.0,14.8,14.7,5.8,0.496,0.039,206,1448578,e6,act2,platinum2
10,Sova,1.0,14.7,14.7,5.6,0.494,0.042,206,1552790,e6,act2,platinum2
11,Jett,1.1,17.5,15.9,3.8,0.492,0.115,242,4234604,e6,act2,platinum2
12,Fade,0.95,14.4,15.1,6.4,0.49,0.03,200,1104689,e6,act2,platinum2
13,Cypher,1.0,14.7,14.6,4.8,0.488,0.035,200,1290529,e6,act2,platinum2
14,Skye,0.94,14.3,15.2,7.6,0.488,0.034,200,1252992,e6,act2,platinum2
15,Breach,0.94,14.5,15.4,6.7,0.485,0.03,202,1083639,e6,act2,platinum2
16,Omen,0.98,15.0,15.2,7.1,0.483,0.073,207,2662160,e6,act2,platinum2
17,Chamber,1.08,16.2,15.0,3.0,0.481,0.029,220,1061880,e6,act2,platinum2
18,Neon,0.99,16.2,16.4,4.2,0.475,0.016,229,572815,e6,act2,platinum2
19,Harbor,0.91,13.9,15.2,6.0,0.462,0.012,193,430814,e6,act2,platinum2
20,Yoru,1.01,15.8,15.7,4.6,0.461,0.011,219,409284,e6,act2,platinum2
21,KAY/O,0.92,14.3,15.6,8.8,0.455,0.028,204,1009493,e6,act2,platinum2
1,Brimstone,0.97,14.5,14.9,8.4,0.508,0.054,206,2184088,e6,act2,platinum1
2,Phoenix,1.11,17.1,15.4,4.7,0.502,0.031,241,1254672,e6,act2,platinum1
3,Sage,0.92,13.6,14.9,7.1,0.502,0.096,190,3926864,e6,act2,platinum1
4,Killjoy,1.0,14.3,14.3,3.9,0.501,0.07,201,2855346,e6,act2,platinum1
5,Reyna,1.15,17.9,15.6,4.5,0.501,0.113,249,4627287,e6,act2,platinum1
6,Gekko,0.94,14.2,15.1,4.9,0.497,0.066,194,2684226,e6,act2,platinum1
7,Raze,1.05,16.7,15.8,4.9,0.497,0.064,241,2612172,e6,act2,platinum1
8,Viper,0.99,14.6,14.7,5.8,0.496,0.04,205,1615204,e6,act2,platinum1
9,Astra,1.03,15.1,14.6,6.4,0.494,0.018,207,729129,e6,act2,platinum1
10,Sova,0.99,14.6,14.7,5.6,0.493,0.041,205,1679245,e6,act2,platinum1
11,Jett,1.09,17.4,15.9,3.8,0.492,0.109,242,4458222,e6,act2,platinum1
12,Fade,0.95,14.3,15.1,6.4,0.491,0.03,199,1241755,e6,act2,platinum1
13,Cypher,1.0,14.5,14.6,4.9,0.487,0.034,199,1399217,e6,act2,platinum1
14,Skye,0.93,14.1,15.1,7.6,0.486,0.035,198,1411305,e6,act2,platinum1
15,Breach,0.94,14.4,15.4,6.6,0.484,0.029,201,1182079,e6,act2,platinum1
16,Omen,0.98,14.9,15.2,7.0,0.483,0.073,206,2973112,e6,act2,platinum1
17,Chamber,1.08,16.1,14.9,3.0,0.482,0.029,218,1163245,e6,act2,platinum1
18,Neon,0.99,16.2,16.3,4.2,0.476,0.017,228,680688,e6,act2,platinum1
19,Harbor,0.91,13.8,15.2,6.0,0.461,0.012,192,475497,e6,act2,platinum1
20,Yoru,1.0,15.6,15.7,4.5,0.46,0.012,218,484111,e6,act2,platinum1
21,KAY/O,0.91,14.2,15.5,8.7,0.456,0.028,203,1136226,e6,act2,platinum1
1,Brimstone,0.98,14.6,14.8,8.3,0.51,0.054,208,2402082,e6,act2,gold3
2,Phoenix,1.13,17.3,15.3,4.7,0.505,0.032,243,1440078,e6,act2,gold3
3,Reyna,1.17,18.2,15.5,4.5,0.505,0.12,253,5362192,e6,act2,gold3
4,Sage,0.93,13.7,14.8,7.1,0.504,0.098,192,4385248,e6,act2,gold3
5,Killjoy,1.01,14.4,14.2,3.9,0.503,0.069,202,3092707,e6,act2,gold3
6,Gekko,0.95,14.2,15.0,4.9,0.499,0.066,196,2936415,e6,act2,gold3
7,Raze,1.07,16.8,15.8,4.9,0.499,0.065,243,2910930,e6,act2,gold3
8,Viper,1.0,14.7,14.7,5.7,0.499,0.039,207,1750123,e6,act2,gold3
9,Astra,1.05,15.2,14.6,6.3,0.497,0.017,210,747337,e6,act2,gold3
10,Jett,1.11,17.6,15.8,3.9,0.496,0.106,245,4766171,e6,act2,gold3
11,Sova,1.0,14.7,14.6,5.6,0.495,0.04,207,1801389,e6,act2,gold3
12,Fade,0.95,14.3,15.0,6.4,0.494,0.03,201,1343561,e6,act2,gold3
13,Cypher,1.01,14.6,14.5,4.9,0.49,0.033,201,1467346,e6,act2,gold3
14,Skye,0.94,14.2,15.1,7.6,0.488,0.034,200,1526731,e6,act2,gold3
15,Omen,0.99,15.0,15.2,6.8,0.486,0.072,209,3236101,e6,act2,gold3
16,Breach,0.95,14.5,15.3,6.5,0.485,0.028,203,1250111,e6,act2,gold3
17,Chamber,1.09,16.2,14.9,3.1,0.484,0.028,221,1247963,e6,act2,gold3
18,Neon,1.0,16.3,16.2,4.3,0.478,0.018,231,811056,e6,act2,gold3
19,Yoru,1.01,15.8,15.6,4.5,0.464,0.013,220,574105,e6,act2,gold3
20,Harbor,0.92,13.9,15.2,5.9,0.464,0.011,194,513115,e6,act2,gold3
21,KAY/O,0.92,14.2,15.5,8.7,0.459,0.028,205,1233018,e6,act2,gold3
1,Brimstone,0.98,14.5,14.8,8.2,0.508,0.054,207,2591967,e6,act2,gold2
