rank,agent,kd,kills,deaths,assists,win_rate,pick_rate,avg_score,matches,episode,act,placement
1,Jett,1.08,17.3,16.0,3.4,0.51,0.176,237,54111,e4,act1,immortal1
2,Reyna,1.09,17.1,15.7,3.6,0.5,0.128,234,39270,e4,act1,immortal1
3,Sova,0.99,14.6,14.7,6.4,0.54,0.094,200,28866,e4,act1,immortal1
4,Chamber,1.1,16.4,15.0,2.8,0.54,0.088,217,27081,e4,act1,immortal1
5,Sage,0.98,14.8,15.1,6.9,0.52,0.079,195,24378,e4,act1,immortal1
6,Viper,1.0,14.4,14.4,5.2,0.53,0.077,195,23766,e4,act1,immortal1
7,Neon,0.96,16.1,16.7,3.9,0.49,0.064,226,19584,e4,act1,immortal1
8,Astra,1.01,14.9,14.8,6.3,0.47,0.053,198,16422,e4,act1,immortal1
9,Raze,1.04,17.3,16.6,4.9,0.55,0.045,244,13974,e4,act1,immortal1
10,Skye,0.94,14.7,15.6,5.7,0.45,0.038,198,11730,e4,act1,immortal1
11,Omen,0.99,14.9,15.1,5.8,0.51,0.034,197,10455,e4,act1,immortal1
12,Killjoy,1.04,14.9,14.3,3.5,0.52,0.031,204,9537,e4,act1,immortal1
13,Cypher,1.0,15.3,15.3,4.0,0.48,0.027,200,8364,e4,act1,immortal1
14,Brimstone,0.95,14.8,15.5,6.9,0.48,0.023,200,7089,e4,act1,immortal1
15,Breach,0.94,14.0,14.8,5.7,0.52,0.018,190,5661,e4,act1,immortal1
16,KAY/O,0.94,14.4,15.4,8.7,0.54,0.016,197,4947,e4,act1,immortal1
17,Phoenix,1.0,15.7,15.6,4.2,0.56,0.004,229,1173,e4,act1,immortal1
18,Yoru,0.92,15.0,16.2,2.8,0.41,0.003,204,867,e4,act1,immortal1
1,Jett,1.11,17.6,15.9,3.5,0.51,0.165,240,93993,e4,act1,diamond3
2,Reyna,1.08,17.1,15.8,3.8,0.52,0.129,235,73491,e4,act1,diamond3
3,Sova,0.97,14.1,14.5,6.4,0.53,0.096,196,54723,e4,act1,diamond3
4,Sage,0.98,14.5,14.9,7.1,0.53,0.087,196,49470,e4,act1,diamond3
5,Chamber,1.09,16.1,14.8,2.7,0.49,0.082,217,46512,e4,act1,diamond3
6,Viper,1.0,15.0,14.9,5.5,0.51,0.077,199,44013,e4,act1,diamond3
7,Neon,0.95,16.0,16.8,4.0,0.49,0.067,223,37995,e4,act1,diamond3
8,Astra,1.0,14.7,14.7,6.2,0.5,0.054,196,30855,e4,act1,diamond3
9,Raze,1.02,16.5,16.1,4.9,0.51,0.045,234,25908,e4,act1,diamond3
10,Skye,0.94,14.4,15.3,5.7,0.45,0.037,197,21012,e4,act1,diamond3
11,Killjoy,1.06,15.3,14.5,3.7,0.52,0.036,209,20604,e4,act1,diamond3
12,Omen,0.98,14.7,15.0,6.1,0.51,0.03,199,17187,e4,act1,diamond3
13,Cypher,1.0,14.5,14.6,4.1,0.52,0.028,194,15759,e4,act1,diamond3
14,Brimstone,0.97,14.5,14.9,6.8,0.48,0.027,201,15198,e4,act1,diamond3
15,Breach,0.91,13.8,15.2,5.5,0.47,0.019,189,11067,e4,act1,diamond3
16,KAY/O,0.86,13.8,16.0,8.4,0.44,0.015,193,8364,e4,act1,diamond3
17,Phoenix,0.97,15.4,15.9,3.6,0.42,0.004,215,2295,e4,act1,diamond3
18,Yoru,0.97,15.8,16.2,3.2,0.43,0.004,212,2142,e4,act1,diamond3
1,Jett,1.09,17.3,16.0,3.5,0.49,0.169,237,168657,e4,act1,diamond2
2,Reyna,1.09,17.3,15.8,3.9,0.51,0.128,236,127602,e4,act1,diamond2
3,Sova,0.97,14.3,14.8,6.5,0.49,0.091,200,90678,e4,act1,diamond2
4,Sage,0.95,14.1,14.9,7.0,0.52,0.09,191,89505,e4,act1,diamond2
5,Viper,1.0,14.7,14.7,5.5,0.51,0.076,198,76347,e4,act1,diamond2
6,Chamber,1.11,16.6,14.9,2.8,0.52,0.076,221,75786,e4,act1,diamond2
7,Neon,0.96,16.2,16.9,4.0,0.5,0.065,226,64923,e4,act1,diamond2
8,Astra,1.01,14.8,14.6,6.1,0.51,0.05,197,50388,e4,act1,diamond2
9,Raze,1.01,16.3,16.1,4.9,0.48,0.048,235,47787,e4,act1,diamond2
10,Skye,0.94,14.3,15.3,5.9,0.48,0.043,196,42687,e4,act1,diamond2
11,Omen,1.0,15.3,15.2,6.0,0.51,0.036,203,35496,e4,act1,diamond2
12,Killjoy,1.0,14.5,14.5,3.8,0.52,0.035,201,34833,e4,act1,diamond2
13,Cypher,0.97,14.2,14.7,4.1,0.49,0.029,193,29172,e4,act1,diamond2
14,Brimstone,0.97,14.4,15.0,7.0,0.48,0.024,200,23868,e4,act1,diamond2
15,Breach,0.93,14.1,15.2,5.6,0.51,0.017,191,17085,e4,act1,diamond2
16,KAY/O,0.98,14.9,15.2,7.9,0.46,0.016,205,16320,e4,act1,diamond2
17,Phoenix,1.07,17.1,16.0,4.1,0.5,0.004,234,4488,e4,act1,diamond2
18,Yoru,1.0,15.7,15.6,3.5,0.52,0.003,216,3060,e4,act1,diamond2
1,Jett,1.11,17.6,15.8,3.6,0.51,0.167,241,202878,e4,act1,diamond1
2,Reyna,1.1,17.3,15.8,3.8,0.5,0.125,239,151317,e4,act1,diamond1
3,Sage,0.97,14.3,14.9,7.0,0.54,0.095,193,115515,e4,act1,diamond1
4,Sova,0.97,14.4,14.8,6.4,0.51,0.086,200,104040,e4,act1,diamond1
5,Chamber,1.1,16.4,14.9,2.9,0.52,0.074,220,90423,e4,act1,diamond1
6,Viper,0.99,14.5,14.6,5.4,0.51,0.071,197,86139,e4,act1,diamond1
7,Neon,0.96,16.0,16.7,3.9,0.47,0.061,223,74511,e4,act1,diamond1
8,Astra,1.0,14.6,14.6,5.9,0.49,0.049,195,59925,e4,act1,diamond1
9,Raze,1.02,16.4,16.1,4.9,0.51,0.048,237,58854,e4,act1,diamond1
10,Skye,0.95,14.7,15.4,5.8,0.49,0.043,198,51714,e4,act1,diamond1
11,Omen,1.0,15.1,15.1,5.8,0.51,0.041,204,50184,e4,act1,diamond1
12,Killjoy,1.02,14.8,14.5,3.8,0.49,0.039,204,47226,e4,act1,diamond1
13,Cypher,0.99,14.8,14.9,3.7,0.44,0.03,198,36261,e4,act1,diamond1
14,Brimstone,0.99,14.9,15.1,6.9,0.49,0.026,203,31926,e4,act1,diamond1
15,Breach,0.94,14.3,15.2,5.7,0.5,0.019,194,22746,e4,act1,diamond1
16,KAY/O,0.93,14.6,15.7,8.0,0.44,0.016,201,20043,e4,act1,diamond1
17,Phoenix,1.0,15.9,15.9,3.9,0.41,0.006,228,6936,e4,act1,diamond1
18,Yoru,0.96,15.4,16.1,3.0,0.38,0.004,210,4437,e4,act1,diamond1
1,Jett,1.11,17.6,15.9,3.6,0.5,0.159,242,183957,e4,act1,platinum3
2,Reyna,1.09,17.2,15.8,3.9,0.51,0.13,237,149889,e4,act1,platinum3
3,Sage,0.95,14.1,14.8,6.9,0.51,0.098,190,113220,e4,act1,platinum3
4,Sova,0.97,14.4,14.8,6.4,0.49,0.077,201,88842,e4,act1,platinum3
5,Chamber,1.08,16.2,15.0,2.9,0.51,0.074,218,85425,e4,act1,platinum3
6,Viper,1.0,14.7,14.6,5.4,0.51,0.07,200,80682,e4,act1,platinum3
7,Neon,1.0,16.7,16.7,4.0,0.49,0.068,232,78489,e4,act1,platinum3
8,Raze,1.02,16.4,16.0,4.9,0.51,0.051,236,58497,e4,act1,platinum3
9,Skye,0.94,14.4,15.3,5.9,0.52,0.046,196,53346,e4,act1,platinum3
10,Astra,1.03,15.2,14.8,5.9,0.52,0.043,201,49470,e4,act1,platinum3
11,Killjoy,0.99,14.3,14.4,3.8,0.5,0.04,200,46206,e4,act1,platinum3
12,Omen,0.98,15.0,15.3,5.6,0.49,0.039,201,45033,e4,act1,platinum3
13,Brimstone,0.97,14.6,15.1,7.0,0.52,0.03,202,34986,e4,act1,platinum3
14,Cypher,0.99,14.8,14.9,4.0,0.46,0.028,197,32691,e4,act1,platinum3
15,Breach,0.89,14.1,15.8,5.4,0.43,0.019,193,22287,e4,act1,platinum3
16,KAY/O,0.93,14.3,15.4,7.8,0.48,0.015,200,17697,e4,act1,platinum3
17,Phoenix,1.05,16.3,15.6,3.7,0.46,0.007,226,7956,e4,act1,platinum3
18,Yoru,1.0,15.8,15.8,3.3,0.52,0.004,222,5100,e4,act1,platinum3
1,Jett,1.11,17.5,15.8,3.6,0.5,0.149,241,214506,e4,act1,platinum2
2,Reyna,1.09,17.2,15.8,3.9,0.5,0.134,237,193035,e4,act1,platinum2
3,Sage,0.94,14.0,14.9,7.0,0.51,0.104,190,149481,e4,act1,platinum2
4,Sova,0.98,14.3,14.7,6.2,0.5,0.076,201,109497,e4,act1,platinum2
5,Viper,0.99,14.5,14.7,5.4,0.52,0.074,199,105774,e4,act1,platinum2
6,Chamber,1.09,16.2,14.8,3.1,0.52,0.07,218,100878,e4,act1,platinum2
7,Neon,0.99,16.5,16.7,4.0,0.48,0.068,231,98328,e4,act1,platinum2
8,Raze,1.04,16.4,15.9,4.8,0.52,0.05,236,71859,e4,act1,platinum2
9,Skye,0.95,14.5,15.3,5.9,0.5,0.047,197,67932,e4,act1,platinum2
10,Astra,1.0,14.8,14.9,5.8,0.47,0.042,199,60282,e4,act1,platinum2
11,Omen,0.97,14.8,15.2,5.5,0.5,0.041,201,58293,e4,act1,platinum2
12,Killjoy,1.0,14.4,14.4,3.9,0.52,0.039,202,55590,e4,act1,platinum2
13,Brimstone,0.96,14.4,14.9,7.0,0.52,0.031,198,44064,e4,act1,platinum2
14,Cypher,0.99,14.5,14.7,4.0,0.48,0.028,197,40545,e4,act1,platinum2
15,Breach,0.95,14.4,15.2,5.7,0.5,0.019,199,27132,e4,act1,platinum2
16,KAY/O,0.92,14.3,15.6,7.8,0.46,0.017,198,24378,e4,act1,platinum2
17,Phoenix,0.99,15.5,15.7,3.6,0.4,0.007,219,10608,e4,act1,platinum2
18,Yoru,1.01,15.9,15.8,3.2,0.5,0.005,216,6834,e4,act1,platinum2
1,Jett,1.09,17.2,15.8,3.7,0.51,0.147,238,271320,e4,act1,platinum1
2,Reyna,1.11,17.4,15.7,3.9,0.5,0.133,240,245718,e4,act1,platinum1
3,Sage,0.94,14.0,14.9,6.9,0.52,0.106,190,196452,e4,act1,platinum1
4,Sova,0.98,14.4,14.7,6.2,0.5,0.073,202,134895,e4,act1,platinum1
5,Chamber,1.08,16.1,14.9,3.0,0.5,0.071,217,131172,e4,act1,platinum1
6,Viper,0.97,14.2,14.7,5.3,0.49,0.07,197,128928,e4,act1,platinum1
7,Neon,0.99,16.3,16.5,4.0,0.49,0.069,230,126837,e4,act1,platinum1
8,Raze,1.02,16.3,15.9,4.8,0.5,0.051,236,94809,e4,act1,platinum1
9,Skye,0.96,14.7,15.2,5.8,0.49,0.048,199,88281,e4,act1,platinum1
10,Omen,0.96,14.6,15.3,5.5,0.48,0.043,200,78846,e4,act1,platinum1
11,Killjoy,0.97,14.1,14.5,3.9,0.51,0.041,198,76398,e4,act1,platinum1
12,Astra,0.98,14.6,14.8,5.7,0.49,0.04,195,74358,e4,act1,platinum1
13,Brimstone,0.95,14.4,15.1,6.9,0.49,0.032,198,58548,e4,act1,platinum1
14,Cypher,0.98,14.4,14.7,4.0,0.48,0.029,195,54111,e4,act1,platinum1
15,Breach,0.91,14.2,15.5,5.4,0.48,0.017,195,31620,e4,act1,platinum1
16,KAY/O,0.92,14.5,15.8,7.6,0.45,0.016,200,30396,e4,act1,platinum1
17,Phoenix,1.05,16.7,15.9,4.0,0.5,0.009,233,17187,e4,act1,platinum1
18,Yoru,0.94,14.5,15.5,3.2,0.41,0.005,204,8568,e4,act1,platinum1
1,Jett,1.14,17.9,15.7,3.7,0.51,0.147,247,360366,e4,act1,gold3
2,Reyna,1.13,17.7,15.6,4.0,0.51,0.14,245,343179,e4,act1,gold3
3,Sage,0.95,14.1,14.8,6.9,0.52,0.107,191,262344,e4,act1,gold3
4,Neon,1.0,16.5,16.5,4.0,0.5,0.073,233,179673,e4,act1,gold3
5,Sova,0.99,14.5,14.7,6.1,0.5,0.067,204,164169,e4,act1,gold3
6,Viper,1.0,14.6,14.6,5.3,0.51,0.066,201,160497,e4,act1,gold3
7,Chamber,1.09,16.1,14.8,3.1,0.5,0.065,219,158661,e4,act1,gold3
8,Raze,1.05,16.6,15.8,4.9,0.51,0.053,241,129030,e4,act1,gold3
9,Skye,0.97,14.6,15.2,6.0,0.5,0.046,200,113577,e4,act1,gold3
10,Killjoy,1.0,14.3,14.3,3.9,0.52,0.044,201,106743,e4,act1,gold3
11,Omen,0.97,15.0,15.4,5.4,0.48,0.043,204,104295,e4,act1,gold3
12,Astra,1.02,14.9,14.6,5.5,0.5,0.038,199,92412,e4,act1,gold3
13,Brimstone,0.98,14.7,14.9,6.7,0.52,0.032,202,78030,e4,act1,gold3
14,Cypher,0.98,14.5,14.7,4.1,0.49,0.028,196,68748,e4,act1,gold3
15,Breach,0.95,14.5,15.3,5.6,0.49,0.019,200,47379,e4,act1,gold3
16,KAY/O,0.94,14.3,15.3,7.9,0.49,0.016,201,38760,e4,act1,gold3
17,Phoenix,1.07,16.5,15.4,3.8,0.49,0.011,233,26214,e4,act1,gold3
18,Yoru,1.02,16.0,15.7,3.3,0.44,0.006,222,13515,e4,act1,gold3
1,Jett,1.12,17.6,15.7,3.7,0.5,0.142,245,426462,e4,act1,gold2
2,Reyna,1.14,17.8,15.6,4.0,0.51,0.135,246,406164,e4,act1,gold2
3,Sage,0.94,13.9,14.7,6.9,0.51,0.114,190,342771,e4,act1,gold2
4,Neon,1.01,16.7,16.5,4.1,0.48,0.074,234,221493,e4,act1,gold2
5,Sova,0.99,14.5,14.6,6.0,0.5,0.07,204,209253,e4,act1,gold2
6,Viper,1.0,14.5,14.5,5.4,0.52,0.066,200,198951,e4,act1,gold2
7,Chamber,1.1,16.1,14.7,3.1,0.52,0.063,220,188496,e4,act1,gold2
8,Raze,1.03,16.5,16.0,4.9,0.49,0.053,239,159732,e4,act1,gold2
9,Skye,0.96,14.5,15.1,6.0,0.51,0.046,199,138261,e4,act1,gold2
10,Killjoy,0.99,14.2,14.4,3.9,0.52,0.045,200,135966,e4,act1,gold2
11,Omen,0.98,14.9,15.2,5.3,0.51,0.045,203,135252,e4,act1,gold2
12,Astra,1.02,15.1,14.8,5.4,0.48,0.034,203,103173,e4,act1,gold2
13,Brimstone,0.98,14.7,15.0,6.5,0.51,0.032,203,96084,e4,act1,gold2
14,Cypher,0.98,14.5,14.8,4.1,0.49,0.029,197,86088,e4,act1,gold2
15,Breach,0.92,14.3,15.5,5.4,0.49,0.019,197,57528,e4,act1,gold2
16,KAY/O,0.91,14.0,15.4,7.4,0.46,0.017,197,50847,e4,act1,gold2
17,Phoenix,1.07,16.4,15.3,3.9,0.5,0.012,231,36363,e4,act1,gold2
18,Yoru,0.99,15.2,15.4,3.4,0.44,0.006,217,16677,e4,act1,gold2
1,Reyna,1.12,17.5,15.6,4.0,0.51,0.136,244,496383,e4,act1,gold1
2,Jett,1.13,17.6,15.7,3.7,0.51,0.133,245,484653,e4,act1,gold1
3,Sage,0.93,13.7,14.7,6.9,0.51,0.116,188,421668,e4,act1,gold1
4,Neon,1.01,16.5,16.3,4.0,0.49,0.075,234,272187,e4,act1,gold1
5,Sova,0.97,14.2,14.6,5.9,0.5,0.068,201,247248,e4,act1,gold1
6,Viper,0.98,14.4,14.7,5.3,0.5,0.065,199,237099,e4,act1,gold1
7,Chamber,1.07,16.0,15.0,3.1,0.51,0.061,217,223890,e4,act1,gold1
8,Raze,1.03,16.3,15.8,4.9,0.51,0.053,237,193290,e4,act1,gold1
9,Killjoy,0.98,14.1,14.3,3.9,0.52,0.049,200,179979,e4,act1,gold1
10,Skye,0.93,14.2,15.2,6.0,0.49,0.047,195,171666,e4,act1,gold1
11,Omen,0.97,14.7,15.1,5.2,0.5,0.045,203,165291,e4,act1,gold1
12,Astra,1.0,14.7,14.7,5.4,0.5,0.035,199,127449,e4,act1,gold1
13,Brimstone,0.94,14.2,15.1,6.5,0.49,0.034,199,124440,e4,act1,gold1
14,Cypher,0.96,14.3,14.8,4.1,0.46,0.028,195,103275,e4,act1,gold1
15,Breach,0.91,14.0,15.4,5.2,0.5,0.019,194,68646,e4,act1,gold1
16,KAY/O,0.9,13.9,15.5,7.4,0.46,0.018,196,63903,e4,act1,gold1
17,Phoenix,1.02,15.8,15.5,3.9,0.48,0.012,224,43962,e4,act1,gold1
18,Yoru,0.96,15.2,15.9,3.4,0.42,0.007,211,24021,e4,act1,gold1
1,Reyna,1.17,18.1,15.4,4.1,0.5,0.14,254,646272,e4,act1,silver3
2,Jett,1.15,17.9,15.6,3.8,0.51,0.132,250,606186,e4,act1,silver3
3,Sage,0.95,13.9,14.7,6.9,0.52,0.117,192,540090,e4,act1,silver3
4,Neon,1.04,16.9,16.3,4.1,0.5,0.077,240,355674,e4,act1,silver3
5,Sova,1.0,14.4,14.4,5.9,0.51,0.064,206,296310,e4,act1,silver3
6,Viper,1.01,14.6,14.5,5.3,0.51,0.063,202,291771,e4,act1,silver3
7,Chamber,1.1,16.2,14.7,3.2,0.51,0.058,222,269178,e4,act1,silver3
8,Raze,1.05,16.5,15.7,4.9,0.5,0.056,241,258978,e4,act1,silver3
9,Killjoy,1.0,14.3,14.3,4.0,0.51,0.048,204,223023,e4,act1,silver3
10,Omen,0.98,14.9,15.2,5.2,0.49,0.046,206,213078,e4,act1,silver3
11,Skye,0.95,14.5,15.2,6.0,0.49,0.045,200,207366,e4,act1,silver3
12,Brimstone,0.99,14.7,14.9,6.5,0.5,0.034,205,157335,e4,act1,silver3
13,Astra,1.0,14.7,14.7,5.3,0.5,0.03,200,137751,e4,act1,silver3
14,Cypher,1.0,14.5,14.6,4.2,0.5,0.028,199,130407,e4,act1,silver3
15,Breach,0.94,14.4,15.4,5.3,0.47,0.019,201,89403,e4,act1,silver3
16,KAY/O,0.92,14.1,15.4,7.3,0.43,0.018,201,83691,e4,act1,silver3
17,Phoenix,1.08,16.3,15.2,3.8,0.48,0.014,234,64464,e4,act1,silver3
18,Yoru,0.99,15.7,15.9,3.5,0.44,0.007,220,34017,e4,act1,silver3
1,Reyna,1.15,17.8,15.4,4.1,0.51,0.139,251,768366,e4,act1,silver2
2,Sage,0.93,13.7,14.7,6.8,0.52,0.124,189,685032,e4,act1,silver2
3,Jett,1.15,17.7,15.4,3.8,0.51,0.123,250,675546,e4,act1,silver2
4,Neon,1.02,16.6,16.2,4.1,0.49,0.076,237,419271,e4,act1,silver2
5,Viper,1.0,14.6,14.6,5.3,0.5,0.064,203,352920,e4,act1,silver2
6,Sova,0.99,14.4,14.5,5.8,0.5,0.064,206,350778,e4,act1,silver2
7,Raze,1.04,16.4,15.7,4.9,0.51,0.057,239,311559,e4,act1,silver2
8,Chamber,1.08,15.9,14.7,3.2,0.5,0.056,220,308499,e4,act1,silver2
9,Killjoy,0.99,14.3,14.5,4.1,0.51,0.053,203,292587,e4,act1,silver2
10,Omen,0.99,15.0,15.2,5.1,0.49,0.048,207,261783,e4,act1,silver2
11,Skye,0.96,14.4,15.0,6.1,0.5,0.044,200,244749,e4,act1,silver2
12,Brimstone,0.97,14.4,15.0,6.4,0.5,0.035,203,191709,e4,act1,silver2
13,Cypher,0.98,14.3,14.6,4.1,0.47,0.028,197,153765,e4,act1,silver2
14,Astra,1.02,14.8,14.6,5.2,0.51,0.028,202,151827,e4,act1,silver2
15,Breach,0.93,14.3,15.4,5.3,0.49,0.019,201,106896,e4,act1,silver2
16,KAY/O,0.91,14.1,15.5,7.4,0.45,0.018,199,99501,e4,act1,silver2
17,Phoenix,1.05,16.2,15.4,3.9,0.48,0.016,230,88944,e4,act1,silver2
18,Yoru,0.96,15.1,15.8,3.6,0.43,0.009,212,47175,e4,act1,silver2
1,Reyna,1.15,17.7,15.4,4.2,0.51,0.138,250,979098,e4,act1,silver1
2,Sage,0.93,13.6,14.6,6.8,0.51,0.13,188,919785,e4,act1,silver1
3,Jett,1.14,17.5,15.4,3.9,0.51,0.115,247,818142,e4,act1,silver1
4,Neon,1.02,16.5,16.2,4.2,0.49,0.064,236,456144,e4,act1,silver1
5,Sova,0.97,14.2,14.6,5.8,0.51,0.064,203,454461,e4,act1,silver1
6,Viper,0.99,14.4,14.5,5.3,0.51,0.063,201,445281,e4,act1,silver1
7,Raze,1.03,16.0,15.6,4.9,0.5,0.057,236,407286,e4,act1,silver1
8,Killjoy,0.96,13.9,14.4,4.1,0.5,0.057,200,403920,e4,act1,silver1
9,Chamber,1.08,15.8,14.7,3.3,0.51,0.057,219,401115,e4,act1,silver1
10,Omen,0.97,14.8,15.2,5.0,0.48,0.05,205,352716,e4,act1,silver1
11,Skye,0.94,14.3,15.1,6.1,0.48,0.045,198,319872,e4,act1,silver1
12,Brimstone,0.96,14.4,14.9,6.4,0.49,0.037,203,260202,e4,act1,silver1
13,Cypher,0.97,14.3,14.7,4.3,0.48,0.028,197,199308,e4,act1,silver1
14,Astra,1.01,14.7,14.6,5.2,0.49,0.026,202,185028,e4,act1,silver1
15,Breach,0.92,14.1,15.3,5.1,0.46,0.02,200,144534,e4,act1,silver1
16,KAY/O,0.91,14.0,15.3,7.4,0.46,0.02,199,142596,e4,act1,silver1
17,Phoenix,1.04,15.7,15.1,4.0,0.49,0.019,227,132039,e4,act1,silver1
18,Yoru,0.97,15.1,15.5,3.5,0.45,0.01,214,68697,e4,act1,silver1
1,Sage,0.92,13.3,14.5,6.8,0.51,0.138,187,805341,e4,act1,bronze3
2,Reyna,1.13,17.4,15.4,4.2,0.51,0.134,246,783870,e4,act1,bronze3
3,Jett,1.11,17.0,15.3,3.9,0.5,0.104,242,610725,e4,act1,bronze3
4,Neon,1.01,16.2,16.1,4.2,0.5,0.072,233,420954,e4,act1,bronze3
5,Viper,0.97,14.2,14.6,5.3,0.51,0.063,199,369852,e4,act1,bronze3
6,Sova,0.96,14.0,14.6,5.7,0.5,0.062,202,364395,e4,act1,bronze3
7,Killjoy,0.97,13.8,14.2,4.2,0.53,0.061,200,359907,e4,act1,bronze3
8,Raze,1.01,15.6,15.5,4.9,0.5,0.058,232,340323,e4,act1,bronze3
9,Chamber,1.06,15.5,14.6,3.3,0.51,0.053,216,312783,e4,act1,bronze3
10,Omen,0.97,14.6,15.0,4.8,0.5,0.05,205,293964,e4,act1,bronze3
11,Skye,0.93,13.9,15.0,6.3,0.49,0.044,194,260253,e4,act1,bronze3
12,Brimstone,0.95,14.2,14.9,6.2,0.51,0.038,202,222411,e4,act1,bronze3
13,Cypher,0.96,14.0,14.6,4.4,0.5,0.027,196,160140,e4,act1,bronze3
14,Astra,0.98,14.4,14.6,5.1,0.5,0.022,198,131580,e4,act1,bronze3
