rank,agent,kd,kills,deaths,assists,win_rate,pick_rate,avg_score,matches,episode,act,placement
1,Sage,1.02,15.2,14.9,6.8,0.531,0.005,206,397,e9,act2,immortal2
2,Neon,1.03,17.1,16.6,4.6,0.524,0.057,237,4120,e9,act2,immortal2
3,Phoenix,1.1,17.3,15.7,4.9,0.521,0.015,236,1067,e9,act2,immortal2
4,Clove,0.98,17.1,17.5,7.5,0.519,0.133,233,9648,e9,act2,immortal2
5,Deadlock,1.06,15.8,14.9,4.4,0.517,0.012,210,892,e9,act2,immortal2
6,Vyse,1.09,15.6,14.3,5.0,0.516,0.004,213,312,e9,act2,immortal2
7,Iso,1.17,18.3,15.7,4.0,0.516,0.043,251,3119,e9,act2,immortal2
8,Brimstone,1.01,15.0,14.8,10.4,0.515,0.008,210,549,e9,act2,immortal2
9,Fade,0.99,14.6,14.7,7.5,0.513,0.014,198,1021,e9,act2,immortal2
10,Breach,0.96,14.4,15.0,8.8,0.507,0.015,197,1095,e9,act2,immortal2
11,Chamber,1.12,16.8,15.0,2.8,0.505,0.03,222,2166,e9,act2,immortal2
12,Yoru,1.06,16.8,15.8,4.6,0.501,0.013,228,909,e9,act2,immortal2
13,Killjoy,1.04,15.2,14.7,2.9,0.499,0.051,204,3730,e9,act2,immortal2
14,Sova,1.0,14.5,14.5,5.6,0.499,0.114,200,8287,e9,act2,immortal2
15,Astra,1.06,15.7,14.8,7.8,0.496,0.007,207,532,e9,act2,immortal2
16,Cypher,1.02,14.9,14.6,4.6,0.494,0.089,199,6423,e9,act2,immortal2
17,Reyna,1.11,17.4,15.7,4.2,0.492,0.091,236,6573,e9,act2,immortal2
18,Skye,0.96,14.2,14.8,7.3,0.489,0.018,193,1278,e9,act2,immortal2
19,Gekko,0.96,14.3,14.8,5.1,0.489,0.031,191,2226,e9,act2,immortal2
20,Jett,1.09,17.5,16.1,3.2,0.487,0.146,237,10559,e9,act2,immortal2
1,Clove,0.97,17.1,17.5,7.5,0.516,0.124,232,24731,e9,act2,immortal1
2,Sage,0.97,14.4,14.8,6.6,0.51,0.008,198,1680,e9,act2,immortal1
3,Phoenix,1.11,17.3,15.6,4.9,0.509,0.014,237,2858,e9,act2,immortal1
4,Deadlock,1.05,15.7,14.9,4.4,0.502,0.012,208,2382,e9,act2,immortal1
5,Iso,1.12,17.9,16.0,4.0,0.499,0.042,245,8379,e9,act2,immortal1
6,Neon,1.0,16.7,16.7,4.6,0.498,0.049,231,9721,e9,act2,immortal1
7,Cypher,1.01,14.7,14.6,4.7,0.495,0.086,197,17213,e9,act2,immortal1
8,Gekko,0.95,14.0,14.8,5.1,0.491,0.035,188,7035,e9,act2,immortal1
9,Jett,1.07,17.2,16.1,3.2,0.491,0.141,234,28101,e9,act2,immortal1
10,Killjoy,1.03,15.0,14.6,3.1,0.489,0.05,202,10010,e9,act2,immortal1
11,Sova,1.0,14.6,14.6,5.6,0.489,0.109,201,21715,e9,act2,immortal1
12,Chamber,1.1,16.5,15.0,2.8,0.488,0.036,219,7147,e9,act2,immortal1
13,Reyna,1.1,17.3,15.8,4.2,0.487,0.093,235,18677,e9,act2,immortal1
14,Viper,1.04,15.4,14.9,5.0,0.487,0.018,209,3591,e9,act2,immortal1
15,Raze,1.03,16.6,16.1,4.2,0.485,0.044,233,8830,e9,act2,immortal1
16,Skye,0.94,14.1,15.1,7.2,0.485,0.018,192,3528,e9,act2,immortal1
17,Brimstone,0.98,14.6,14.9,10.0,0.481,0.01,208,2003,e9,act2,immortal1
18,Fade,0.99,14.9,15.0,7.2,0.48,0.013,201,2660,e9,act2,immortal1
19,Yoru,1.03,16.3,15.9,4.6,0.48,0.013,222,2669,e9,act2,immortal1
20,Breach,0.94,14.2,15.0,8.4,0.477,0.019,195,3832,e9,act2,immortal1
1,Deadlock,1.04,15.5,14.8,4.5,0.515,0.013,206,4783,e9,act2,ascendant3
2,Clove,0.97,17.0,17.5,7.4,0.513,0.119,232,45325,e9,act2,ascendant3
3,Neon,1.0,16.7,16.7,4.5,0.512,0.044,232,16786,e9,act2,ascendant3
4,Sage,0.95,14.2,15.0,6.7,0.508,0.011,195,4335,e9,act2,ascendant3
5,Phoenix,1.1,17.1,15.5,4.8,0.505,0.016,237,6012,e9,act2,ascendant3
6,Iso,1.11,17.8,16.0,4.1,0.5,0.037,244,13980,e9,act2,ascendant3
7,Sova,1.0,14.6,14.6,5.6,0.496,0.105,201,40153,e9,act2,ascendant3
8,Cypher,1.02,14.8,14.6,4.7,0.494,0.088,198,33623,e9,act2,ascendant3
9,Gekko,0.95,14.1,14.9,5.2,0.494,0.039,189,14740,e9,act2,ascendant3
10,Killjoy,1.03,15.1,14.6,3.1,0.491,0.047,203,17924,e9,act2,ascendant3
11,Raze,1.04,16.6,16.0,4.3,0.491,0.046,233,17618,e9,act2,ascendant3
12,Jett,1.07,17.3,16.1,3.2,0.49,0.138,235,52761,e9,act2,ascendant3
13,Reyna,1.11,17.4,15.7,4.2,0.489,0.095,236,36098,e9,act2,ascendant3
14,Skye,0.95,14.3,15.0,7.3,0.489,0.018,195,6927,e9,act2,ascendant3
15,Breach,0.95,14.4,15.1,8.3,0.488,0.02,197,7590,e9,act2,ascendant3
16,Chamber,1.11,16.5,14.9,2.8,0.486,0.04,220,15177,e9,act2,ascendant3
17,Viper,1.04,15.6,15.0,5.1,0.486,0.017,209,6595,e9,act2,ascendant3
18,Fade,0.98,14.6,15.0,7.1,0.484,0.013,197,5057,e9,act2,ascendant3
19,Brimstone,0.99,14.8,14.9,9.9,0.484,0.011,208,4101,e9,act2,ascendant3
20,Vyse,1.03,15.1,14.6,5.5,0.478,0.006,206,2296,e9,act2,ascendant3
1,Clove,0.97,16.9,17.4,7.3,0.524,0.115,231,61572,e9,act2,ascendant2
2,Deadlock,1.04,15.4,14.9,4.4,0.511,0.012,206,6548,e9,act2,ascendant2
3,Phoenix,1.09,17.1,15.6,4.9,0.51,0.018,236,9641,e9,act2,ascendant2
4,Sage,0.95,14.3,15.0,6.7,0.505,0.015,196,8246,e9,act2,ascendant2
5,Iso,1.12,17.8,16.0,4.1,0.503,0.034,246,17973,e9,act2,ascendant2
6,Vyse,1.03,15.0,14.6,5.4,0.502,0.007,205,3573,e9,act2,ascendant2
7,Neon,0.99,16.6,16.8,4.5,0.499,0.041,231,22215,e9,act2,ascendant2
8,Gekko,0.94,14.0,14.9,5.2,0.496,0.042,188,22460,e9,act2,ascendant2
9,Cypher,1.01,14.8,14.6,4.7,0.496,0.085,198,45631,e9,act2,ascendant2
10,Sova,1.0,14.6,14.6,5.6,0.495,0.099,201,53290,e9,act2,ascendant2
11,Reyna,1.1,17.3,15.7,4.2,0.493,0.094,235,50159,e9,act2,ascendant2
12,Killjoy,1.03,15.0,14.5,3.2,0.491,0.046,203,24499,e9,act2,ascendant2
13,Raze,1.03,16.5,16.1,4.3,0.487,0.048,232,25662,e9,act2,ascendant2
14,Jett,1.07,17.2,16.1,3.3,0.485,0.137,235,73189,e9,act2,ascendant2
15,Chamber,1.1,16.5,15.0,2.9,0.485,0.043,219,23275,e9,act2,ascendant2
16,Fade,0.98,14.6,15.0,7.1,0.483,0.014,198,7572,e9,act2,ascendant2
17,Skye,0.94,14.4,15.3,7.3,0.481,0.019,196,10289,e9,act2,ascendant2
18,Yoru,1.03,16.3,15.9,4.4,0.476,0.012,223,6237,e9,act2,ascendant2
19,Viper,1.02,15.4,15.0,5.2,0.475,0.017,208,8992,e9,act2,ascendant2
20,Brimstone,0.99,14.8,15.0,9.8,0.473,0.012,208,6331,e9,act2,ascendant2
1,Clove,0.96,16.8,17.5,7.2,0.512,0.112,229,72988,e9,act2,ascendant1
2,Phoenix,1.09,17.0,15.6,4.8,0.507,0.018,236,11887,e9,act2,ascendant1
3,Deadlock,1.02,15.1,14.9,4.4,0.505,0.013,203,8289,e9,act2,ascendant1
4,Sage,0.94,14.1,15.0,6.8,0.501,0.019,193,12393,e9,act2,ascendant1
5,Neon,0.99,16.5,16.7,4.5,0.5,0.038,229,24760,e9,act2,ascendant1
6,Sova,1.0,14.6,14.6,5.6,0.496,0.096,201,62412,e9,act2,ascendant1
7,Killjoy,1.02,14.8,14.5,3.2,0.495,0.044,200,28781,e9,act2,ascendant1
8,Iso,1.1,17.7,16.0,4.1,0.495,0.032,243,20654,e9,act2,ascendant1
9,Cypher,1.01,14.8,14.6,4.8,0.494,0.085,198,55228,e9,act2,ascendant1
10,Gekko,0.94,14.0,14.9,5.2,0.493,0.045,188,29369,e9,act2,ascendant1
11,Fade,0.96,14.4,14.9,6.9,0.49,0.014,196,9446,e9,act2,ascendant1
12,Jett,1.07,17.2,16.1,3.3,0.489,0.13,234,84750,e9,act2,ascendant1
13,Breach,0.94,14.3,15.2,7.9,0.487,0.023,195,14707,e9,act2,ascendant1
14,Reyna,1.09,17.2,15.7,4.2,0.487,0.095,235,61863,e9,act2,ascendant1
15,Yoru,1.02,16.2,15.9,4.4,0.485,0.012,222,7990,e9,act2,ascendant1
16,Skye,0.93,14.2,15.2,7.2,0.483,0.019,195,12555,e9,act2,ascendant1
17,Chamber,1.1,16.5,15.0,2.9,0.483,0.047,220,30376,e9,act2,ascendant1
18,Brimstone,0.99,14.7,14.9,9.5,0.482,0.013,208,8729,e9,act2,ascendant1
19,Raze,1.02,16.5,16.1,4.3,0.48,0.048,232,31025,e9,act2,ascendant1
20,Vyse,1.01,15.0,14.7,5.5,0.479,0.007,205,4802,e9,act2,ascendant1
1,Clove,0.96,16.6,17.4,7.1,0.519,0.11,228,84826,e9,act2,diamond3
2,Phoenix,1.09,16.9,15.5,4.8,0.51,0.02,236,15315,e9,act2,diamond3
3,Neon,0.99,16.5,16.6,4.4,0.505,0.036,230,27315,e9,act2,diamond3
4,Iso,1.11,17.6,16.0,4.1,0.502,0.031,244,23736,e9,act2,diamond3
5,Sage,0.93,13.9,14.9,6.7,0.5,0.024,192,18357,e9,act2,diamond3
6,Sova,0.99,14.5,14.6,5.5,0.499,0.091,200,69954,e9,act2,diamond3
7,Deadlock,1.02,15.2,14.8,4.3,0.499,0.013,203,9973,e9,act2,diamond3
8,Killjoy,1.01,14.6,14.5,3.3,0.497,0.044,199,33685,e9,act2,diamond3
9,Gekko,0.92,13.8,14.9,5.1,0.495,0.048,186,36777,e9,act2,diamond3
10,Cypher,1.01,14.6,14.5,4.8,0.495,0.082,197,62833,e9,act2,diamond3
11,Viper,1.03,15.4,14.9,5.2,0.493,0.015,208,11752,e9,act2,diamond3
12,Jett,1.07,17.2,16.0,3.4,0.492,0.125,235,96005,e9,act2,diamond3
13,Reyna,1.1,17.3,15.7,4.3,0.491,0.096,236,73484,e9,act2,diamond3
14,Fade,0.96,14.3,14.9,6.9,0.491,0.014,196,10992,e9,act2,diamond3
15,Vyse,1.02,14.9,14.7,5.4,0.488,0.008,205,6294,e9,act2,diamond3
16,Skye,0.94,14.2,15.2,7.2,0.487,0.019,195,14910,e9,act2,diamond3
17,Raze,1.02,16.3,16.0,4.3,0.486,0.048,231,36686,e9,act2,diamond3
18,Chamber,1.1,16.4,15.0,3.0,0.483,0.048,220,37124,e9,act2,diamond3
19,Breach,0.94,14.3,15.2,7.6,0.478,0.023,196,17907,e9,act2,diamond3
20,Brimstone,0.98,14.7,14.9,9.4,0.474,0.014,208,10648,e9,act2,diamond3
1,Clove,0.96,16.6,17.4,6.9,0.519,0.107,228,91365,e9,act2,diamond2
2,Deadlock,1.01,15.0,14.8,4.4,0.505,0.013,201,11231,e9,act2,diamond2
3,Phoenix,1.09,16.8,15.5,4.7,0.501,0.021,235,17928,e9,act2,diamond2
4,Neon,0.99,16.4,16.6,4.4,0.501,0.036,229,30387,e9,act2,diamond2
5,Iso,1.11,17.6,15.9,4.1,0.498,0.03,245,25156,e9,act2,diamond2
6,Sage,0.92,13.7,15.0,6.8,0.497,0.029,189,24506,e9,act2,diamond2
7,Sova,0.99,14.5,14.6,5.5,0.496,0.085,200,72286,e9,act2,diamond2
8,Fade,0.95,14.2,14.9,6.7,0.496,0.015,195,13049,e9,act2,diamond2
9,Reyna,1.11,17.3,15.6,4.3,0.494,0.096,237,81998,e9,act2,diamond2
10,Cypher,1.0,14.5,14.5,4.8,0.494,0.079,196,67225,e9,act2,diamond2
11,Gekko,0.92,13.7,14.9,5.1,0.494,0.05,186,42609,e9,act2,diamond2
12,Jett,1.07,17.2,16.0,3.4,0.491,0.12,235,102526,e9,act2,diamond2
13,Killjoy,1.0,14.5,14.5,3.3,0.491,0.043,198,36791,e9,act2,diamond2
14,Raze,1.02,16.4,16.0,4.4,0.485,0.048,232,40984,e9,act2,diamond2
15,Vyse,1.0,14.7,14.7,5.3,0.485,0.009,202,7568,e9,act2,diamond2
16,Chamber,1.1,16.5,15.0,3.0,0.483,0.049,220,42049,e9,act2,diamond2
17,Viper,1.02,15.1,14.9,5.1,0.483,0.015,207,12551,e9,act2,diamond2
18,Breach,0.93,14.1,15.2,7.4,0.482,0.024,195,20482,e9,act2,diamond2
19,Brimstone,0.97,14.5,14.9,9.2,0.478,0.015,206,12886,e9,act2,diamond2
20,Yoru,1.02,16.1,15.8,4.3,0.476,0.012,221,10344,e9,act2,diamond2
1,Clove,0.95,16.6,17.4,6.9,0.518,0.106,228,100980,e9,act2,diamond1
2,Iso,1.1,17.5,15.9,4.1,0.503,0.03,244,28350,e9,act2,diamond1
3,Deadlock,1.0,14.8,14.8,4.4,0.501,0.014,200,13230,e9,act2,diamond1
4,Sova,0.99,14.4,14.6,5.5,0.5,0.08,200,76178,e9,act2,diamond1
5,Neon,0.99,16.4,16.6,4.4,0.5,0.035,229,33837,e9,act2,diamond1
6,Phoenix,1.09,16.9,15.5,4.7,0.5,0.022,235,21448,e9,act2,diamond1
7,Sage,0.91,13.6,15.0,6.8,0.497,0.033,188,31475,e9,act2,diamond1
8,Cypher,1.0,14.4,14.5,4.7,0.496,0.077,196,73485,e9,act2,diamond1
9,Reyna,1.1,17.3,15.7,4.3,0.493,0.098,237,93329,e9,act2,diamond1
10,Killjoy,0.99,14.4,14.4,3.4,0.492,0.043,197,41089,e9,act2,diamond1
11,Gekko,0.91,13.7,14.9,5.1,0.491,0.051,186,48539,e9,act2,diamond1
12,Brimstone,0.97,14.4,14.9,9.0,0.489,0.016,205,15700,e9,act2,diamond1
13,Jett,1.07,17.2,16.0,3.4,0.489,0.116,236,110407,e9,act2,diamond1
14,Vyse,0.99,14.5,14.6,5.4,0.486,0.009,201,8987,e9,act2,diamond1
15,Chamber,1.09,16.3,14.9,3.0,0.485,0.05,220,47551,e9,act2,diamond1
16,Skye,0.92,13.9,15.1,7.2,0.484,0.02,193,19370,e9,act2,diamond1
17,Viper,1.02,15.1,14.8,5.1,0.483,0.014,206,13465,e9,act2,diamond1
18,Raze,1.02,16.3,16.0,4.3,0.483,0.048,232,45411,e9,act2,diamond1
19,Fade,0.95,14.1,14.9,6.6,0.482,0.015,195,14344,e9,act2,diamond1
20,Breach,0.93,14.1,15.3,7.2,0.481,0.025,195,23565,e9,act2,diamond1
1,Clove,0.97,16.7,17.3,6.8,0.522,0.103,230,112199,e9,act2,platinum3
2,Deadlock,1.02,15.1,14.8,4.4,0.507,0.014,203,15350,e9,act2,platinum3
3,Neon,1.01,16.6,16.5,4.4,0.507,0.035,232,37973,e9,act2,platinum3
4,Phoenix,1.11,17.1,15.4,4.6,0.502,0.024,239,25733,e9,act2,platinum3
5,Iso,1.11,17.6,15.8,4.2,0.501,0.031,246,33425,e9,act2,platinum3
6,Reyna,1.13,17.5,15.6,4.3,0.5,0.102,241,110664,e9,act2,platinum3
7,Sova,1.0,14.5,14.5,5.4,0.498,0.076,202,81932,e9,act2,platinum3
8,Cypher,1.0,14.5,14.4,4.8,0.497,0.075,197,81075,e9,act2,platinum3
9,Sage,0.91,13.6,14.9,6.8,0.496,0.037,189,40337,e9,act2,platinum3
10,Jett,1.09,17.4,15.9,3.5,0.495,0.112,239,121915,e9,act2,platinum3
11,Chamber,1.11,16.5,14.9,3.1,0.494,0.051,223,54875,e9,act2,platinum3
12,Gekko,0.92,13.7,14.9,5.1,0.493,0.052,187,56224,e9,act2,platinum3
13,Vyse,1.0,14.7,14.7,5.4,0.493,0.01,203,10572,e9,act2,platinum3
14,Viper,1.03,15.1,14.7,5.1,0.492,0.013,208,14555,e9,act2,platinum3
15,Killjoy,1.0,14.4,14.4,3.4,0.492,0.042,198,45475,e9,act2,platinum3
16,Fade,0.95,14.2,14.9,6.6,0.491,0.015,196,16663,e9,act2,platinum3
17,Breach,0.93,14.2,15.2,7.1,0.489,0.024,196,26447,e9,act2,platinum3
18,Brimstone,0.98,14.6,14.8,8.9,0.487,0.018,207,19105,e9,act2,platinum3
19,Raze,1.03,16.4,15.9,4.4,0.485,0.048,233,51618,e9,act2,platinum3
20,Skye,0.93,14.0,15.0,7.3,0.48,0.02,194,21400,e9,act2,platinum3
1,Clove,0.96,16.6,17.3,6.6,0.521,0.101,229,122986,e9,act2,platinum2
2,Phoenix,1.1,17.0,15.4,4.6,0.504,0.025,238,29783,e9,act2,platinum2
3,Deadlock,1.0,14.9,14.8,4.4,0.504,0.015,201,18223,e9,act2,platinum2
4,Sage,0.92,13.6,14.8,6.8,0.502,0.041,189,49333,e9,act2,platinum2
5,Iso,1.11,17.5,15.8,4.2,0.498,0.031,245,37415,e9,act2,platinum2
6,Reyna,1.12,17.5,15.6,4.3,0.497,0.102,241,124138,e9,act2,platinum2
7,Neon,1.0,16.5,16.5,4.3,0.497,0.036,231,43565,e9,act2,platinum2
8,Cypher,1.0,14.4,14.4,4.8,0.497,0.073,196,88728,e9,act2,platinum2
9,Killjoy,1.0,14.3,14.4,3.4,0.495,0.041,198,49661,e9,act2,platinum2
10,Sova,1.0,14.5,14.5,5.4,0.495,0.072,202,86885,e9,act2,platinum2
11,Gekko,0.91,13.6,14.9,5.1,0.493,0.053,187,64299,e9,act2,platinum2
12,Jett,1.09,17.3,15.9,3.5,0.492,0.108,238,130743,e9,act2,platinum2
13,Fade,0.94,14.0,14.9,6.5,0.49,0.016,195,18854,e9,act2,platinum2
14,Chamber,1.11,16.4,14.8,3.1,0.485,0.05,222,61239,e9,act2,platinum2
15,Breach,0.93,14.2,15.2,6.9,0.485,0.024,196,29716,e9,act2,platinum2
16,Raze,1.03,16.3,15.8,4.4,0.483,0.048,233,58516,e9,act2,platinum2
17,Vyse,0.99,14.6,14.7,5.3,0.482,0.01,202,12264,e9,act2,platinum2
18,Viper,1.03,15.3,14.8,5.1,0.482,0.013,210,15796,e9,act2,platinum2
19,Brimstone,0.97,14.4,14.9,8.7,0.481,0.018,205,22308,e9,act2,platinum2
20,Skye,0.93,14.0,15.0,7.2,0.479,0.02,194,24415,e9,act2,platinum2
1,Clove,0.96,16.5,17.2,6.5,0.52,0.1,228,136825,e9,act2,platinum1
2,Phoenix,1.1,16.9,15.3,4.6,0.505,0.025,238,34699,e9,act2,platinum1
3,Deadlock,0.99,14.7,14.8,4.3,0.5,0.015,200,20823,e9,act2,platinum1
4,Neon,0.99,16.3,16.4,4.3,0.499,0.036,230,49836,e9,act2,platinum1
5,Sova,0.99,14.4,14.5,5.4,0.499,0.067,201,92408,e9,act2,platinum1
6,Reyna,1.12,17.4,15.5,4.3,0.497,0.103,241,140922,e9,act2,platinum1
7,Gekko,0.91,13.5,14.9,5.1,0.496,0.054,186,74158,e9,act2,platinum1
8,Iso,1.1,17.3,15.8,4.2,0.496,0.031,243,41948,e9,act2,platinum1
9,Cypher,1.0,14.3,14.4,4.8,0.495,0.072,196,98871,e9,act2,platinum1
10,Sage,0.9,13.4,14.9,6.8,0.494,0.046,187,62523,e9,act2,platinum1
11,Jett,1.09,17.2,15.8,3.5,0.493,0.102,238,139866,e9,act2,platinum1
12,Killjoy,0.99,14.1,14.3,3.4,0.491,0.041,196,56173,e9,act2,platinum1
13,Fade,0.93,13.9,14.9,6.4,0.49,0.016,193,22244,e9,act2,platinum1
14,Chamber,1.1,16.3,14.8,3.2,0.49,0.05,221,68485,e9,act2,platinum1
15,Raze,1.03,16.3,15.9,4.4,0.486,0.047,233,64219,e9,act2,platinum1
16,Vyse,0.99,14.4,14.6,5.3,0.486,0.011,201,14741,e9,act2,platinum1
17,Viper,1.01,15.0,14.8,5.1,0.485,0.013,206,17284,e9,act2,platinum1
18,Breach,0.93,14.1,15.2,6.8,0.485,0.025,196,34216,e9,act2,platinum1
19,Brimstone,0.96,14.3,14.8,8.6,0.479,0.02,205,27259,e9,act2,platinum1
20,Skye,0.92,13.8,15.1,7.2,0.474,0.021,193,28691,e9,act2,platinum1
1,Clove,0.97,16.6,17.1,6.4,0.525,0.098,230,151035,e9,act2,gold3
2,Deadlock,1.01,14.8,14.7,4.3,0.506,0.016,202,24030,e9,act2,gold3
3,Sova,1.0,14.4,14.4,5.3,0.505,0.064,202,98354,e9,act2,gold3
4,Reyna,1.15,17.7,15.4,4.3,0.501,0.105,245,162103,e9,act2,gold3
5,Cypher,1.01,14.4,14.3,4.8,0.5,0.071,197,109628,e9,act2,gold3
6,Iso,1.1,17.3,15.7,4.2,0.498,0.031,244,48276,e9,act2,gold3
7,Gekko,0.91,13.6,14.8,5.1,0.497,0.054,188,83401,e9,act2,gold3
8,Neon,1.01,16.5,16.3,4.3,0.497,0.037,233,56296,e9,act2,gold3
9,Jett,1.1,17.3,15.7,3.5,0.497,0.098,241,150397,e9,act2,gold3
10,Sage,0.9,13.4,14.8,6.8,0.496,0.05,188,77576,e9,act2,gold3
11,Phoenix,1.1,16.8,15.3,4.6,0.495,0.027,238,41010,e9,act2,gold3
12,Killjoy,1.0,14.2,14.2,3.5,0.493,0.041,198,62732,e9,act2,gold3
13,Fade,0.94,13.9,14.9,6.4,0.491,0.016,194,25068,e9,act2,gold3
14,Chamber,1.12,16.4,14.7,3.2,0.489,0.048,224,74460,e9,act2,gold3
15,Raze,1.05,16.4,15.7,4.4,0.489,0.048,236,73771,e9,act2,gold3
16,Brimstone,0.97,14.4,14.8,8.4,0.488,0.021,206,32878,e9,act2,gold3
17,Vyse,1.0,14.6,14.6,5.2,0.488,0.011,204,16885,e9,act2,gold3
18,Breach,0.94,14.2,15.1,6.6,0.487,0.025,198,38195,e9,act2,gold3
19,Viper,1.03,15.0,14.7,5.1,0.486,0.012,208,18820,e9,act2,gold3
20,Skye,0.93,13.9,15.0,7.2,0.486,0.021,195,32032,e9,act2,gold3
1,Clove,0.96,16.4,17.1,6.3,0.524,0.095,228,151058,e9,act2,gold2
2,Deadlock,0.99,14.5,14.7,4.3,0.506,0.016,200,25387,e9,act2,gold2
3,Phoenix,1.11,16.8,15.2,4.5,0.502,0.027,238,43210,e9,act2,gold2
4,Gekko,0.91,13.4,14.8,5.0,0.498,0.055,186,88118,e9,act2,gold2
5,Iso,1.1,17.2,15.7,4.2,0.498,0.032,244,50419,e9,act2,gold2
6,Reyna,1.13,17.4,15.4,4.3,0.498,0.106,243,169053,e9,act2,gold2
7,Killjoy,0.99,14.0,14.2,3.5,0.497,0.04,196,63752,e9,act2,gold2
8,Sova,0.99,14.3,14.4,5.3,0.496,0.061,202,96634,e9,act2,gold2
9,Sage,0.9,13.3,14.7,6.8,0.495,0.055,186,88154,e9,act2,gold2
10,Cypher,0.99,14.2,14.3,4.8,0.494,0.07,195,110992,e9,act2,gold2
11,Jett,1.1,17.2,15.6,3.5,0.494,0.093,240,147287,e9,act2,gold2
12,Chamber,1.11,16.3,14.7,3.2,0.494,0.047,222,75500,e9,act2,gold2
13,Neon,1.0,16.3,16.2,4.2,0.492,0.038,231,60562,e9,act2,gold2
14,Fade,0.93,13.8,14.9,6.3,0.491,0.017,194,26978,e9,act2,gold2
15,Vyse,0.99,14.4,14.5,5.2,0.489,0.012,202,18351,e9,act2,gold2
16,Brimstone,0.97,14.3,14.7,8.2,0.488,0.023,206,35869,e9,act2,gold2
17,Raze,1.03,16.2,15.7,4.5,0.488,0.047,234,75329,e9,act2,gold2
18,Breach,0.93,14.1,15.2,6.4,0.484,0.024,198,38552,e9,act2,gold2
