rank,agent,kd,kills,deaths,assists,win_rate,pick_rate,avg_score,matches,episode,act,placement
8,Phoenix,1.07,16.5,15.4,4.3,0.5,0.053,235,271983,e2,act2,platinum2
9,Brimstone,0.97,14.5,14.9,5.3,0.52,0.051,205,258927,e2,act2,platinum2
10,Cypher,0.96,13.9,14.6,4.8,0.49,0.047,195,239802,e2,act2,platinum2
11,Breach,0.9,13.9,15.4,6.1,0.46,0.031,197,156060,e2,act2,platinum2
12,Viper,1.0,14.5,14.5,4.3,0.51,0.02,206,101184,e2,act2,platinum2
13,Astra,0.98,14.6,14.8,4.2,0.48,0.014,201,69870,e2,act2,platinum2
14,Skye,0.93,14.1,15.2,4.8,0.46,0.012,197,59670,e2,act2,platinum2
15,Yoru,0.95,14.8,15.6,3.9,0.44,0.009,210,47430,e2,act2,platinum2
1,Jett,1.11,17.3,15.7,3.7,0.5,0.139,244,952272,e2,act2,platinum1
2,Sage,0.94,13.8,14.6,6.9,0.51,0.138,195,947223,e2,act2,platinum1
3,Reyna,1.11,17.3,15.5,4.5,0.49,0.13,245,894948,e2,act2,platinum1
4,Omen,0.97,14.8,15.2,3.8,0.49,0.107,205,735012,e2,act2,platinum1
5,Raze,1.05,16.4,15.7,4.9,0.51,0.098,242,674475,e2,act2,platinum1
6,Sova,0.99,14.2,14.4,6.2,0.5,0.074,206,509847,e2,act2,platinum1
7,Killjoy,0.97,13.8,14.3,3.9,0.51,0.072,198,495669,e2,act2,platinum1
8,Brimstone,0.96,14.4,15.0,5.2,0.51,0.053,205,363681,e2,act2,platinum1
9,Phoenix,1.06,16.5,15.5,4.4,0.5,0.053,235,361590,e2,act2,platinum1
10,Cypher,0.97,14.1,14.5,4.8,0.49,0.047,197,321402,e2,act2,platinum1
11,Breach,0.89,13.8,15.5,5.9,0.45,0.032,197,220473,e2,act2,platinum1
12,Viper,0.97,14.2,14.6,4.5,0.49,0.022,202,147798,e2,act2,platinum1
13,Astra,0.97,14.2,14.7,4.1,0.45,0.014,199,95370,e2,act2,platinum1
14,Skye,0.92,13.8,15.0,4.6,0.46,0.012,196,81753,e2,act2,platinum1
15,Yoru,0.91,14.3,15.6,3.9,0.44,0.011,204,72675,e2,act2,platinum1
1,Sage,0.96,13.9,14.6,6.9,0.51,0.139,197,1309170,e2,act2,gold3
2,Jett,1.12,17.5,15.6,3.7,0.5,0.137,247,1291779,e2,act2,gold3
3,Reyna,1.15,17.8,15.4,4.5,0.51,0.135,251,1270665,e2,act2,gold3
4,Omen,0.98,14.8,15.1,3.8,0.5,0.103,207,975477,e2,act2,gold3
5,Raze,1.07,16.6,15.6,4.9,0.51,0.099,245,930648,e2,act2,gold3
6,Sova,1.01,14.4,14.3,6.2,0.51,0.074,210,698598,e2,act2,gold3
7,Killjoy,0.98,14.0,14.3,3.9,0.51,0.071,200,670752,e2,act2,gold3
8,Phoenix,1.08,16.5,15.3,4.3,0.5,0.053,237,503931,e2,act2,gold3
9,Brimstone,0.96,14.3,14.9,5.2,0.5,0.053,205,503880,e2,act2,gold3
10,Cypher,0.97,14.1,14.7,4.8,0.48,0.043,198,405807,e2,act2,gold3
11,Breach,0.91,14.1,15.4,5.8,0.46,0.031,201,291618,e2,act2,gold3
12,Viper,1.0,14.6,14.6,4.5,0.49,0.023,207,213588,e2,act2,gold3
13,Astra,0.99,14.5,14.7,4.1,0.48,0.014,203,135405,e2,act2,gold3
14,Skye,0.94,14.1,14.9,4.6,0.48,0.012,199,117096,e2,act2,gold3
15,Yoru,0.94,14.8,15.7,3.9,0.43,0.011,209,107151,e2,act2,gold3
1,Sage,0.95,13.7,14.5,6.9,0.52,0.142,196,1629195,e2,act2,gold2
2,Reyna,1.15,17.6,15.4,4.5,0.51,0.132,251,1519290,e2,act2,gold2
3,Jett,1.11,17.3,15.5,3.7,0.5,0.132,245,1514700,e2,act2,gold2
4,Omen,0.98,14.8,15.1,3.8,0.5,0.101,207,1166472,e2,act2,gold2
5,Raze,1.06,16.4,15.5,4.9,0.51,0.098,243,1129497,e2,act2,gold2
6,Sova,0.99,14.3,14.4,6.1,0.5,0.073,208,841857,e2,act2,gold2
7,Killjoy,0.98,14.0,14.2,3.9,0.51,0.072,201,831861,e2,act2,gold2
8,Phoenix,1.08,16.4,15.3,4.3,0.5,0.055,236,630819,e2,act2,gold2
9,Brimstone,0.96,14.3,14.9,5.3,0.52,0.054,206,623832,e2,act2,gold2
10,Cypher,0.96,14.0,14.6,4.9,0.49,0.044,198,508062,e2,act2,gold2
11,Breach,0.91,14.1,15.4,5.6,0.46,0.032,201,366996,e2,act2,gold2
12,Viper,0.98,14.3,14.5,4.4,0.49,0.023,204,268515,e2,act2,gold2
13,Astra,0.98,14.4,14.7,4.2,0.5,0.014,202,157335,e2,act2,gold2
14,Yoru,0.94,14.6,15.5,3.9,0.44,0.013,209,153969,e2,act2,gold2
15,Skye,0.92,13.7,14.9,4.6,0.48,0.013,195,153153,e2,act2,gold2
1,Sage,0.93,13.5,14.5,6.8,0.51,0.149,193,2007564,e2,act2,gold1
2,Reyna,1.14,17.4,15.3,4.5,0.51,0.131,249,1769394,e2,act2,gold1
3,Jett,1.11,17.1,15.4,3.8,0.51,0.125,243,1695087,e2,act2,gold1
4,Omen,0.96,14.6,15.1,3.8,0.5,0.098,205,1330845,e2,act2,gold1
5,Raze,1.04,16.1,15.5,4.9,0.51,0.098,239,1318707,e2,act2,gold1
6,Killjoy,0.96,13.6,14.2,3.9,0.51,0.074,198,998427,e2,act2,gold1
7,Sova,0.98,14.1,14.4,6.0,0.5,0.074,206,996591,e2,act2,gold1
8,Brimstone,0.95,14.1,14.9,5.2,0.51,0.057,204,764286,e2,act2,gold1
9,Phoenix,1.06,16.2,15.3,4.3,0.5,0.055,234,744294,e2,act2,gold1
10,Cypher,0.95,13.8,14.5,4.8,0.48,0.043,195,582318,e2,act2,gold1
11,Breach,0.9,13.9,15.3,5.5,0.47,0.03,200,408204,e2,act2,gold1
12,Viper,0.97,14.1,14.5,4.4,0.49,0.024,202,324921,e2,act2,gold1
13,Skye,0.9,13.5,15.0,4.5,0.47,0.015,192,196299,e2,act2,gold1
14,Yoru,0.94,14.5,15.4,3.8,0.44,0.014,209,193392,e2,act2,gold1
15,Astra,0.98,14.4,14.6,4.2,0.48,0.014,203,188547,e2,act2,gold1
1,Sage,0.95,13.7,14.4,6.8,0.51,0.146,198,2334678,e2,act2,silver3
2,Reyna,1.19,17.9,15.1,4.5,0.52,0.137,257,2200752,e2,act2,silver3
3,Jett,1.15,17.5,15.2,3.8,0.51,0.128,252,2050455,e2,act2,silver3
4,Raze,1.08,16.5,15.3,4.9,0.51,0.098,246,1576257,e2,act2,silver3
5,Omen,0.99,14.9,15.0,3.8,0.5,0.093,211,1495167,e2,act2,silver3
6,Sova,1.01,14.4,14.3,6.0,0.5,0.074,211,1180344,e2,act2,silver3
7,Killjoy,0.98,13.8,14.1,4.0,0.52,0.071,202,1136892,e2,act2,silver3
8,Brimstone,0.97,14.4,14.8,5.2,0.5,0.057,209,919326,e2,act2,silver3
9,Phoenix,1.1,16.6,15.1,4.3,0.5,0.057,240,910248,e2,act2,silver3
10,Cypher,0.98,14.2,14.5,4.9,0.49,0.041,201,652239,e2,act2,silver3
11,Breach,0.94,14.3,15.3,5.5,0.48,0.029,206,459102,e2,act2,silver3
12,Viper,1.0,14.4,14.5,4.4,0.5,0.024,207,382194,e2,act2,silver3
13,Yoru,0.96,14.8,15.4,3.9,0.45,0.017,214,265659,e2,act2,silver3
14,Skye,0.93,13.9,14.9,4.6,0.47,0.015,199,234804,e2,act2,silver3
15,Astra,1.0,14.5,14.5,4.1,0.48,0.013,207,212160,e2,act2,silver3
1,Sage,0.95,13.6,14.3,6.8,0.52,0.149,197,2412147,e2,act2,silver2
2,Reyna,1.18,17.7,15.0,4.6,0.52,0.135,256,2175099,e2,act2,silver2
3,Jett,1.15,17.4,15.1,3.9,0.51,0.123,251,1987929,e2,act2,silver2
4,Raze,1.07,16.3,15.2,5.0,0.51,0.1,244,1622820,e2,act2,silver2
5,Omen,0.99,14.8,14.9,3.7,0.5,0.091,210,1463343,e2,act2,silver2
6,Sova,1.0,14.2,14.2,5.9,0.51,0.076,210,1226448,e2,act2,silver2
7,Killjoy,0.98,13.8,14.0,4.1,0.52,0.071,202,1144797,e2,act2,silver2
8,Phoenix,1.09,16.3,15.0,4.3,0.49,0.058,239,933045,e2,act2,silver2
9,Brimstone,0.98,14.3,14.6,5.2,0.52,0.057,209,923049,e2,act2,silver2
10,Cypher,0.97,13.9,14.3,4.9,0.49,0.04,199,650709,e2,act2,silver2
11,Breach,0.92,14.1,15.2,5.4,0.47,0.028,204,444720,e2,act2,silver2
12,Viper,0.99,14.3,14.4,4.3,0.49,0.025,207,399687,e2,act2,silver2
13,Yoru,0.97,14.7,15.2,3.9,0.45,0.018,213,295698,e2,act2,silver2
14,Skye,0.93,13.6,14.6,4.5,0.48,0.016,197,258060,e2,act2,silver2
15,Astra,0.99,14.4,14.5,4.0,0.47,0.013,205,211905,e2,act2,silver2
1,Sage,0.93,13.3,14.3,6.7,0.5,0.157,194,2471919,e2,act2,silver1
2,Reyna,1.16,17.4,14.9,4.6,0.52,0.132,253,2087430,e2,act2,silver1
3,Jett,1.13,17.0,15.1,3.9,0.5,0.119,247,1882410,e2,act2,silver1
4,Raze,1.05,15.9,15.2,5.0,0.51,0.1,240,1570698,e2,act2,silver1
5,Omen,0.98,14.6,14.9,3.8,0.5,0.088,209,1385670,e2,act2,silver1
6,Sova,0.97,13.9,14.3,5.8,0.5,0.075,207,1182435,e2,act2,silver1
7,Killjoy,0.97,13.6,14.0,4.1,0.51,0.072,200,1128120,e2,act2,silver1
8,Phoenix,1.07,15.9,14.9,4.3,0.5,0.06,234,943602,e2,act2,silver1
9,Brimstone,0.96,14.1,14.7,5.1,0.5,0.057,206,897600,e2,act2,silver1
10,Cypher,0.97,13.8,14.3,4.9,0.49,0.039,199,618273,e2,act2,silver1
11,Breach,0.91,13.8,15.1,5.3,0.47,0.027,202,420342,e2,act2,silver1
12,Viper,0.97,14.0,14.4,4.3,0.49,0.025,204,396270,e2,act2,silver1
13,Yoru,0.95,14.4,15.2,3.8,0.44,0.02,210,318189,e2,act2,silver1
14,Skye,0.91,13.3,14.7,4.4,0.48,0.017,193,268821,e2,act2,silver1
15,Astra,0.99,14.4,14.6,4.1,0.47,0.012,205,195534,e2,act2,silver1
1,Sage,0.94,13.3,14.2,6.7,0.51,0.16,195,2398224,e2,act2,bronze3
2,Reyna,1.16,17.1,14.8,4.6,0.52,0.134,250,2001138,e2,act2,bronze3
3,Jett,1.12,16.7,15.0,3.9,0.51,0.113,244,1689630,e2,act2,bronze3
4,Raze,1.04,15.6,15.0,5.0,0.51,0.101,237,1509906,e2,act2,bronze3
5,Omen,0.98,14.5,14.8,3.8,0.5,0.085,209,1275816,e2,act2,bronze3
6,Sova,0.96,13.7,14.2,5.7,0.5,0.075,205,1125366,e2,act2,bronze3
7,Killjoy,0.97,13.5,13.9,4.2,0.52,0.072,201,1071459,e2,act2,bronze3
8,Phoenix,1.06,15.7,14.8,4.3,0.5,0.06,231,894387,e2,act2,bronze3
9,Brimstone,0.96,14.0,14.6,5.1,0.51,0.056,207,836604,e2,act2,bronze3
10,Cypher,0.95,13.5,14.1,4.8,0.49,0.039,196,577932,e2,act2,bronze3
11,Viper,0.97,13.9,14.3,4.3,0.49,0.026,204,392394,e2,act2,bronze3
12,Breach,0.93,14.0,15.1,5.3,0.48,0.026,204,392190,e2,act2,bronze3
13,Yoru,0.95,14.3,15.0,3.9,0.47,0.022,209,330531,e2,act2,bronze3
14,Skye,0.9,13.1,14.6,4.4,0.49,0.019,193,279225,e2,act2,bronze3
15,Astra,0.98,14.2,14.5,4.1,0.47,0.012,205,186507,e2,act2,bronze3
1,Sage,0.92,13.0,14.1,6.6,0.51,0.164,191,2227119,e2,act2,bronze2
2,Reyna,1.12,16.6,14.8,4.6,0.51,0.129,245,1744557,e2,act2,bronze2
3,Jett,1.08,16.1,14.9,3.9,0.51,0.11,235,1485528,e2,act2,bronze2
4,Raze,1.02,15.2,15.0,5.0,0.5,0.104,232,1415964,e2,act2,bronze2
5,Omen,0.96,14.2,14.7,3.8,0.5,0.083,206,1122612,e2,act2,bronze2
6,Sova,0.94,13.4,14.2,5.7,0.5,0.076,201,1029588,e2,act2,bronze2
7,Killjoy,0.96,13.3,13.9,4.2,0.52,0.07,198,955689,e2,act2,bronze2
8,Phoenix,1.02,15.0,14.7,4.3,0.5,0.063,223,848538,e2,act2,bronze2
9,Brimstone,0.93,13.6,14.6,5.1,0.5,0.054,202,727515,e2,act2,bronze2
10,Cypher,0.94,13.3,14.1,4.8,0.49,0.038,194,521220,e2,act2,bronze2
11,Viper,0.94,13.4,14.3,4.2,0.5,0.028,198,375666,e2,act2,bronze2
12,Yoru,0.94,14.0,15.0,3.9,0.46,0.025,206,337518,e2,act2,bronze2
13,Breach,0.9,13.5,15.0,5.2,0.49,0.025,200,333795,e2,act2,bronze2
14,Skye,0.88,12.8,14.6,4.4,0.49,0.02,188,276012,e2,act2,bronze2
15,Astra,0.97,13.9,14.3,4.0,0.5,0.012,200,159732,e2,act2,bronze2
1,Sage,0.88,12.5,14.2,6.5,0.51,0.172,185,1937133,e2,act2,bronze1
2,Reyna,1.09,16.1,14.7,4.6,0.52,0.125,237,1406988,e2,act2,bronze1
3,Raze,0.99,14.7,14.9,4.9,0.51,0.108,225,1215483,e2,act2,bronze1
4,Jett,1.04,15.4,14.9,3.9,0.51,0.103,227,1163004,e2,act2,bronze1
5,Omen,0.94,13.7,14.7,3.7,0.5,0.08,200,896886,e2,act2,bronze1
6,Sova,0.9,12.9,14.3,5.5,0.5,0.076,195,859248,e2,act2,bronze1
7,Killjoy,0.93,12.9,13.8,4.2,0.53,0.07,194,794580,e2,act2,bronze1
8,Phoenix,0.99,14.5,14.7,4.3,0.5,0.062,217,703341,e2,act2,bronze1
9,Brimstone,0.91,13.2,14.6,5.0,0.51,0.051,197,579513,e2,act2,bronze1
10,Cypher,0.92,12.9,14.1,4.8,0.49,0.037,189,422943,e2,act2,bronze1
11,Viper,0.9,12.9,14.4,4.2,0.49,0.03,192,336600,e2,act2,bronze1
12,Yoru,0.89,13.3,14.9,3.9,0.45,0.028,198,313446,e2,act2,bronze1
13,Breach,0.87,13.1,15.0,5.1,0.49,0.024,194,267189,e2,act2,bronze1
14,Skye,0.85,12.3,14.5,4.2,0.48,0.023,182,258570,e2,act2,bronze1
15,Astra,0.96,13.6,14.2,4.0,0.48,0.011,199,123930,e2,act2,bronze1
1,Sage,0.84,11.9,14.1,6.3,0.51,0.175,177,1582122,e2,act2,iron3
2,Reyna,1.04,15.2,14.7,4.5,0.51,0.12,226,1082220,e2,act2,iron3
3,Raze,0.95,14.1,14.8,4.9,0.5,0.111,217,1002150,e2,act2,iron3
4,Jett,0.99,14.5,14.7,3.9,0.5,0.104,215,941256,e2,act2,iron3
5,Sova,0.86,12.3,14.2,5.3,0.5,0.078,186,708390,e2,act2,iron3
6,Omen,0.9,13.2,14.7,3.7,0.49,0.075,193,678606,e2,act2,iron3
7,Phoenix,0.93,13.6,14.6,4.1,0.5,0.067,204,607767,e2,act2,iron3
8,Killjoy,0.9,12.4,13.8,4.2,0.52,0.065,187,592314,e2,act2,iron3
9,Brimstone,0.87,12.6,14.5,4.9,0.51,0.049,189,447474,e2,act2,iron3
10,Cypher,0.87,12.3,14.1,4.7,0.5,0.036,181,329511,e2,act2,iron3
11,Yoru,0.86,12.9,15.0,3.9,0.47,0.032,192,293862,e2,act2,iron3
12,Viper,0.85,12.2,14.4,4.1,0.49,0.032,182,285039,e2,act2,iron3
13,Skye,0.8,11.7,14.5,4.2,0.48,0.024,173,215883,e2,act2,iron3
14,Breach,0.84,12.6,14.9,5.1,0.5,0.021,187,188037,e2,act2,iron3
15,Astra,0.91,12.9,14.1,3.8,0.49,0.01,190,89352,e2,act2,iron3
1,Sage,0.81,11.3,14.0,6.1,0.52,0.175,169,953292,e2,act2,iron2
2,Reyna,1.0,14.4,14.4,4.4,0.52,0.121,216,657084,e2,act2,iron2
3,Raze,0.92,13.4,14.6,4.8,0.52,0.118,208,644946,e2,act2,iron2
4,Jett,0.93,13.5,14.5,3.7,0.5,0.103,203,561918,e2,act2,iron2
5,Sova,0.81,11.5,14.2,5.1,0.49,0.077,176,417945,e2,act2,iron2
6,Omen,0.86,12.4,14.5,3.6,0.51,0.07,184,383367,e2,act2,iron2
7,Phoenix,0.89,12.8,14.4,4.0,0.49,0.068,194,371535,e2,act2,iron2
8,Killjoy,0.85,11.8,13.8,4.1,0.52,0.062,179,337620,e2,act2,iron2
9,Brimstone,0.82,11.8,14.5,4.6,0.51,0.045,178,244443,e2,act2,iron2
10,Yoru,0.83,12.2,14.7,3.7,0.48,0.037,182,204459,e2,act2,iron2
11,Viper,0.81,11.6,14.4,3.9,0.5,0.035,173,193137,e2,act2,iron2
12,Cypher,0.84,11.7,13.9,4.6,0.51,0.035,173,188445,e2,act2,iron2
13,Skye,0.76,11.0,14.5,4.1,0.49,0.025,164,133773,e2,act2,iron2
14,Breach,0.83,12.1,14.5,4.8,0.52,0.019,182,104703,e2,act2,iron2
15,Astra,0.89,12.5,14.1,3.8,0.5,0.01,184,56049,e2,act2,iron2
1,Sage,0.75,10.4,13.9,5.5,0.51,0.167,157,399177,e2,act2,iron1
2,Raze,0.89,12.5,14.1,4.5,0.52,0.128,197,307224,e2,act2,iron1
3,Reyna,0.94,13.3,14.2,4.1,0.52,0.121,199,290394,e2,act2,iron1
4,Jett,0.86,12.3,14.2,3.5,0.51,0.111,185,265200,e2,act2,iron1
5,Sova,0.76,10.7,14.0,4.8,0.49,0.073,164,176052,e2,act2,iron1
6,Phoenix,0.83,11.7,14.2,3.7,0.5,0.072,179,172380,e2,act2,iron1
7,Omen,0.82,11.5,14.0,3.4,0.53,0.068,171,162129,e2,act2,iron1
8,Killjoy,0.78,10.6,13.6,3.9,0.54,0.054,163,129387,e2,act2,iron1
9,Yoru,0.79,11.5,14.5,3.6,0.46,0.043,172,103785,e2,act2,iron1
10,Brimstone,0.78,10.9,14.0,4.3,0.52,0.039,166,94554,e2,act2,iron1
11,Viper,0.73,10.3,14.1,3.7,0.49,0.039,157,93024,e2,act2,iron1
12,Cypher,0.78,10.6,13.6,4.3,0.49,0.032,160,75939,e2,act2,iron1
13,Skye,0.74,10.2,13.8,3.8,0.52,0.024,156,58701,e2,act2,iron1
14,Breach,0.79,11.0,13.9,4.5,0.53,0.018,168,42738,e2,act2,iron1
15,Astra,0.85,11.6,13.7,3.5,0.5,0.011,173,26367,e2,act2,iron1
