rank,agent,kd,kills,deaths,assists,win_rate,pick_rate,avg_score,matches,episode,act,placement
2,Brimstone,0.97,14.5,15.0,9.1,0.507,0.039,205,303243,e7,act3,ascendant1
3,Sage,0.94,14.2,15.0,6.9,0.504,0.041,195,318179,e7,act3,ascendant1
4,Deadlock,1.03,15.5,15.0,4.1,0.5,0.004,208,32181,e7,act3,ascendant1
5,Reyna,1.12,17.6,15.7,4.2,0.499,0.1,240,769526,e7,act3,ascendant1
6,Sova,1.0,14.7,14.7,5.6,0.498,0.062,203,476665,e7,act3,ascendant1
7,Cypher,1.01,14.8,14.6,4.6,0.497,0.089,199,689426,e7,act3,ascendant1
8,Gekko,0.94,14.2,15.1,5.0,0.496,0.02,192,158131,e7,act3,ascendant1
9,Viper,1.0,14.8,14.7,5.1,0.495,0.031,202,235724,e7,act3,ascendant1
10,Fade,0.96,14.5,15.1,6.4,0.493,0.014,199,110107,e7,act3,ascendant1
11,Killjoy,1.02,14.8,14.5,3.4,0.492,0.048,202,372734,e7,act3,ascendant1
12,Astra,1.04,15.3,14.8,6.9,0.492,0.019,207,146581,e7,act3,ascendant1
13,Skye,0.95,14.3,15.1,7.3,0.49,0.07,196,542004,e7,act3,ascendant1
14,Jett,1.08,17.3,16.1,3.3,0.49,0.132,236,1018219,e7,act3,ascendant1
15,Raze,1.03,16.6,16.2,4.4,0.489,0.071,235,550465,e7,act3,ascendant1
16,Omen,0.98,14.9,15.1,7.4,0.487,0.104,202,806354,e7,act3,ascendant1
17,Chamber,1.09,16.4,15.1,2.8,0.481,0.044,219,340351,e7,act3,ascendant1
18,Yoru,1.02,16.2,15.8,4.3,0.48,0.013,221,97744,e7,act3,ascendant1
19,Breach,0.94,14.4,15.4,7.2,0.48,0.022,198,173132,e7,act3,ascendant1
20,Neon,0.97,16.0,16.5,4.0,0.474,0.008,222,58214,e7,act3,ascendant1
21,Harbor,0.92,14.1,15.3,5.9,0.455,0.004,193,33916,e7,act3,ascendant1
22,KAY/O,0.92,14.4,15.7,9.1,0.449,0.019,202,148682,e7,act3,ascendant1
23,Iso,0.99,16.2,16.3,4.1,0.442,0.018,225,137952,e7,act3,ascendant1
1,Brimstone,0.97,14.5,15.0,9.0,0.508,0.041,204,369864,e7,act3,diamond3
2,Phoenix,1.1,17.1,15.6,4.6,0.507,0.026,238,235894,e7,act3,diamond3
3,Sage,0.94,14.1,15.0,6.9,0.506,0.046,194,410945,e7,act3,diamond3
4,Reyna,1.12,17.6,15.7,4.2,0.502,0.101,241,904143,e7,act3,diamond3
5,Sova,1.0,14.7,14.7,5.6,0.5,0.059,203,527070,e7,act3,diamond3
6,Cypher,1.01,14.7,14.5,4.6,0.499,0.087,198,776863,e7,act3,diamond3
7,Gekko,0.94,14.1,15.1,5.0,0.497,0.022,192,193829,e7,act3,diamond3
8,Viper,1.0,14.7,14.7,5.1,0.497,0.031,202,273797,e7,act3,diamond3
9,Astra,1.04,15.3,14.8,6.7,0.497,0.019,207,166586,e7,act3,diamond3
10,Killjoy,1.01,14.7,14.5,3.4,0.495,0.048,201,430806,e7,act3,diamond3
11,Jett,1.08,17.3,16.0,3.4,0.493,0.125,237,1117105,e7,act3,diamond3
12,Raze,1.03,16.6,16.1,4.4,0.493,0.07,235,623200,e7,act3,diamond3
13,Fade,0.96,14.5,15.0,6.4,0.493,0.015,198,132601,e7,act3,diamond3
14,Skye,0.95,14.3,15.1,7.3,0.492,0.069,196,615346,e7,act3,diamond3
15,Deadlock,1.02,15.3,15.0,4.0,0.492,0.005,206,41153,e7,act3,diamond3
16,Omen,0.98,14.8,15.1,7.2,0.489,0.105,202,938526,e7,act3,diamond3
17,Chamber,1.09,16.4,15.1,2.9,0.484,0.045,220,398359,e7,act3,diamond3
18,Breach,0.94,14.4,15.4,7.1,0.481,0.023,198,205631,e7,act3,diamond3
19,Yoru,1.02,16.1,15.8,4.2,0.478,0.012,221,111141,e7,act3,diamond3
20,Neon,0.98,16.0,16.4,4.0,0.475,0.008,223,74777,e7,act3,diamond3
21,KAY/O,0.92,14.3,15.6,9.0,0.455,0.02,202,178853,e7,act3,diamond3
22,Harbor,0.92,14.1,15.3,5.8,0.455,0.005,192,42589,e7,act3,diamond3
23,Iso,0.99,16.2,16.3,4.1,0.447,0.019,225,170223,e7,act3,diamond3
1,Brimstone,0.97,14.4,14.9,8.8,0.509,0.042,204,413382,e7,act3,diamond2
2,Phoenix,1.1,17.1,15.6,4.5,0.507,0.027,238,268397,e7,act3,diamond2
3,Sage,0.93,13.9,15.0,6.9,0.503,0.051,193,501939,e7,act3,diamond2
4,Reyna,1.13,17.6,15.7,4.2,0.502,0.102,242,1004598,e7,act3,diamond2
5,Sova,1.0,14.6,14.7,5.5,0.499,0.057,203,555786,e7,act3,diamond2
6,Cypher,1.01,14.7,14.5,4.6,0.498,0.083,198,819284,e7,act3,diamond2
7,Astra,1.03,15.2,14.7,6.6,0.497,0.018,207,179495,e7,act3,diamond2
8,Gekko,0.93,14.1,15.1,5.0,0.496,0.023,192,226628,e7,act3,diamond2
9,Killjoy,1.01,14.6,14.5,3.4,0.495,0.048,200,473641,e7,act3,diamond2
10,Deadlock,1.01,15.2,15.0,4.0,0.494,0.005,205,51415,e7,act3,diamond2
11,Viper,1.0,14.6,14.7,5.1,0.494,0.03,201,296218,e7,act3,diamond2
12,Jett,1.08,17.3,16.0,3.4,0.493,0.12,237,1181356,e7,act3,diamond2
13,Fade,0.95,14.4,15.0,6.3,0.493,0.015,197,150947,e7,act3,diamond2
14,Raze,1.03,16.6,16.1,4.4,0.491,0.069,235,680663,e7,act3,diamond2
15,Skye,0.94,14.2,15.1,7.3,0.49,0.068,196,668494,e7,act3,diamond2
16,Omen,0.98,14.8,15.1,7.1,0.487,0.103,202,1012658,e7,act3,diamond2
17,Chamber,1.09,16.4,15.0,2.9,0.484,0.045,219,437599,e7,act3,diamond2
18,Breach,0.94,14.4,15.4,6.9,0.484,0.024,198,231066,e7,act3,diamond2
19,Neon,0.97,15.9,16.4,4.0,0.475,0.009,222,90431,e7,act3,diamond2
20,Yoru,1.02,16.0,15.8,4.2,0.474,0.013,220,124762,e7,act3,diamond2
21,Harbor,0.91,13.9,15.3,5.7,0.454,0.005,191,51507,e7,act3,diamond2
22,KAY/O,0.91,14.2,15.6,8.9,0.45,0.021,201,203498,e7,act3,diamond2
23,Iso,0.99,16.2,16.3,4.1,0.447,0.02,226,200296,e7,act3,diamond2
1,Phoenix,1.1,17.1,15.5,4.5,0.505,0.028,238,310138,e7,act3,diamond1
2,Brimstone,0.96,14.4,14.9,8.7,0.505,0.043,203,478347,e7,act3,diamond1
3,Sage,0.92,13.8,15.0,6.9,0.501,0.056,191,624489,e7,act3,diamond1
4,Reyna,1.13,17.6,15.6,4.3,0.5,0.104,242,1148268,e7,act3,diamond1
5,Gekko,0.93,14.0,15.1,5.0,0.497,0.024,191,269639,e7,act3,diamond1
6,Sova,0.99,14.6,14.6,5.5,0.497,0.054,202,600546,e7,act3,diamond1
7,Cypher,1.0,14.6,14.5,4.6,0.497,0.081,197,898821,e7,act3,diamond1
8,Astra,1.03,15.2,14.7,6.5,0.494,0.018,207,195413,e7,act3,diamond1
9,Jett,1.09,17.3,15.9,3.4,0.494,0.115,237,1271655,e7,act3,diamond1
10,Killjoy,1.0,14.5,14.5,3.5,0.494,0.048,199,533425,e7,act3,diamond1
11,Deadlock,1.01,15.1,15.0,4.0,0.493,0.006,204,62600,e7,act3,diamond1
12,Viper,0.99,14.6,14.7,5.1,0.492,0.03,201,332947,e7,act3,diamond1
13,Raze,1.03,16.5,16.0,4.4,0.491,0.068,235,755876,e7,act3,diamond1
14,Skye,0.94,14.2,15.1,7.3,0.489,0.067,195,736521,e7,act3,diamond1
15,Fade,0.95,14.3,15.1,6.3,0.488,0.016,197,176580,e7,act3,diamond1
16,Omen,0.98,14.8,15.1,6.9,0.487,0.102,202,1135069,e7,act3,diamond1
17,Chamber,1.09,16.3,15.0,2.9,0.487,0.044,219,491308,e7,act3,diamond1
18,Breach,0.93,14.3,15.4,6.8,0.482,0.024,198,265689,e7,act3,diamond1
19,Neon,0.97,15.9,16.4,4.0,0.472,0.01,222,108892,e7,act3,diamond1
20,Yoru,1.02,16.0,15.7,4.2,0.471,0.013,221,144271,e7,act3,diamond1
21,Harbor,0.91,13.9,15.3,5.6,0.457,0.006,191,61156,e7,act3,diamond1
22,KAY/O,0.91,14.1,15.5,8.7,0.451,0.021,201,235108,e7,act3,diamond1
23,Iso,0.99,16.1,16.2,4.1,0.449,0.021,225,237333,e7,act3,diamond1
1,Phoenix,1.11,17.2,15.5,4.5,0.508,0.029,240,367706,e7,act3,platinum3
2,Brimstone,0.97,14.4,14.9,8.5,0.507,0.044,204,554626,e7,act3,platinum3
3,Reyna,1.14,17.8,15.6,4.3,0.503,0.108,245,1357570,e7,act3,platinum3
4,Sage,0.92,13.8,14.9,6.9,0.502,0.06,191,752460,e7,act3,platinum3
5,Cypher,1.01,14.6,14.4,4.7,0.5,0.078,199,978570,e7,act3,platinum3
6,Sova,1.0,14.6,14.6,5.4,0.499,0.052,204,650447,e7,act3,platinum3
7,Gekko,0.93,14.0,15.0,5.0,0.499,0.025,192,316550,e7,act3,platinum3
8,Jett,1.1,17.4,15.9,3.5,0.497,0.111,240,1394657,e7,act3,platinum3
9,Viper,1.0,14.6,14.6,5.1,0.496,0.03,203,373000,e7,act3,platinum3
10,Astra,1.04,15.3,14.7,6.3,0.496,0.017,208,211435,e7,act3,platinum3
11,Killjoy,1.0,14.5,14.4,3.5,0.494,0.048,200,597046,e7,act3,platinum3
12,Raze,1.04,16.6,16.0,4.4,0.493,0.068,236,849352,e7,act3,platinum3
13,Skye,0.94,14.2,15.1,7.3,0.491,0.064,197,806749,e7,act3,platinum3
14,Fade,0.95,14.3,15.0,6.2,0.49,0.016,198,205781,e7,act3,platinum3
15,Deadlock,1.01,15.1,15.0,4.0,0.489,0.006,205,78250,e7,act3,platinum3
16,Omen,0.99,14.9,15.1,6.8,0.489,0.101,204,1267223,e7,act3,platinum3
17,Chamber,1.1,16.4,14.9,3.0,0.488,0.044,221,547851,e7,act3,platinum3
18,Breach,0.94,14.4,15.4,6.7,0.481,0.024,200,301786,e7,act3,platinum3
19,Yoru,1.03,16.1,15.7,4.2,0.475,0.013,222,168160,e7,act3,platinum3
20,Neon,0.98,16.0,16.3,4.0,0.473,0.011,224,138408,e7,act3,platinum3
21,Harbor,0.92,14.0,15.2,5.6,0.458,0.006,193,73148,e7,act3,platinum3
22,KAY/O,0.92,14.2,15.5,8.6,0.455,0.021,202,265660,e7,act3,platinum3
23,Iso,1.0,16.3,16.2,4.1,0.454,0.023,228,283431,e7,act3,platinum3
1,Phoenix,1.11,17.1,15.4,4.5,0.507,0.03,239,408500,e7,act3,platinum2
2,Brimstone,0.96,14.4,14.9,8.4,0.506,0.045,204,618690,e7,act3,platinum2
3,Reyna,1.14,17.8,15.6,4.3,0.503,0.109,246,1494505,e7,act3,platinum2
4,Sage,0.92,13.7,14.9,6.9,0.501,0.064,190,882745,e7,act3,platinum2
5,Sova,1.0,14.6,14.6,5.4,0.5,0.05,204,686736,e7,act3,platinum2
6,Cypher,1.01,14.6,14.4,4.7,0.499,0.077,198,1055377,e7,act3,platinum2
7,Astra,1.04,15.2,14.7,6.2,0.497,0.016,208,223701,e7,act3,platinum2
8,Gekko,0.93,14.0,15.0,4.9,0.497,0.026,192,363512,e7,act3,platinum2
9,Viper,1.0,14.6,14.6,5.1,0.496,0.029,202,405640,e7,act3,platinum2
10,Jett,1.1,17.4,15.8,3.5,0.496,0.106,240,1457745,e7,act3,platinum2
11,Killjoy,1.0,14.4,14.4,3.5,0.493,0.048,199,657931,e7,act3,platinum2
12,Fade,0.95,14.2,15.0,6.2,0.493,0.017,197,235652,e7,act3,platinum2
13,Raze,1.04,16.5,15.9,4.4,0.493,0.067,236,924478,e7,act3,platinum2
14,Skye,0.94,14.1,15.0,7.2,0.491,0.064,196,874370,e7,act3,platinum2
15,Deadlock,1.0,15.0,15.0,4.0,0.491,0.007,204,93546,e7,act3,platinum2
16,Omen,0.98,14.8,15.1,6.6,0.489,0.1,204,1381437,e7,act3,platinum2
17,Chamber,1.09,16.3,14.9,3.0,0.488,0.043,220,592517,e7,act3,platinum2
18,Breach,0.94,14.4,15.3,6.5,0.486,0.024,200,333417,e7,act3,platinum2
19,Neon,0.98,16.0,16.3,4.0,0.471,0.012,224,166003,e7,act3,platinum2
20,Yoru,1.02,15.9,15.6,4.2,0.469,0.014,220,194143,e7,act3,platinum2
21,Harbor,0.91,13.8,15.2,5.6,0.461,0.006,191,85677,e7,act3,platinum2
22,KAY/O,0.91,14.1,15.5,8.6,0.456,0.022,201,298328,e7,act3,platinum2
23,Iso,1.0,16.2,16.2,4.1,0.454,0.023,227,321498,e7,act3,platinum2
1,Phoenix,1.1,17.0,15.4,4.5,0.505,0.03,238,458163,e7,act3,platinum1
2,Brimstone,0.96,14.3,14.9,8.3,0.504,0.046,203,699422,e7,act3,platinum1
3,Reyna,1.14,17.7,15.5,4.3,0.502,0.11,245,1657590,e7,act3,platinum1
4,Sage,0.91,13.5,14.9,6.9,0.5,0.069,189,1039017,e7,act3,platinum1
5,Cypher,1.0,14.5,14.4,4.7,0.498,0.075,198,1136429,e7,act3,platinum1
6,Sova,0.99,14.5,14.6,5.4,0.497,0.048,203,727821,e7,act3,platinum1
7,Astra,1.03,15.1,14.6,6.1,0.496,0.016,207,234663,e7,act3,platinum1
8,Gekko,0.92,13.9,15.0,4.9,0.496,0.028,191,415566,e7,act3,platinum1
9,Jett,1.1,17.3,15.8,3.5,0.496,0.1,239,1510755,e7,act3,platinum1
10,Viper,0.99,14.5,14.6,5.1,0.495,0.029,201,444609,e7,act3,platinum1
11,Killjoy,0.99,14.3,14.4,3.6,0.494,0.048,199,730093,e7,act3,platinum1
12,Fade,0.94,14.1,15.0,6.2,0.491,0.017,196,263575,e7,act3,platinum1
13,Raze,1.03,16.4,15.9,4.4,0.491,0.066,235,995678,e7,act3,platinum1
14,Skye,0.93,14.0,15.0,7.2,0.49,0.063,195,948967,e7,act3,platinum1
15,Chamber,1.09,16.2,14.9,3.0,0.488,0.042,220,634375,e7,act3,platinum1
16,Omen,0.98,14.8,15.1,6.5,0.488,0.1,203,1503638,e7,act3,platinum1
17,Deadlock,0.99,14.8,15.0,4.0,0.487,0.007,202,112979,e7,act3,platinum1
18,Breach,0.93,14.3,15.4,6.4,0.483,0.024,200,367531,e7,act3,platinum1
19,Neon,0.98,15.8,16.2,4.0,0.473,0.013,223,197426,e7,act3,platinum1
20,Yoru,1.01,15.8,15.6,4.2,0.471,0.015,219,218979,e7,act3,platinum1
