rank,agent,kd,kills,deaths,assists,win_rate,pick_rate,avg_score,matches,episode,act,placement
6,Omen,0.97,14.8,15.3,6.1,0.48,0.068,198,116025,e3,act2,immortal2
7,Skye,0.93,14.5,15.6,5.7,0.49,0.06,196,102612,e3,act2,immortal2
8,Killjoy,1.02,14.6,14.4,3.8,0.52,0.059,203,100929,e3,act2,immortal2
9,Raze,1.02,16.5,16.1,4.9,0.5,0.057,237,96696,e3,act2,immortal2
10,Cypher,0.97,14.6,15.0,4.0,0.49,0.045,195,77112,e3,act2,immortal2
11,Astra,0.99,14.6,14.7,5.8,0.48,0.035,196,60537,e3,act2,immortal2
12,Brimstone,0.97,14.5,15.1,7.3,0.51,0.025,200,42177,e3,act2,immortal2
13,Breach,0.87,13.6,15.6,5.8,0.48,0.011,186,18972,e3,act2,immortal2
14,Phoenix,1.01,16.1,15.9,3.9,0.53,0.01,224,17697,e3,act2,immortal2
15,KAY/O,0.89,13.9,15.6,8.0,0.43,0.01,194,16626,e3,act2,immortal2
16,Yoru,0.89,14.7,16.4,3.6,0.44,0.006,202,10353,e3,act2,immortal2
1,Jett,1.08,17.3,16.0,3.6,0.5,0.171,238,558552,e3,act2,immortal1
2,Reyna,1.08,17.2,15.9,3.9,0.5,0.148,237,485418,e3,act2,immortal1
3,Sage,0.95,14.1,14.8,6.9,0.52,0.126,192,412233,e3,act2,immortal1
4,Sova,0.96,14.2,14.7,6.5,0.51,0.095,199,309417,e3,act2,immortal1
5,Omen,0.96,14.6,15.3,6.0,0.49,0.071,197,232356,e3,act2,immortal1
6,Viper,0.99,14.5,14.7,5.4,0.51,0.063,197,207213,e3,act2,immortal1
7,Skye,0.93,14.4,15.5,5.7,0.49,0.062,196,201246,e3,act2,immortal1
8,Killjoy,0.99,14.3,14.5,3.8,0.5,0.059,200,191454,e3,act2,immortal1
9,Raze,1.01,16.2,16.1,4.9,0.5,0.058,235,189312,e3,act2,immortal1
10,Cypher,0.98,14.4,14.8,4.0,0.48,0.045,195,147033,e3,act2,immortal1
11,Astra,0.99,14.6,14.8,5.8,0.48,0.032,195,105672,e3,act2,immortal1
12,Brimstone,0.96,14.4,15.0,7.3,0.51,0.028,199,92259,e3,act2,immortal1
13,Phoenix,1.02,16.1,15.8,3.8,0.5,0.013,225,43605,e3,act2,immortal1
14,Breach,0.9,14.1,15.7,5.8,0.49,0.012,192,38148,e3,act2,immortal1
15,KAY/O,0.89,14.0,15.7,8.0,0.44,0.011,196,36567,e3,act2,immortal1
16,Yoru,0.91,14.6,16.0,3.3,0.46,0.007,202,21726,e3,act2,immortal1
1,Jett,1.09,17.3,15.9,3.6,0.5,0.163,238,539886,e3,act2,diamond3
2,Reyna,1.1,17.3,15.8,4.0,0.51,0.149,239,493986,e3,act2,diamond3
3,Sage,0.94,14.0,14.8,6.9,0.51,0.131,190,433347,e3,act2,diamond3
4,Sova,0.96,14.3,14.8,6.4,0.5,0.088,200,290445,e3,act2,diamond3
5,Omen,0.96,14.6,15.3,5.9,0.48,0.074,197,244392,e3,act2,diamond3
6,Skye,0.93,14.4,15.4,5.7,0.5,0.064,195,212109,e3,act2,diamond3
7,Viper,0.98,14.3,14.6,5.4,0.52,0.062,196,206550,e3,act2,diamond3
8,Killjoy,0.98,14.3,14.5,3.9,0.5,0.061,199,202878,e3,act2,diamond3
9,Raze,1.01,16.1,16.0,4.8,0.51,0.059,234,193545,e3,act2,diamond3
10,Cypher,0.96,14.2,14.8,3.9,0.47,0.043,193,140658,e3,act2,diamond3
11,Brimstone,0.94,14.2,15.0,7.1,0.5,0.031,198,100878,e3,act2,diamond3
12,Astra,0.98,14.6,14.9,5.6,0.5,0.03,194,97767,e3,act2,diamond3
13,Phoenix,1.02,16.2,15.8,4.0,0.49,0.015,226,50439,e3,act2,diamond3
14,Breach,0.93,14.3,15.4,5.7,0.51,0.013,196,43248,e3,act2,diamond3
15,KAY/O,0.9,14.2,15.6,7.5,0.44,0.011,196,35802,e3,act2,diamond3
16,Yoru,0.93,14.9,16.0,3.5,0.41,0.006,207,20859,e3,act2,diamond3
1,Jett,1.1,17.4,15.8,3.6,0.49,0.166,240,674934,e3,act2,diamond2
2,Reyna,1.1,17.4,15.8,4.0,0.5,0.153,240,623118,e3,act2,diamond2
3,Sage,0.95,14.1,14.8,6.9,0.52,0.13,192,529278,e3,act2,diamond2
4,Sova,0.97,14.3,14.7,6.2,0.51,0.085,201,345321,e3,act2,diamond2
5,Omen,0.97,14.8,15.3,5.7,0.5,0.071,200,291210,e3,act2,diamond2
6,Skye,0.94,14.6,15.5,5.8,0.47,0.063,198,256683,e3,act2,diamond2
7,Raze,1.01,16.2,16.1,4.9,0.5,0.061,235,247044,e3,act2,diamond2
8,Killjoy,0.98,14.3,14.6,3.9,0.5,0.06,200,243372,e3,act2,diamond2
9,Viper,0.99,14.5,14.6,5.3,0.51,0.059,199,241842,e3,act2,diamond2
10,Cypher,0.98,14.5,14.8,4.0,0.5,0.041,196,168147,e3,act2,diamond2
11,Brimstone,0.96,14.5,15.1,7.1,0.51,0.032,201,129132,e3,act2,diamond2
12,Astra,0.99,14.5,14.7,5.5,0.5,0.029,197,117963,e3,act2,diamond2
13,Phoenix,1.01,16.0,15.8,3.9,0.49,0.018,225,71757,e3,act2,diamond2
14,Breach,0.91,14.0,15.5,5.6,0.47,0.014,194,55743,e3,act2,diamond2
15,KAY/O,0.92,14.3,15.6,7.8,0.45,0.012,199,48144,e3,act2,diamond2
16,Yoru,0.93,14.7,15.8,3.1,0.4,0.007,205,30498,e3,act2,diamond2
1,Jett,1.1,17.4,15.8,3.6,0.5,0.16,241,863073,e3,act2,diamond1
2,Reyna,1.11,17.4,15.8,4.0,0.51,0.149,241,802179,e3,act2,diamond1
3,Sage,0.94,14.0,14.8,6.9,0.51,0.132,191,711093,e3,act2,diamond1
4,Sova,0.98,14.3,14.6,6.2,0.52,0.083,202,449106,e3,act2,diamond1
5,Omen,0.96,14.8,15.3,5.7,0.49,0.072,201,386427,e3,act2,diamond1
6,Raze,1.01,16.2,16.0,4.9,0.49,0.064,236,343434,e3,act2,diamond1
7,Skye,0.94,14.5,15.4,5.7,0.48,0.063,198,337926,e3,act2,diamond1
8,Killjoy,0.98,14.1,14.4,3.9,0.5,0.06,199,322371,e3,act2,diamond1
9,Viper,1.0,14.6,14.6,5.3,0.52,0.059,200,319005,e3,act2,diamond1
10,Cypher,0.96,14.2,14.8,4.0,0.48,0.041,194,220167,e3,act2,diamond1
11,Brimstone,0.97,14.6,15.0,6.9,0.52,0.032,202,174114,e3,act2,diamond1
12,Astra,0.99,14.6,14.7,5.4,0.49,0.029,198,155448,e3,act2,diamond1
13,Phoenix,1.03,16.3,15.8,3.9,0.49,0.019,228,104193,e3,act2,diamond1
14,Breach,0.9,14.0,15.5,5.4,0.46,0.015,194,78387,e3,act2,diamond1
15,KAY/O,0.91,14.2,15.6,7.7,0.47,0.014,199,73338,e3,act2,diamond1
16,Yoru,0.93,14.8,15.9,3.4,0.42,0.008,207,42789,e3,act2,diamond1
1,Jett,1.13,17.7,15.7,3.7,0.51,0.162,245,1148367,e3,act2,platinum3
2,Reyna,1.12,17.6,15.7,4.0,0.51,0.154,244,1092216,e3,act2,platinum3
3,Sage,0.95,14.1,14.8,6.9,0.51,0.13,192,920703,e3,act2,platinum3
4,Sova,0.99,14.5,14.6,6.1,0.51,0.081,204,570486,e3,act2,platinum3
5,Omen,0.97,14.9,15.3,5.5,0.5,0.07,202,495618,e3,act2,platinum3
6,Raze,1.04,16.5,15.9,4.9,0.51,0.064,239,450279,e3,act2,platinum3
7,Skye,0.95,14.5,15.3,5.8,0.49,0.061,199,434367,e3,act2,platinum3
8,Killjoy,0.99,14.3,14.4,3.9,0.5,0.061,202,430389,e3,act2,platinum3
9,Viper,0.99,14.5,14.6,5.3,0.5,0.059,200,419424,e3,act2,platinum3
10,Cypher,0.98,14.4,14.7,4.1,0.49,0.039,197,277440,e3,act2,platinum3
11,Brimstone,0.97,14.6,15.0,6.9,0.52,0.033,203,235161,e3,act2,platinum3
12,Astra,1.01,14.8,14.7,5.3,0.49,0.027,200,191199,e3,act2,platinum3
13,Phoenix,1.05,16.4,15.6,3.9,0.5,0.02,231,141474,e3,act2,platinum3
14,Breach,0.93,14.4,15.5,5.4,0.48,0.016,200,109803,e3,act2,platinum3
15,KAY/O,0.92,14.3,15.5,7.5,0.47,0.014,200,99195,e3,act2,platinum3
16,Yoru,0.96,15.1,15.8,3.3,0.43,0.009,211,64668,e3,act2,platinum3
1,Jett,1.12,17.6,15.7,3.7,0.5,0.155,245,1403010,e3,act2,platinum2
2,Reyna,1.13,17.6,15.6,4.1,0.51,0.151,245,1367922,e3,act2,platinum2
3,Sage,0.94,13.9,14.8,6.8,0.51,0.132,191,1200540,e3,act2,platinum2
4,Sova,0.98,14.4,14.6,6.1,0.5,0.078,204,711909,e3,act2,platinum2
5,Omen,0.97,14.7,15.2,5.4,0.49,0.071,202,643875,e3,act2,platinum2
6,Raze,1.03,16.4,15.9,4.9,0.51,0.065,238,586449,e3,act2,platinum2
7,Killjoy,0.98,14.2,14.4,3.9,0.5,0.064,201,577983,e3,act2,platinum2
8,Skye,0.95,14.6,15.3,5.8,0.49,0.062,200,566406,e3,act2,platinum2
9,Viper,0.99,14.4,14.6,5.3,0.5,0.058,200,525759,e3,act2,platinum2
10,Cypher,0.98,14.4,14.7,4.1,0.48,0.039,196,355368,e3,act2,platinum2
11,Brimstone,0.97,14.5,15.0,6.8,0.5,0.034,202,310947,e3,act2,platinum2
12,Astra,1.0,14.7,14.7,5.3,0.49,0.027,200,249186,e3,act2,platinum2
13,Phoenix,1.05,16.4,15.7,3.9,0.48,0.023,232,207978,e3,act2,platinum2
14,Breach,0.93,14.4,15.5,5.5,0.5,0.016,199,143514,e3,act2,platinum2
15,KAY/O,0.92,14.3,15.5,7.6,0.45,0.015,201,135303,e3,act2,platinum2
16,Yoru,0.97,15.3,15.8,3.4,0.44,0.01,214,89199,e3,act2,platinum2
1,Reyna,1.12,17.5,15.6,4.1,0.51,0.151,245,1768374,e3,act2,platinum1
2,Jett,1.11,17.4,15.7,3.7,0.5,0.147,243,1731603,e3,act2,platinum1
3,Sage,0.94,13.8,14.7,6.8,0.51,0.137,190,1609611,e3,act2,platinum1
4,Sova,0.98,14.2,14.6,6.0,0.51,0.077,202,907647,e3,act2,platinum1
5,Omen,0.96,14.6,15.3,5.3,0.49,0.072,201,849864,e3,act2,platinum1
6,Killjoy,0.98,14.1,14.5,4.0,0.51,0.065,200,761175,e3,act2,platinum1
7,Raze,1.02,16.1,15.8,4.8,0.5,0.064,236,754596,e3,act2,platinum1
8,Skye,0.95,14.4,15.2,5.8,0.49,0.063,199,738429,e3,act2,platinum1
9,Viper,0.97,14.2,14.6,5.3,0.51,0.058,198,681207,e3,act2,platinum1
10,Cypher,0.97,14.2,14.7,4.1,0.49,0.038,195,444363,e3,act2,platinum1
11,Brimstone,0.95,14.2,15.0,6.7,0.5,0.036,200,421974,e3,act2,platinum1
12,Astra,1.0,14.7,14.7,5.1,0.5,0.026,199,301155,e3,act2,platinum1
13,Phoenix,1.03,16.1,15.6,3.9,0.48,0.024,228,281775,e3,act2,platinum1
14,Breach,0.93,14.3,15.5,5.3,0.48,0.016,199,188649,e3,act2,platinum1
15,KAY/O,0.9,13.9,15.5,7.5,0.45,0.016,197,183753,e3,act2,platinum1
16,Yoru,0.94,14.8,15.7,3.4,0.44,0.011,209,125205,e3,act2,platinum1
1,Reyna,1.15,17.8,15.5,4.1,0.51,0.155,250,2326620,e3,act2,gold3
2,Jett,1.14,17.7,15.5,3.8,0.51,0.147,247,2211054,e3,act2,gold3
3,Sage,0.95,13.9,14.7,6.8,0.51,0.135,192,2028525,e3,act2,gold3
4,Sova,1.0,14.5,14.5,5.9,0.52,0.077,206,1149999,e3,act2,gold3
5,Omen,0.97,14.8,15.2,5.3,0.5,0.071,204,1068297,e3,act2,gold3
6,Raze,1.04,16.4,15.7,4.9,0.51,0.067,240,999396,e3,act2,gold3
7,Killjoy,0.99,14.1,14.3,4.0,0.51,0.066,202,990369,e3,act2,gold3
8,Skye,0.96,14.5,15.1,5.9,0.49,0.059,201,890307,e3,act2,gold3
9,Viper,0.99,14.4,14.5,5.3,0.5,0.056,201,848334,e3,act2,gold3
10,Brimstone,0.96,14.4,15.0,6.6,0.5,0.037,203,551004,e3,act2,gold3
11,Cypher,0.98,14.3,14.6,4.1,0.49,0.036,197,536112,e3,act2,gold3
12,Phoenix,1.05,16.3,15.5,3.9,0.48,0.027,233,404124,e3,act2,gold3
13,Astra,1.01,14.8,14.6,5.1,0.5,0.023,202,348381,e3,act2,gold3
14,Breach,0.94,14.5,15.4,5.3,0.48,0.016,202,246840,e3,act2,gold3
15,KAY/O,0.91,14.0,15.5,7.3,0.45,0.016,199,243372,e3,act2,gold3
16,Yoru,0.98,15.2,15.6,3.4,0.44,0.012,215,176664,e3,act2,gold3
1,Reyna,1.14,17.6,15.5,4.1,0.51,0.151,249,2750838,e3,act2,gold2
2,Sage,0.93,13.7,14.6,6.8,0.51,0.14,189,2545461,e3,act2,gold2
3,Jett,1.13,17.6,15.5,3.8,0.5,0.14,247,2543727,e3,act2,gold2
4,Sova,0.98,14.3,14.6,5.9,0.5,0.074,204,1346910,e3,act2,gold2
5,Omen,0.97,14.7,15.2,5.1,0.49,0.071,203,1299021,e3,act2,gold2
6,Killjoy,0.98,14.0,14.3,4.0,0.52,0.069,201,1251234,e3,act2,gold2
7,Raze,1.03,16.2,15.7,4.8,0.5,0.068,237,1241697,e3,act2,gold2
8,Skye,0.95,14.3,15.1,5.9,0.49,0.059,199,1080741,e3,act2,gold2
9,Viper,0.99,14.3,14.5,5.3,0.51,0.056,200,1017705,e3,act2,gold2
10,Brimstone,0.96,14.4,14.9,6.5,0.5,0.038,203,697884,e3,act2,gold2
11,Cypher,0.97,14.2,14.6,4.2,0.49,0.035,196,644181,e3,act2,gold2
12,Phoenix,1.05,16.2,15.4,3.9,0.48,0.028,231,518619,e3,act2,gold2
13,Astra,1.02,14.8,14.6,5.0,0.5,0.022,203,404685,e3,act2,gold2
14,KAY/O,0.9,13.9,15.5,7.3,0.45,0.018,198,320535,e3,act2,gold2
15,Breach,0.93,14.2,15.4,5.2,0.48,0.017,200,308907,e3,act2,gold2
16,Yoru,0.96,15.0,15.6,3.4,0.44,0.013,212,238272,e3,act2,gold2
1,Reyna,1.13,17.5,15.4,4.1,0.51,0.147,247,3155319,e3,act2,gold1
2,Sage,0.92,13.4,14.6,6.8,0.51,0.145,187,3123597,e3,act2,gold1
3,Jett,1.12,17.3,15.4,3.8,0.5,0.131,244,2803215,e3,act2,gold1
4,Sova,0.96,14.0,14.5,5.7,0.5,0.073,202,1578654,e3,act2,gold1
5,Omen,0.95,14.5,15.2,5.1,0.49,0.072,201,1554276,e3,act2,gold1
6,Killjoy,0.96,13.7,14.3,4.0,0.51,0.072,198,1542036,e3,act2,gold1
7,Raze,1.02,15.9,15.6,4.8,0.5,0.069,235,1477419,e3,act2,gold1
8,Skye,0.94,14.1,15.0,5.9,0.5,0.059,197,1264851,e3,act2,gold1
9,Viper,0.97,14.1,14.5,5.3,0.51,0.055,198,1187535,e3,act2,gold1
10,Brimstone,0.95,14.1,14.9,6.4,0.5,0.04,201,865980,e3,act2,gold1
11,Cypher,0.96,13.9,14.5,4.2,0.48,0.035,194,756177,e3,act2,gold1
12,Phoenix,1.03,15.9,15.4,4.0,0.48,0.031,227,655656,e3,act2,gold1
13,Astra,0.99,14.5,14.7,4.9,0.49,0.02,200,438702,e3,act2,gold1
14,KAY/O,0.88,13.6,15.4,7.1,0.45,0.018,195,395454,e3,act2,gold1
15,Breach,0.92,14.1,15.3,5.1,0.49,0.017,200,372759,e3,act2,gold1
16,Yoru,0.94,14.6,15.6,3.4,0.43,0.014,208,306714,e3,act2,gold1
1,Reyna,1.19,18.0,15.2,4.2,0.52,0.154,256,3658995,e3,act2,silver3
2,Sage,0.94,13.7,14.5,6.7,0.52,0.144,192,3431229,e3,act2,silver3
3,Jett,1.17,17.8,15.3,3.9,0.51,0.132,253,3141039,e3,act2,silver3
4,Raze,1.05,16.3,15.5,4.9,0.51,0.072,241,1710081,e3,act2,silver3
5,Sova,0.99,14.4,14.5,5.8,0.5,0.071,207,1699626,e3,act2,silver3
6,Killjoy,0.99,14.1,14.2,4.1,0.52,0.071,204,1691619,e3,act2,silver3
7,Omen,0.98,14.8,15.0,5.0,0.5,0.07,207,1675758,e3,act2,silver3
8,Skye,0.96,14.3,15.0,6.0,0.5,0.055,202,1318707,e3,act2,silver3
9,Viper,0.99,14.3,14.4,5.3,0.51,0.053,203,1274388,e3,act2,silver3
10,Brimstone,0.97,14.5,14.8,6.3,0.5,0.041,206,967725,e3,act2,silver3
11,Phoenix,1.07,16.3,15.1,4.0,0.5,0.033,235,795651,e3,act2,silver3
12,Cypher,0.98,14.2,14.6,4.3,0.49,0.032,199,773262,e3,act2,silver3
13,KAY/O,0.91,13.9,15.3,7.1,0.46,0.019,201,447474,e3,act2,silver3
14,Astra,1.02,14.8,14.5,4.9,0.5,0.018,205,429726,e3,act2,silver3
15,Breach,0.93,14.3,15.3,5.1,0.48,0.018,203,419169,e3,act2,silver3
16,Yoru,0.99,15.3,15.4,3.5,0.46,0.017,218,393975,e3,act2,silver3
1,Sage,0.93,13.5,14.5,6.7,0.51,0.15,190,3648285,e3,act2,silver2
2,Reyna,1.18,17.8,15.2,4.2,0.51,0.148,255,3622887,e3,act2,silver2
3,Jett,1.16,17.6,15.2,4.0,0.51,0.125,251,3055257,e3,act2,silver2
4,Raze,1.04,16.0,15.4,4.9,0.51,0.073,238,1780614,e3,act2,silver2
5,Killjoy,0.98,13.9,14.1,4.2,0.52,0.072,203,1748892,e3,act2,silver2
6,Sova,0.99,14.2,14.4,5.7,0.51,0.071,206,1736142,e3,act2,silver2
7,Omen,0.98,14.7,15.0,4.9,0.49,0.069,207,1681725,e3,act2,silver2
8,Skye,0.95,14.1,14.9,6.0,0.49,0.054,200,1318044,e3,act2,silver2
9,Viper,0.98,14.2,14.4,5.2,0.51,0.054,202,1317075,e3,act2,silver2
10,Brimstone,0.96,14.2,14.8,6.2,0.5,0.042,204,1014594,e3,act2,silver2
11,Phoenix,1.06,16.1,15.2,4.0,0.49,0.037,232,898875,e3,act2,silver2
12,Cypher,0.98,14.2,14.5,4.4,0.5,0.033,198,797997,e3,act2,silver2
13,KAY/O,0.9,13.8,15.3,7.1,0.46,0.02,199,496587,e3,act2,silver2
14,Yoru,0.97,14.9,15.3,3.5,0.46,0.019,214,458133,e3,act2,silver2
15,Breach,0.94,14.4,15.3,5.2,0.49,0.018,206,436305,e3,act2,silver2
16,Astra,1.01,14.7,14.5,4.8,0.49,0.016,205,388263,e3,act2,silver2
1,Sage,0.91,13.2,14.5,6.7,0.51,0.155,187,3646500,e3,act2,silver1
2,Reyna,1.16,17.5,15.1,4.3,0.51,0.145,252,3402465,e3,act2,silver1
3,Jett,1.14,17.2,15.1,4.0,0.51,0.117,247,2754663,e3,act2,silver1
4,Raze,1.02,15.5,15.2,4.9,0.5,0.074,233,1740732,e3,act2,silver1
5,Killjoy,0.96,13.6,14.1,4.2,0.52,0.073,200,1722015,e3,act2,silver1
6,Sova,0.97,14.0,14.4,5.6,0.5,0.072,203,1698045,e3,act2,silver1
7,Omen,0.96,14.4,15.0,4.8,0.5,0.068,204,1597065,e3,act2,silver1
8,Skye,0.93,13.8,14.8,6.1,0.5,0.053,197,1251438,e3,act2,silver1
9,Viper,0.96,13.8,14.4,5.2,0.5,0.053,198,1251030,e3,act2,silver1
10,Brimstone,0.95,14.0,14.8,6.1,0.5,0.043,202,1011534,e3,act2,silver1
11,Phoenix,1.03,15.6,15.1,4.0,0.49,0.04,227,941409,e3,act2,silver1
12,Cypher,0.96,13.8,14.3,4.3,0.49,0.032,195,752964,e3,act2,silver1
13,KAY/O,0.87,13.4,15.3,7.0,0.46,0.022,195,516528,e3,act2,silver1
14,Yoru,0.97,14.7,15.2,3.5,0.46,0.021,212,494241,e3,act2,silver1
15,Breach,0.93,14.1,15.2,5.1,0.49,0.017,202,410652,e3,act2,silver1
16,Astra,0.99,14.3,14.4,4.6,0.5,0.015,202,343077,e3,act2,silver1
1,Sage,0.92,13.2,14.3,6.6,0.52,0.158,187,2924442,e3,act2,bronze3
2,Reyna,1.15,17.2,14.9,4.3,0.52,0.144,249,2653173,e3,act2,bronze3
3,Jett,1.12,16.8,15.0,4.0,0.51,0.112,243,2063919,e3,act2,bronze3
4,Raze,1.02,15.4,15.1,4.9,0.51,0.076,231,1395156,e3,act2,bronze3
5,Killjoy,0.97,13.6,13.9,4.3,0.53,0.075,201,1379091,e3,act2,bronze3
6,Sova,0.96,13.7,14.3,5.5,0.5,0.07,202,1297950,e3,act2,bronze3
7,Omen,0.97,14.4,14.9,4.7,0.5,0.068,205,1255671,e3,act2,bronze3
8,Viper,0.96,13.8,14.4,5.2,0.51,0.053,198,978486,e3,act2,bronze3
9,Skye,0.93,13.7,14.7,6.2,0.5,0.052,196,959412,e3,act2,bronze3
10,Phoenix,1.03,15.3,14.9,4.0,0.5,0.043,224,786471,e3,act2,bronze3
11,Brimstone,0.94,13.8,14.7,6.0,0.51,0.042,201,778566,e3,act2,bronze3
12,Cypher,0.96,13.6,14.3,4.4,0.49,0.032,194,591141,e3,act2,bronze3
13,Yoru,0.95,14.5,15.2,3.6,0.46,0.024,210,447270,e3,act2,bronze3
14,KAY/O,0.88,13.3,15.1,7.0,0.47,0.023,195,427227,e3,act2,bronze3
15,Breach,0.91,13.8,15.1,5.0,0.49,0.017,199,311253,e3,act2,bronze3
16,Astra,0.98,14.0,14.3,4.5,0.5,0.012,198,225726,e3,act2,bronze3
1,Sage,0.88,12.6,14.3,6.5,0.51,0.164,181,2531079,e3,act2,bronze2
2,Reyna,1.1,16.5,14.9,4.3,0.51,0.137,240,2111706,e3,act2,bronze2
3,Jett,1.08,16.0,14.9,4.0,0.5,0.107,234,1641537,e3,act2,bronze2
4,Raze,0.98,14.7,15.1,4.9,0.5,0.078,224,1193961,e3,act2,bronze2
5,Sova,0.91,13.2,14.4,5.4,0.5,0.072,195,1115268,e3,act2,bronze2
6,Killjoy,0.94,13.1,14.0,4.3,0.53,0.072,195,1103997,e3,act2,bronze2
7,Omen,0.94,13.9,14.9,4.6,0.5,0.066,199,1014390,e3,act2,bronze2
8,Viper,0.92,13.2,14.4,5.1,0.5,0.053,191,811869,e3,act2,bronze2
9,Skye,0.9,13.2,14.7,6.2,0.5,0.05,190,774894,e3,act2,bronze2
10,Phoenix,0.98,14.6,14.9,4.0,0.48,0.048,215,731544,e3,act2,bronze2
11,Brimstone,0.91,13.3,14.7,5.8,0.5,0.041,195,626178,e3,act2,bronze2
12,Cypher,0.93,13.2,14.2,4.4,0.49,0.032,189,488172,e3,act2,bronze2
13,Yoru,0.93,13.9,15.0,3.6,0.46,0.028,204,437733,e3,act2,bronze2
14,KAY/O,0.86,12.8,15.0,6.7,0.48,0.026,189,393057,e3,act2,bronze2
15,Breach,0.88,13.3,15.1,5.0,0.49,0.016,194,253980,e3,act2,bronze2
16,Astra,0.95,13.6,14.2,4.5,0.5,0.011,195,167892,e3,act2,bronze2
1,Sage,0.84,12.1,14.3,6.4,0.51,0.171,174,1823046,e3,act2,bronze1
2,Reyna,1.07,15.8,14.8,4.3,0.51,0.13,232,1385976,e3,act2,bronze1
3,Jett,1.03,15.3,14.9,4.0,0.5,0.097,225,1038870,e3,act2,bronze1
4,Raze,0.95,14.2,15.0,4.9,0.5,0.081,217,858024,e3,act2,bronze1
5,Sova,0.87,12.5,14.4,5.3,0.5,0.072,186,772191,e3,act2,bronze1
6,Killjoy,0.91,12.6,13.9,4.3,0.53,0.072,190,767448,e3,act2,bronze1
7,Omen,0.9,13.3,14.8,4.4,0.5,0.066,193,701760,e3,act2,bronze1
8,Viper,0.88,12.7,14.4,5.0,0.5,0.054,185,574464,e3,act2,bronze1
9,Phoenix,0.93,13.8,14.8,4.0,0.48,0.05,205,535755,e3,act2,bronze1
10,Skye,0.87,12.7,14.6,6.1,0.5,0.05,184,535347,e3,act2,bronze1
