rank,agent,kd,kills,deaths,assists,win_rate,pick_rate,avg_score,matches,episode,act,placement
19,Yoru,1.06,16.7,15.8,4.5,0.496,0.016,226,4317,e9,act3,immortal3
20,Skye,0.96,14.4,14.9,7.6,0.496,0.032,195,8890,e9,act3,immortal3
1,Sage,1.02,15.1,14.8,6.9,0.539,0.01,208,5071,e9,act3,immortal2
2,Clove,0.99,17.3,17.5,7.9,0.524,0.128,235,67275,e9,act3,immortal2
3,Phoenix,1.11,17.3,15.5,5.0,0.523,0.017,238,9142,e9,act3,immortal2
4,Neon,1.01,16.9,16.7,4.6,0.52,0.065,233,34166,e9,act3,immortal2
5,Iso,1.14,18.1,15.9,4.0,0.517,0.044,247,23320,e9,act3,immortal2
6,Deadlock,1.06,15.7,14.8,4.5,0.515,0.017,208,8819,e9,act3,immortal2
7,Reyna,1.13,17.5,15.6,4.3,0.505,0.084,237,44319,e9,act3,immortal2
8,Cypher,1.04,15.1,14.6,4.6,0.501,0.109,200,57037,e9,act3,immortal2
9,Yoru,1.05,16.5,15.7,4.5,0.501,0.015,223,7778,e9,act3,immortal2
10,Sova,1.02,14.7,14.5,5.8,0.501,0.096,203,50166,e9,act3,immortal2
11,Jett,1.09,17.5,16.0,3.1,0.5,0.135,236,71028,e9,act3,immortal2
12,Brimstone,1.01,14.9,14.9,10.2,0.5,0.008,211,4273,e9,act3,immortal2
13,Gekko,0.96,14.2,14.8,5.0,0.499,0.022,191,11363,e9,act3,immortal2
14,Vyse,1.05,15.4,14.6,5.4,0.498,0.006,209,3009,e9,act3,immortal2
15,Viper,1.08,16.1,15.0,5.4,0.497,0.005,218,2375,e9,act3,immortal2
16,Killjoy,1.06,15.5,14.6,3.1,0.496,0.036,208,18715,e9,act3,immortal2
17,Raze,1.05,16.9,16.1,4.2,0.495,0.044,237,22876,e9,act3,immortal2
18,Fade,0.98,14.6,14.9,6.6,0.494,0.022,198,11320,e9,act3,immortal2
19,Breach,0.97,14.4,14.9,8.5,0.49,0.014,197,7581,e9,act3,immortal2
20,Skye,0.96,14.3,14.9,7.6,0.484,0.033,195,17582,e9,act3,immortal2
1,Clove,0.97,17.1,17.5,7.7,0.517,0.119,233,209004,e9,act3,immortal1
2,Deadlock,1.04,15.5,14.9,4.5,0.512,0.015,205,27003,e9,act3,immortal1
3,Neon,1.0,16.7,16.7,4.5,0.511,0.054,231,95248,e9,act3,immortal1
4,Sage,0.98,14.7,15.0,6.9,0.51,0.013,202,23363,e9,act3,immortal1
5,Iso,1.12,17.8,15.9,4.0,0.506,0.038,244,67093,e9,act3,immortal1
6,Phoenix,1.09,17.0,15.6,4.9,0.502,0.019,235,34154,e9,act3,immortal1
7,Cypher,1.02,15.0,14.6,4.7,0.494,0.106,199,185827,e9,act3,immortal1
8,Sova,1.0,14.6,14.6,5.7,0.493,0.088,202,155703,e9,act3,immortal1
9,Gekko,0.94,14.1,14.9,5.0,0.492,0.029,189,50921,e9,act3,immortal1
10,Reyna,1.1,17.3,15.7,4.2,0.489,0.088,234,154242,e9,act3,immortal1
11,Killjoy,1.04,15.2,14.6,3.2,0.488,0.033,205,58730,e9,act3,immortal1
12,Skye,0.95,14.3,15.0,7.5,0.487,0.033,195,57331,e9,act3,immortal1
13,Vyse,1.04,15.3,14.8,5.5,0.486,0.007,208,11640,e9,act3,immortal1
14,Raze,1.04,16.8,16.1,4.3,0.486,0.045,235,79031,e9,act3,immortal1
15,Jett,1.07,17.2,16.0,3.2,0.486,0.137,233,241786,e9,act3,immortal1
16,Fade,0.96,14.5,15.0,6.6,0.485,0.02,196,36040,e9,act3,immortal1
17,Yoru,1.03,16.2,15.7,4.4,0.485,0.014,221,24374,e9,act3,immortal1
18,Brimstone,0.99,14.9,15.0,10.2,0.485,0.01,209,17417,e9,act3,immortal1
19,Chamber,1.11,16.5,14.9,2.8,0.484,0.031,219,54780,e9,act3,immortal1
20,Viper,1.07,15.9,14.9,5.4,0.483,0.006,217,9913,e9,act3,immortal1
1,Clove,0.97,17.0,17.5,7.6,0.52,0.114,232,320418,e9,act3,ascendant3
2,Deadlock,1.04,15.5,14.8,4.5,0.513,0.015,206,41204,e9,act3,ascendant3
3,Sage,0.98,14.6,15.0,6.9,0.509,0.017,201,48595,e9,act3,ascendant3
4,Phoenix,1.09,17.0,15.6,4.9,0.509,0.021,236,58747,e9,act3,ascendant3
5,Neon,1.0,16.7,16.7,4.5,0.506,0.05,231,140685,e9,act3,ascendant3
6,Iso,1.12,17.8,16.0,4.1,0.503,0.033,244,93775,e9,act3,ascendant3
7,Fade,0.97,14.5,15.0,6.7,0.498,0.02,197,56162,e9,act3,ascendant3
8,Sova,1.01,14.7,14.6,5.7,0.496,0.085,203,238316,e9,act3,ascendant3
9,Gekko,0.94,14.1,14.9,5.0,0.495,0.033,189,91402,e9,act3,ascendant3
10,Cypher,1.02,14.9,14.6,4.7,0.495,0.102,200,285336,e9,act3,ascendant3
11,Reyna,1.1,17.3,15.7,4.3,0.491,0.089,235,248328,e9,act3,ascendant3
12,Killjoy,1.03,15.1,14.6,3.3,0.487,0.032,205,90817,e9,act3,ascendant3
13,Jett,1.07,17.2,16.0,3.2,0.487,0.134,234,376712,e9,act3,ascendant3
14,Vyse,1.03,15.2,14.7,5.5,0.487,0.007,207,20375,e9,act3,ascendant3
15,Raze,1.04,16.7,16.1,4.3,0.485,0.046,235,130192,e9,act3,ascendant3
16,Brimstone,1.0,14.9,14.9,10.0,0.485,0.012,211,32344,e9,act3,ascendant3
17,Yoru,1.03,16.3,15.8,4.5,0.483,0.013,223,37434,e9,act3,ascendant3
18,Skye,0.95,14.4,15.1,7.5,0.482,0.032,196,88882,e9,act3,ascendant3
19,Viper,1.06,15.7,14.9,5.5,0.482,0.006,216,15950,e9,act3,ascendant3
20,Chamber,1.1,16.6,15.0,2.9,0.48,0.036,220,100437,e9,act3,ascendant3
1,Clove,0.97,16.9,17.5,7.5,0.519,0.109,231,402299,e9,act3,ascendant2
2,Sage,0.96,14.4,15.0,7.0,0.506,0.022,199,80846,e9,act3,ascendant2
3,Deadlock,1.03,15.4,14.9,4.5,0.505,0.015,205,55308,e9,act3,ascendant2
4,Phoenix,1.09,17.1,15.6,4.9,0.505,0.023,236,83442,e9,act3,ascendant2
5,Neon,0.99,16.5,16.7,4.5,0.504,0.047,229,172991,e9,act3,ascendant2
6,Iso,1.11,17.7,16.0,4.1,0.498,0.03,243,112337,e9,act3,ascendant2
7,Cypher,1.02,14.9,14.6,4.7,0.496,0.098,199,363863,e9,act3,ascendant2
8,Sova,1.0,14.7,14.6,5.7,0.495,0.081,203,300339,e9,act3,ascendant2
9,Gekko,0.94,14.0,14.9,5.0,0.494,0.037,189,137230,e9,act3,ascendant2
10,Fade,0.96,14.4,14.9,6.6,0.493,0.02,196,72805,e9,act3,ascendant2
11,Reyna,1.1,17.3,15.7,4.3,0.492,0.089,236,328374,e9,act3,ascendant2
12,Killjoy,1.02,15.0,14.6,3.3,0.49,0.033,203,120436,e9,act3,ascendant2
13,Brimstone,1.0,14.9,14.9,9.8,0.489,0.013,210,47458,e9,act3,ascendant2
14,Vyse,1.02,15.1,14.7,5.5,0.488,0.008,206,29714,e9,act3,ascendant2
15,Jett,1.07,17.1,16.1,3.3,0.486,0.131,233,483384,e9,act3,ascendant2
16,Skye,0.95,14.3,15.1,7.4,0.486,0.03,196,111992,e9,act3,ascendant2
17,Viper,1.05,15.7,14.9,5.5,0.484,0.006,214,21908,e9,act3,ascendant2
18,Raze,1.03,16.6,16.1,4.3,0.484,0.047,234,172238,e9,act3,ascendant2
19,Chamber,1.1,16.5,15.0,2.9,0.483,0.04,220,148529,e9,act3,ascendant2
20,Yoru,1.03,16.3,15.8,4.4,0.482,0.013,223,46881,e9,act3,ascendant2
1,Clove,0.96,16.8,17.5,7.4,0.52,0.106,230,478203,e9,act3,ascendant1
2,Deadlock,1.02,15.2,14.9,4.4,0.508,0.015,203,68005,e9,act3,ascendant1
3,Sage,0.95,14.2,14.9,7.0,0.506,0.026,196,118807,e9,act3,ascendant1
4,Phoenix,1.09,17.0,15.6,4.8,0.503,0.024,235,106322,e9,act3,ascendant1
5,Iso,1.1,17.6,15.9,4.1,0.503,0.029,243,131070,e9,act3,ascendant1
6,Neon,0.99,16.5,16.7,4.5,0.503,0.043,229,194994,e9,act3,ascendant1
7,Cypher,1.01,14.8,14.6,4.8,0.496,0.095,198,431035,e9,act3,ascendant1
8,Sova,1.0,14.6,14.6,5.7,0.495,0.077,202,348082,e9,act3,ascendant1
9,Gekko,0.93,13.9,15.0,5.0,0.494,0.04,188,182199,e9,act3,ascendant1
10,Reyna,1.1,17.3,15.7,4.3,0.492,0.09,236,404965,e9,act3,ascendant1
11,Vyse,1.02,14.9,14.7,5.5,0.491,0.008,205,38196,e9,act3,ascendant1
12,Killjoy,1.02,14.8,14.6,3.4,0.49,0.033,202,148304,e9,act3,ascendant1
13,Fade,0.96,14.3,15.0,6.6,0.49,0.019,196,88087,e9,act3,ascendant1
14,Raze,1.03,16.5,16.1,4.4,0.488,0.047,233,210691,e9,act3,ascendant1
15,Jett,1.06,17.1,16.1,3.3,0.486,0.126,233,570360,e9,act3,ascendant1
16,Skye,0.94,14.2,15.1,7.4,0.484,0.03,195,136141,e9,act3,ascendant1
17,Breach,0.94,14.2,15.2,7.6,0.48,0.024,195,109203,e9,act3,ascendant1
18,Viper,1.05,15.6,14.9,5.5,0.48,0.006,214,27756,e9,act3,ascendant1
19,Chamber,1.1,16.5,15.0,3.0,0.479,0.043,220,194743,e9,act3,ascendant1
20,Yoru,1.02,16.2,15.8,4.4,0.479,0.013,222,56857,e9,act3,ascendant1
1,Clove,0.96,16.7,17.4,7.3,0.522,0.104,229,531179,e9,act3,diamond3
2,Deadlock,1.02,15.2,14.8,4.4,0.507,0.015,203,78867,e9,act3,diamond3
3,Neon,0.99,16.5,16.7,4.4,0.505,0.041,229,207832,e9,act3,diamond3
4,Iso,1.1,17.6,15.9,4.1,0.503,0.028,243,141728,e9,act3,diamond3
5,Sage,0.94,14.0,14.9,7.0,0.503,0.031,194,156655,e9,act3,diamond3
6,Phoenix,1.09,17.0,15.6,4.8,0.502,0.024,236,123815,e9,act3,diamond3
7,Cypher,1.01,14.7,14.5,4.8,0.498,0.092,198,467354,e9,act3,diamond3
8,Gekko,0.93,13.9,14.9,5.0,0.498,0.043,188,219850,e9,act3,diamond3
9,Sova,1.0,14.6,14.6,5.6,0.497,0.073,202,373493,e9,act3,diamond3
10,Reyna,1.1,17.3,15.7,4.3,0.495,0.091,237,462735,e9,act3,diamond3
11,Fade,0.95,14.2,14.9,6.5,0.495,0.019,195,98768,e9,act3,diamond3
12,Killjoy,1.01,14.7,14.5,3.4,0.491,0.034,200,171084,e9,act3,diamond3
13,Jett,1.07,17.1,16.0,3.4,0.49,0.12,234,613018,e9,act3,diamond3
14,Vyse,1.01,14.8,14.7,5.4,0.489,0.009,204,46507,e9,act3,diamond3
15,Raze,1.03,16.5,16.0,4.4,0.487,0.046,233,235965,e9,act3,diamond3
16,Skye,0.94,14.2,15.1,7.4,0.486,0.029,195,148696,e9,act3,diamond3
17,Brimstone,0.98,14.6,14.9,9.5,0.485,0.015,207,78348,e9,act3,diamond3
18,Breach,0.94,14.2,15.2,7.5,0.484,0.025,196,125453,e9,act3,diamond3
19,Chamber,1.1,16.5,15.0,3.0,0.483,0.045,220,230269,e9,act3,diamond3
20,Viper,1.03,15.4,14.9,5.5,0.476,0.006,212,32161,e9,act3,diamond3
1,Clove,0.96,16.6,17.4,7.2,0.521,0.102,228,580621,e9,act3,diamond2
2,Phoenix,1.09,17.0,15.6,4.8,0.504,0.026,236,146425,e9,act3,diamond2
3,Deadlock,1.01,14.9,14.8,4.4,0.503,0.016,201,91110,e9,act3,diamond2
4,Neon,0.99,16.4,16.6,4.4,0.501,0.04,229,229321,e9,act3,diamond2
5,Sage,0.93,13.9,14.9,7.0,0.501,0.035,192,199565,e9,act3,diamond2
6,Iso,1.1,17.5,15.9,4.1,0.498,0.028,242,157270,e9,act3,diamond2
7,Cypher,1.01,14.6,14.5,4.8,0.496,0.088,197,502850,e9,act3,diamond2
8,Gekko,0.92,13.8,15.0,5.0,0.496,0.045,187,256196,e9,act3,diamond2
9,Sova,1.0,14.5,14.6,5.6,0.495,0.07,202,399484,e9,act3,diamond2
10,Reyna,1.11,17.3,15.6,4.3,0.495,0.092,237,525197,e9,act3,diamond2
11,Fade,0.95,14.2,15.0,6.5,0.493,0.019,194,109066,e9,act3,diamond2
12,Brimstone,0.98,14.6,14.9,9.4,0.489,0.017,207,96087,e9,act3,diamond2
13,Killjoy,1.0,14.5,14.5,3.4,0.488,0.034,199,194105,e9,act3,diamond2
14,Jett,1.07,17.1,16.0,3.4,0.488,0.115,234,655531,e9,act3,diamond2
15,Raze,1.02,16.4,16.0,4.4,0.487,0.047,233,265302,e9,act3,diamond2
16,Viper,1.03,15.3,14.8,5.4,0.486,0.006,210,36174,e9,act3,diamond2
17,Chamber,1.1,16.4,14.9,3.1,0.486,0.047,220,265723,e9,act3,diamond2
18,Vyse,1.0,14.7,14.7,5.4,0.486,0.01,203,54228,e9,act3,diamond2
19,Skye,0.93,14.1,15.1,7.4,0.484,0.029,194,162650,e9,act3,diamond2
20,Breach,0.93,14.2,15.2,7.3,0.48,0.025,195,143474,e9,act3,diamond2
1,Clove,0.95,16.6,17.4,7.0,0.519,0.101,228,645702,e9,act3,diamond1
2,Phoenix,1.09,16.9,15.5,4.7,0.503,0.027,236,171451,e9,act3,diamond1
3,Sage,0.92,13.7,14.9,7.0,0.501,0.04,191,254483,e9,act3,diamond1
4,Deadlock,1.0,14.9,14.8,4.4,0.5,0.016,201,105132,e9,act3,diamond1
5,Neon,0.99,16.4,16.6,4.4,0.5,0.039,229,252436,e9,act3,diamond1
6,Cypher,1.01,14.6,14.5,4.8,0.498,0.085,197,546169,e9,act3,diamond1
7,Iso,1.09,17.4,15.9,4.1,0.496,0.028,242,176503,e9,act3,diamond1
8,Sova,0.99,14.5,14.6,5.6,0.496,0.066,201,425154,e9,act3,diamond1
9,Gekko,0.92,13.7,14.9,5.0,0.495,0.047,187,297919,e9,act3,diamond1
10,Reyna,1.11,17.3,15.6,4.3,0.493,0.094,238,602399,e9,act3,diamond1
11,Fade,0.94,14.1,14.9,6.4,0.493,0.019,194,123153,e9,act3,diamond1
12,Killjoy,1.0,14.4,14.5,3.5,0.49,0.034,199,219861,e9,act3,diamond1
13,Vyse,1.0,14.6,14.7,5.4,0.488,0.01,202,63409,e9,act3,diamond1
14,Jett,1.07,17.1,16.0,3.4,0.488,0.112,235,715518,e9,act3,diamond1
15,Brimstone,0.97,14.5,14.9,9.2,0.487,0.018,206,113756,e9,act3,diamond1
16,Raze,1.02,16.4,16.0,4.4,0.486,0.046,233,296866,e9,act3,diamond1
17,Chamber,1.1,16.4,14.9,3.1,0.485,0.047,220,300801,e9,act3,diamond1
18,Skye,0.93,14.0,15.1,7.4,0.485,0.028,194,178733,e9,act3,diamond1
19,Breach,0.93,14.1,15.2,7.1,0.484,0.026,195,163291,e9,act3,diamond1
20,Yoru,1.02,16.1,15.7,4.4,0.474,0.013,222,83554,e9,act3,diamond1
1,Clove,0.96,16.7,17.3,6.9,0.523,0.099,230,704672,e9,act3,platinum3
2,Phoenix,1.11,17.1,15.5,4.7,0.504,0.028,239,198428,e9,act3,platinum3
3,Neon,1.0,16.5,16.5,4.4,0.502,0.04,232,281833,e9,act3,platinum3
4,Sage,0.92,13.7,14.9,7.0,0.502,0.044,191,308478,e9,act3,platinum3
5,Deadlock,1.01,14.9,14.8,4.4,0.501,0.017,202,120140,e9,act3,platinum3
6,Iso,1.11,17.5,15.9,4.2,0.5,0.028,245,200761,e9,act3,platinum3
7,Reyna,1.13,17.5,15.6,4.3,0.499,0.098,241,694116,e9,act3,platinum3
8,Sova,1.0,14.6,14.5,5.5,0.498,0.063,203,446928,e9,act3,platinum3
9,Cypher,1.01,14.6,14.4,4.8,0.497,0.081,199,576182,e9,act3,platinum3
10,Gekko,0.92,13.8,14.9,5.0,0.496,0.047,188,332905,e9,act3,platinum3
11,Fade,0.95,14.2,14.9,6.4,0.496,0.019,196,134231,e9,act3,platinum3
12,Jett,1.09,17.3,15.9,3.5,0.492,0.108,238,767858,e9,act3,platinum3
13,Killjoy,1.0,14.4,14.4,3.5,0.491,0.034,199,242209,e9,act3,platinum3
14,Raze,1.04,16.5,15.9,4.4,0.491,0.046,235,328874,e9,act3,platinum3
15,Vyse,1.01,14.7,14.6,5.4,0.49,0.01,204,73486,e9,act3,platinum3
16,Brimstone,0.98,14.6,14.9,9.0,0.487,0.019,207,133608,e9,act3,platinum3
17,Chamber,1.11,16.5,14.9,3.1,0.486,0.048,222,338299,e9,act3,platinum3
18,Breach,0.94,14.3,15.2,7.0,0.485,0.025,198,178065,e9,act3,platinum3
19,Skye,0.94,14.1,15.0,7.3,0.484,0.027,195,190425,e9,act3,platinum3
20,Viper,1.03,15.2,14.8,5.4,0.477,0.007,211,46047,e9,act3,platinum3
1,Clove,0.96,16.6,17.3,6.8,0.521,0.098,229,779762,e9,act3,platinum2
2,Deadlock,1.01,14.8,14.8,4.4,0.504,0.017,202,139262,e9,act3,platinum2
3,Phoenix,1.1,17.0,15.4,4.7,0.502,0.029,238,227042,e9,act3,platinum2
4,Sage,0.92,13.6,14.8,7.0,0.501,0.047,190,376559,e9,act3,platinum2
5,Neon,1.0,16.5,16.5,4.3,0.499,0.04,231,319583,e9,act3,platinum2
6,Sova,1.0,14.5,14.5,5.5,0.496,0.061,203,481821,e9,act3,platinum2
7,Gekko,0.92,13.7,14.9,5.0,0.496,0.048,188,383205,e9,act3,platinum2
8,Cypher,1.01,14.5,14.4,4.8,0.496,0.08,198,633343,e9,act3,platinum2
9,Reyna,1.12,17.5,15.5,4.3,0.496,0.099,242,786883,e9,act3,platinum2
10,Iso,1.1,17.4,15.8,4.2,0.493,0.029,244,228785,e9,act3,platinum2
11,Jett,1.09,17.2,15.9,3.5,0.492,0.103,238,822685,e9,act3,platinum2
12,Killjoy,1.0,14.3,14.4,3.6,0.491,0.035,198,277399,e9,act3,platinum2
13,Fade,0.94,14.1,14.9,6.4,0.49,0.019,194,150409,e9,act3,platinum2
14,Raze,1.03,16.4,15.9,4.5,0.488,0.046,234,367007,e9,act3,platinum2
15,Chamber,1.11,16.4,14.8,3.2,0.487,0.048,222,379768,e9,act3,platinum2
16,Vyse,1.0,14.6,14.6,5.4,0.485,0.011,203,84923,e9,act3,platinum2
17,Brimstone,0.97,14.5,14.9,8.9,0.484,0.02,206,159308,e9,act3,platinum2
18,Breach,0.94,14.2,15.2,6.8,0.484,0.025,198,200859,e9,act3,platinum2
19,Skye,0.93,14.0,15.0,7.3,0.483,0.027,195,210982,e9,act3,platinum2
20,Viper,1.03,15.2,14.8,5.3,0.474,0.007,211,52213,e9,act3,platinum2
1,Clove,0.95,16.4,17.2,6.7,0.52,0.097,228,875766,e9,act3,platinum1
2,Deadlock,0.99,14.7,14.8,4.4,0.5,0.018,200,163236,e9,act3,platinum1
3,Phoenix,1.1,16.9,15.4,4.7,0.5,0.029,238,264315,e9,act3,platinum1
4,Neon,0.99,16.4,16.4,4.3,0.499,0.04,230,366764,e9,act3,platinum1
5,Cypher,1.0,14.4,14.4,4.8,0.498,0.078,197,710792,e9,act3,platinum1
6,Sage,0.91,13.5,14.8,7.0,0.497,0.051,189,466270,e9,act3,platinum1
7,Gekko,0.91,13.6,14.9,5.0,0.496,0.05,187,448731,e9,act3,platinum1
8,Sova,0.99,14.4,14.5,5.4,0.496,0.058,202,526547,e9,act3,platinum1
9,Reyna,1.12,17.4,15.5,4.4,0.496,0.099,241,895320,e9,act3,platinum1
10,Iso,1.09,17.2,15.8,4.2,0.495,0.029,242,260967,e9,act3,platinum1
11,Killjoy,0.99,14.2,14.4,3.6,0.492,0.035,197,318661,e9,act3,platinum1
12,Jett,1.08,17.1,15.8,3.5,0.491,0.098,237,884895,e9,act3,platinum1
13,Fade,0.93,13.9,14.9,6.3,0.49,0.019,193,174179,e9,act3,platinum1
14,Raze,1.03,16.3,15.9,4.5,0.487,0.045,233,411390,e9,act3,platinum1
15,Vyse,1.0,14.5,14.6,5.3,0.487,0.011,202,100204,e9,act3,platinum1
16,Brimstone,0.97,14.4,14.8,8.7,0.487,0.021,206,191677,e9,act3,platinum1
17,Chamber,1.1,16.3,14.8,3.2,0.487,0.048,221,431461,e9,act3,platinum1
18,Breach,0.93,14.1,15.2,6.7,0.485,0.025,197,229042,e9,act3,platinum1
19,Skye,0.92,13.8,15.0,7.3,0.483,0.026,193,238419,e9,act3,platinum1
20,Viper,1.01,15.0,14.8,5.3,0.478,0.007,209,60555,e9,act3,platinum1
1,Clove,0.96,16.5,17.1,6.6,0.524,0.095,230,941136,e9,act3,gold3
2,Phoenix,1.11,17.0,15.3,4.7,0.503,0.03,240,295757,e9,act3,gold3
3,Deadlock,1.0,14.7,14.7,4.4,0.503,0.018,201,178017,e9,act3,gold3
4,Sage,0.91,13.5,14.8,7.0,0.501,0.055,189,543614,e9,act3,gold3
5,Neon,1.01,16.5,16.3,4.3,0.5,0.041,233,404541,e9,act3,gold3
6,Gekko,0.92,13.6,14.9,5.0,0.5,0.05,189,492403,e9,act3,gold3
7,Reyna,1.14,17.6,15.4,4.4,0.499,0.102,245,1009524,e9,act3,gold3
8,Sova,1.0,14.5,14.5,5.4,0.499,0.056,204,548001,e9,act3,gold3
9,Cypher,1.01,14.5,14.3,4.9,0.498,0.076,198,750750,e9,act3,gold3
10,Iso,1.1,17.3,15.8,4.2,0.497,0.03,244,293319,e9,act3,gold3
11,Jett,1.1,17.3,15.7,3.5,0.495,0.094,240,922864,e9,act3,gold3
12,Vyse,1.0,14.6,14.6,5.3,0.493,0.011,204,112165,e9,act3,gold3
13,Fade,0.94,13.9,14.9,6.3,0.493,0.019,194,187115,e9,act3,gold3
14,Killjoy,0.99,14.2,14.3,3.6,0.493,0.035,198,349796,e9,act3,gold3
15,Raze,1.04,16.4,15.8,4.5,0.49,0.046,235,450770,e9,act3,gold3
16,Chamber,1.11,16.4,14.7,3.3,0.489,0.046,223,455565,e9,act3,gold3
17,Breach,0.94,14.2,15.2,6.6,0.486,0.025,199,245020,e9,act3,gold3
18,Brimstone,0.98,14.4,14.8,8.6,0.486,0.023,207,222770,e9,act3,gold3
19,Skye,0.93,13.8,15.0,7.3,0.485,0.026,194,254482,e9,act3,gold3
20,Viper,1.02,15.1,14.7,5.3,0.479,0.007,210,66673,e9,act3,gold3
1,Clove,0.96,16.4,17.1,6.5,0.522,0.094,229,953333,e9,act3,gold2
2,Phoenix,1.1,16.8,15.3,4.6,0.5,0.03,238,308285,e9,act3,gold2
3,Sage,0.91,13.3,14.7,7.0,0.5,0.06,188,608532,e9,act3,gold2
4,Deadlock,0.99,14.6,14.7,4.4,0.5,0.019,200,189198,e9,act3,gold2
5,Reyna,1.14,17.5,15.4,4.4,0.5,0.103,244,1048150,e9,act3,gold2
6,Neon,1.01,16.4,16.3,4.3,0.498,0.041,232,422301,e9,act3,gold2
7,Gekko,0.91,13.5,14.9,5.0,0.498,0.051,187,520406,e9,act3,gold2
8,Cypher,1.0,14.3,14.3,4.9,0.497,0.075,197,766128,e9,act3,gold2
9,Sova,0.99,14.3,14.5,5.4,0.497,0.054,202,546334,e9,act3,gold2
10,Jett,1.1,17.2,15.7,3.6,0.494,0.088,240,892449,e9,act3,gold2
11,Killjoy,0.99,14.1,14.3,3.7,0.494,0.036,197,364189,e9,act3,gold2
12,Iso,1.09,17.1,15.7,4.2,0.493,0.03,242,305609,e9,act3,gold2
13,Fade,0.93,13.8,14.8,6.2,0.492,0.019,193,196068,e9,act3,gold2
14,Raze,1.04,16.3,15.7,4.5,0.491,0.045,234,461202,e9,act3,gold2
15,Chamber,1.11,16.2,14.7,3.3,0.49,0.045,222,460982,e9,act3,gold2
16,Brimstone,0.97,14.3,14.8,8.4,0.487,0.024,206,245510,e9,act3,gold2
17,Vyse,0.99,14.4,14.5,5.3,0.487,0.012,202,118086,e9,act3,gold2
18,Breach,0.93,14.1,15.2,6.4,0.486,0.025,198,254006,e9,act3,gold2
