rank,agent,kd,kills,deaths,assists,win_rate,pick_rate,avg_score,matches,episode,act,placement
7,Raze,1.02,16.5,16.1,4.8,0.5,0.057,237,349248,e5,act1,ascendant2
8,Omen,0.97,14.8,15.3,6.2,0.48,0.054,201,328899,e5,act1,ascendant2
9,Brimstone,0.99,14.7,14.9,7.7,0.52,0.054,205,326961,e5,act1,ascendant2
10,Fade,0.96,14.4,15.1,7.0,0.5,0.048,198,290445,e5,act1,ascendant2
11,Skye,0.94,14.6,15.4,5.9,0.5,0.042,199,253878,e5,act1,ascendant2
12,KAY/O,0.91,14.3,15.6,7.8,0.45,0.038,202,232254,e5,act1,ascendant2
13,Phoenix,1.1,17.3,15.7,3.9,0.52,0.029,240,175389,e5,act1,ascendant2
14,Breach,0.94,14.4,15.3,5.9,0.49,0.023,197,140760,e5,act1,ascendant2
15,Neon,0.98,16.4,16.7,3.9,0.47,0.022,227,131376,e5,act1,ascendant2
16,Killjoy,1.02,14.9,14.6,3.8,0.51,0.013,205,78438,e5,act1,ascendant2
17,Astra,1.03,15.1,14.7,5.9,0.49,0.011,205,66657,e5,act1,ascendant2
18,Yoru,0.98,15.7,16.1,3.4,0.48,0.011,213,66555,e5,act1,ascendant2
19,Cypher,1.01,15.1,14.9,4.3,0.49,0.01,203,60333,e5,act1,ascendant2
1,Chamber,1.12,16.9,15.1,3.0,0.5,0.167,226,1447737,e5,act1,ascendant1
2,Jett,1.06,17.1,16.2,3.6,0.5,0.125,235,1082424,e5,act1,ascendant1
3,Reyna,1.11,17.5,15.8,3.8,0.51,0.095,240,824925,e5,act1,ascendant1
4,Viper,0.98,14.5,14.8,5.5,0.5,0.07,200,604350,e5,act1,ascendant1
5,Sage,0.95,14.2,14.9,6.7,0.52,0.069,195,596292,e5,act1,ascendant1
6,Raze,1.03,16.5,16.0,4.8,0.51,0.058,237,500871,e5,act1,ascendant1
7,Sova,0.97,14.3,14.8,5.7,0.49,0.057,200,494853,e5,act1,ascendant1
8,Omen,0.96,14.7,15.3,6.2,0.49,0.055,200,479808,e5,act1,ascendant1
9,Brimstone,0.97,14.6,15.0,7.6,0.52,0.055,204,475320,e5,act1,ascendant1
10,Fade,0.96,14.4,15.1,7.0,0.51,0.048,199,413661,e5,act1,ascendant1
11,Skye,0.95,14.6,15.4,5.8,0.5,0.043,200,375003,e5,act1,ascendant1
12,KAY/O,0.92,14.4,15.6,7.9,0.47,0.04,203,343332,e5,act1,ascendant1
13,Phoenix,1.09,17.2,15.8,3.9,0.51,0.028,239,244800,e5,act1,ascendant1
14,Breach,0.93,14.3,15.4,5.8,0.49,0.024,196,207468,e5,act1,ascendant1
15,Neon,0.98,16.2,16.5,3.9,0.49,0.021,226,184110,e5,act1,ascendant1
16,Killjoy,0.99,14.4,14.6,3.8,0.5,0.015,201,126990,e5,act1,ascendant1
17,Astra,1.02,14.9,14.7,5.9,0.51,0.011,203,93177,e5,act1,ascendant1
18,Yoru,1.0,15.9,15.9,3.4,0.47,0.011,217,92922,e5,act1,ascendant1
19,Cypher,0.98,14.6,14.9,4.3,0.48,0.011,197,92667,e5,act1,ascendant1
1,Chamber,1.11,16.8,15.1,3.1,0.5,0.162,225,1833399,e5,act1,diamond3
2,Jett,1.06,17.1,16.1,3.6,0.49,0.118,235,1338087,e5,act1,diamond3
3,Reyna,1.11,17.4,15.8,3.8,0.51,0.099,240,1122306,e5,act1,diamond3
4,Sage,0.94,14.0,14.9,6.7,0.51,0.074,194,839001,e5,act1,diamond3
5,Viper,0.98,14.5,14.7,5.5,0.51,0.069,200,784482,e5,act1,diamond3
6,Omen,0.96,14.7,15.3,6.0,0.48,0.057,201,642090,e5,act1,diamond3
7,Brimstone,0.97,14.5,15.0,7.5,0.51,0.056,203,631839,e5,act1,diamond3
8,Raze,1.04,16.6,16.0,4.9,0.51,0.056,238,631125,e5,act1,diamond3
9,Sova,0.97,14.4,14.8,5.7,0.5,0.055,201,616794,e5,act1,diamond3
10,Fade,0.95,14.4,15.1,6.9,0.5,0.047,199,532389,e5,act1,diamond3
11,Skye,0.95,14.5,15.3,5.9,0.5,0.045,199,509082,e5,act1,diamond3
12,KAY/O,0.91,14.3,15.6,7.8,0.46,0.039,202,444057,e5,act1,diamond3
13,Phoenix,1.1,17.3,15.7,4.0,0.51,0.026,240,297177,e5,act1,diamond3
14,Breach,0.92,14.3,15.5,5.7,0.5,0.024,195,269892,e5,act1,diamond3
15,Neon,0.97,16.1,16.6,3.9,0.48,0.021,225,242301,e5,act1,diamond3
16,Killjoy,1.01,14.5,14.3,3.8,0.52,0.018,202,198645,e5,act1,diamond3
17,Cypher,0.99,14.6,14.8,4.3,0.49,0.011,198,128112,e5,act1,diamond3
18,Astra,1.01,14.9,14.8,5.8,0.49,0.011,203,121839,e5,act1,diamond3
19,Yoru,0.99,15.7,15.9,3.4,0.47,0.011,216,119799,e5,act1,diamond3
1,Chamber,1.11,16.7,15.0,3.1,0.51,0.154,225,2123385,e5,act1,diamond2
2,Jett,1.06,17.1,16.1,3.6,0.5,0.113,236,1554582,e5,act1,diamond2
3,Reyna,1.11,17.5,15.8,3.8,0.51,0.103,241,1416882,e5,act1,diamond2
4,Sage,0.94,13.9,14.9,6.7,0.51,0.079,193,1088544,e5,act1,diamond2
5,Viper,0.98,14.4,14.7,5.4,0.5,0.067,199,921927,e5,act1,diamond2
6,Omen,0.96,14.7,15.3,5.9,0.49,0.059,201,811767,e5,act1,diamond2
7,Raze,1.03,16.4,16.0,4.8,0.5,0.057,237,779484,e5,act1,diamond2
8,Brimstone,0.96,14.4,14.9,7.4,0.52,0.056,202,773211,e5,act1,diamond2
9,Sova,0.97,14.4,14.8,5.7,0.51,0.053,201,726036,e5,act1,diamond2
10,Skye,0.94,14.5,15.3,5.8,0.5,0.047,199,646119,e5,act1,diamond2
11,Fade,0.95,14.3,15.0,6.8,0.5,0.046,198,633777,e5,act1,diamond2
12,KAY/O,0.91,14.2,15.6,7.8,0.47,0.04,201,544272,e5,act1,diamond2
13,Phoenix,1.1,17.2,15.7,3.9,0.51,0.026,239,361743,e5,act1,diamond2
14,Breach,0.93,14.3,15.4,5.6,0.48,0.024,197,327573,e5,act1,diamond2
15,Neon,0.98,16.2,16.4,3.9,0.49,0.023,226,310845,e5,act1,diamond2
16,Killjoy,0.99,14.2,14.3,3.8,0.51,0.02,199,279480,e5,act1,diamond2
17,Cypher,0.97,14.5,14.9,4.3,0.47,0.012,198,166209,e5,act1,diamond2
18,Yoru,1.0,15.7,15.8,3.5,0.48,0.011,216,157845,e5,act1,diamond2
19,Astra,1.0,14.8,14.8,5.7,0.48,0.011,200,145605,e5,act1,diamond2
1,Chamber,1.11,16.6,15.0,3.1,0.5,0.148,224,2417604,e5,act1,diamond1
2,Jett,1.06,17.0,16.1,3.6,0.49,0.107,236,1748739,e5,act1,diamond1
3,Reyna,1.11,17.5,15.7,3.9,0.5,0.106,242,1730532,e5,act1,diamond1
4,Sage,0.93,13.8,14.9,6.7,0.51,0.086,192,1397094,e5,act1,diamond1
5,Viper,0.97,14.4,14.8,5.4,0.5,0.065,199,1065951,e5,act1,diamond1
6,Omen,0.96,14.6,15.3,5.7,0.48,0.061,201,989145,e5,act1,diamond1
7,Raze,1.03,16.5,15.9,4.8,0.51,0.058,237,944214,e5,act1,diamond1
8,Brimstone,0.96,14.3,15.0,7.2,0.52,0.057,202,922743,e5,act1,diamond1
9,Sova,0.97,14.3,14.7,5.6,0.5,0.051,200,836298,e5,act1,diamond1
10,Skye,0.94,14.4,15.2,5.9,0.5,0.046,199,746946,e5,act1,diamond1
11,Fade,0.94,14.2,15.1,6.8,0.51,0.045,197,726189,e5,act1,diamond1
12,KAY/O,0.91,14.1,15.6,7.7,0.46,0.039,201,635868,e5,act1,diamond1
13,Phoenix,1.11,17.3,15.5,3.9,0.51,0.026,242,425544,e5,act1,diamond1
14,Breach,0.92,14.2,15.5,5.5,0.5,0.024,196,390201,e5,act1,diamond1
15,Neon,0.98,16.1,16.4,3.9,0.49,0.023,226,371382,e5,act1,diamond1
16,Killjoy,0.98,14.2,14.4,3.8,0.52,0.023,198,367659,e5,act1,diamond1
17,Cypher,0.98,14.4,14.7,4.3,0.48,0.013,198,207111,e5,act1,diamond1
18,Yoru,0.99,15.7,15.9,3.5,0.47,0.012,217,189975,e5,act1,diamond1
19,Astra,1.0,14.8,14.7,5.5,0.48,0.011,201,171666,e5,act1,diamond1
1,Chamber,1.11,16.6,14.9,3.2,0.5,0.143,225,2658069,e5,act1,platinum3
2,Reyna,1.13,17.7,15.6,3.9,0.51,0.113,245,2099160,e5,act1,platinum3
3,Jett,1.08,17.2,16.0,3.7,0.5,0.105,239,1951209,e5,act1,platinum3
4,Sage,0.93,13.8,14.8,6.6,0.52,0.089,192,1666425,e5,act1,platinum3
5,Viper,0.98,14.3,14.6,5.3,0.51,0.065,199,1208292,e5,act1,platinum3
6,Omen,0.96,14.7,15.2,5.6,0.49,0.061,202,1142043,e5,act1,platinum3
7,Raze,1.04,16.5,15.9,4.8,0.51,0.057,238,1070541,e5,act1,platinum3
8,Brimstone,0.96,14.4,14.9,7.2,0.51,0.057,203,1060545,e5,act1,platinum3
9,Sova,0.98,14.3,14.7,5.6,0.51,0.049,202,921927,e5,act1,platinum3
10,Skye,0.95,14.4,15.2,6.0,0.5,0.045,200,842316,e5,act1,platinum3
11,Fade,0.95,14.2,15.0,6.7,0.51,0.044,198,826761,e5,act1,platinum3
12,KAY/O,0.92,14.2,15.5,7.6,0.47,0.039,202,718386,e5,act1,platinum3
13,Phoenix,1.11,17.2,15.5,3.9,0.51,0.026,241,479196,e5,act1,platinum3
14,Killjoy,0.98,14.1,14.4,3.9,0.5,0.025,199,459459,e5,act1,platinum3
15,Neon,1.0,16.3,16.3,3.9,0.48,0.024,229,445383,e5,act1,platinum3
16,Breach,0.92,14.2,15.4,5.5,0.49,0.024,198,442068,e5,act1,platinum3
17,Cypher,0.98,14.3,14.7,4.3,0.48,0.013,197,243729,e5,act1,platinum3
18,Yoru,1.01,15.7,15.6,3.5,0.47,0.012,219,222207,e5,act1,platinum3
19,Astra,1.03,15.1,14.7,5.5,0.51,0.01,205,192627,e5,act1,platinum3
1,Chamber,1.11,16.5,14.9,3.2,0.51,0.136,224,2709426,e5,act1,platinum2
2,Reyna,1.13,17.6,15.6,3.9,0.51,0.113,245,2260677,e5,act1,platinum2
3,Jett,1.08,17.2,15.9,3.7,0.5,0.101,239,2014500,e5,act1,platinum2
4,Sage,0.92,13.6,14.8,6.6,0.51,0.094,191,1877871,e5,act1,platinum2
5,Viper,0.97,14.2,14.6,5.3,0.5,0.063,199,1251132,e5,act1,platinum2
6,Omen,0.96,14.6,15.3,5.5,0.49,0.063,202,1246542,e5,act1,platinum2
7,Raze,1.04,16.4,15.8,4.8,0.5,0.058,238,1149285,e5,act1,platinum2
8,Brimstone,0.95,14.2,14.9,7.0,0.51,0.057,202,1126590,e5,act1,platinum2
9,Sova,0.97,14.2,14.7,5.5,0.5,0.048,201,961656,e5,act1,platinum2
10,Skye,0.94,14.3,15.2,5.9,0.49,0.046,199,917286,e5,act1,platinum2
11,Fade,0.95,14.2,15.0,6.7,0.5,0.044,199,876486,e5,act1,platinum2
12,KAY/O,0.9,14.1,15.6,7.5,0.46,0.039,201,769539,e5,act1,platinum2
13,Killjoy,0.97,14.0,14.4,3.9,0.5,0.027,198,537897,e5,act1,platinum2
14,Phoenix,1.11,17.1,15.4,3.9,0.52,0.026,241,515661,e5,act1,platinum2
15,Neon,0.99,16.1,16.3,3.9,0.48,0.025,228,494751,e5,act1,platinum2
16,Breach,0.92,14.2,15.4,5.4,0.48,0.024,198,478482,e5,act1,platinum2
17,Cypher,0.96,14.3,14.8,4.4,0.48,0.014,195,269535,e5,act1,platinum2
18,Yoru,0.99,15.7,15.7,3.5,0.47,0.013,217,259437,e5,act1,platinum2
19,Astra,1.02,14.9,14.6,5.4,0.49,0.011,204,212364,e5,act1,platinum2
1,Chamber,1.1,16.4,14.9,3.2,0.5,0.13,223,2833917,e5,act1,platinum1
2,Reyna,1.12,17.4,15.6,3.9,0.51,0.115,243,2518431,e5,act1,platinum1
3,Sage,0.91,13.5,14.8,6.6,0.51,0.1,189,2180301,e5,act1,platinum1
4,Jett,1.07,17.1,15.9,3.7,0.5,0.097,238,2117418,e5,act1,platinum1
5,Omen,0.95,14.5,15.3,5.4,0.48,0.064,201,1400511,e5,act1,platinum1
6,Viper,0.96,14.1,14.7,5.4,0.51,0.062,198,1352316,e5,act1,platinum1
7,Raze,1.03,16.2,15.8,4.8,0.5,0.058,236,1268931,e5,act1,platinum1
8,Brimstone,0.95,14.1,14.9,6.9,0.51,0.056,201,1225479,e5,act1,platinum1
9,Sova,0.96,14.2,14.8,5.5,0.5,0.048,200,1050906,e5,act1,platinum1
10,Skye,0.93,14.1,15.1,6.0,0.5,0.045,198,988278,e5,act1,platinum1
11,Fade,0.94,14.1,15.0,6.6,0.51,0.044,197,954720,e5,act1,platinum1
12,KAY/O,0.9,14.0,15.5,7.4,0.47,0.039,200,846804,e5,act1,platinum1
13,Killjoy,0.96,13.9,14.4,3.9,0.51,0.03,196,656778,e5,act1,platinum1
14,Phoenix,1.09,16.9,15.4,3.9,0.51,0.026,238,570843,e5,act1,platinum1
15,Neon,0.99,16.0,16.2,3.9,0.49,0.025,227,555441,e5,act1,platinum1
16,Breach,0.92,14.1,15.4,5.4,0.48,0.024,197,523260,e5,act1,platinum1
17,Cypher,0.97,14.2,14.7,4.3,0.48,0.014,196,305847,e5,act1,platinum1
18,Yoru,0.98,15.3,15.7,3.5,0.47,0.014,214,300798,e5,act1,platinum1
19,Astra,1.01,14.7,14.6,5.3,0.5,0.01,202,226134,e5,act1,platinum1
1,Chamber,1.12,16.5,14.8,3.2,0.51,0.123,225,2918322,e5,act1,gold3
2,Reyna,1.15,17.8,15.5,4.0,0.51,0.122,249,2876655,e5,act1,gold3
3,Sage,0.92,13.6,14.7,6.6,0.51,0.103,191,2425407,e5,act1,gold3
4,Jett,1.1,17.3,15.8,3.7,0.51,0.093,243,2209371,e5,act1,gold3
5,Omen,0.97,14.7,15.1,5.4,0.5,0.065,204,1525410,e5,act1,gold3
6,Viper,0.98,14.3,14.6,5.4,0.52,0.06,200,1423716,e5,act1,gold3
7,Raze,1.04,16.4,15.8,4.9,0.5,0.059,239,1396329,e5,act1,gold3
8,Brimstone,0.96,14.2,14.8,6.8,0.52,0.056,203,1317687,e5,act1,gold3
9,Sova,0.98,14.3,14.7,5.5,0.51,0.047,203,1104609,e5,act1,gold3
10,Skye,0.95,14.3,15.1,6.0,0.5,0.044,200,1050702,e5,act1,gold3
11,Fade,0.95,14.1,14.9,6.5,0.51,0.043,200,1005669,e5,act1,gold3
12,KAY/O,0.91,14.0,15.4,7.4,0.47,0.038,201,888012,e5,act1,gold3
13,Killjoy,0.97,13.9,14.3,4.0,0.51,0.032,198,759033,e5,act1,gold3
14,Neon,1.0,16.3,16.2,4.0,0.49,0.027,230,636480,e5,act1,gold3
15,Phoenix,1.12,17.1,15.3,3.9,0.51,0.026,242,613224,e5,act1,gold3
16,Breach,0.92,14.2,15.4,5.3,0.49,0.024,199,555900,e5,act1,gold3
17,Yoru,1.0,15.5,15.5,3.5,0.48,0.015,216,351951,e5,act1,gold3
18,Cypher,0.96,14.1,14.6,4.4,0.48,0.014,195,338232,e5,act1,gold3
19,Astra,1.02,14.9,14.7,5.3,0.5,0.01,205,237660,e5,act1,gold3
1,Reyna,1.14,17.7,15.4,4.0,0.51,0.121,248,2962233,e5,act1,gold2
2,Chamber,1.11,16.3,14.7,3.2,0.51,0.118,223,2898636,e5,act1,gold2
3,Sage,0.92,13.5,14.7,6.6,0.51,0.107,190,2621145,e5,act1,gold2
4,Jett,1.09,17.1,15.8,3.8,0.5,0.089,241,2176986,e5,act1,gold2
5,Omen,0.96,14.5,15.2,5.2,0.48,0.065,203,1602828,e5,act1,gold2
6,Raze,1.03,16.2,15.7,4.8,0.51,0.061,237,1481550,e5,act1,gold2
7,Viper,0.96,14.1,14.6,5.3,0.5,0.06,198,1476705,e5,act1,gold2
8,Brimstone,0.96,14.2,14.8,6.7,0.51,0.055,203,1347471,e5,act1,gold2
9,Sova,0.97,14.2,14.7,5.4,0.5,0.046,201,1119960,e5,act1,gold2
10,Skye,0.94,14.1,15.1,6.0,0.5,0.045,198,1097163,e5,act1,gold2
11,Fade,0.93,14.0,14.9,6.5,0.51,0.043,197,1052793,e5,act1,gold2
12,KAY/O,0.9,13.9,15.4,7.3,0.47,0.037,200,916317,e5,act1,gold2
13,Killjoy,0.97,13.8,14.3,4.0,0.51,0.034,197,838338,e5,act1,gold2
14,Neon,1.0,16.0,16.1,4.0,0.49,0.028,229,693702,e5,act1,gold2
15,Phoenix,1.1,16.8,15.2,3.9,0.51,0.026,239,635511,e5,act1,gold2
16,Breach,0.92,14.1,15.3,5.2,0.49,0.023,199,563244,e5,act1,gold2
17,Yoru,0.99,15.4,15.5,3.5,0.46,0.016,215,401064,e5,act1,gold2
18,Cypher,0.96,14.1,14.6,4.4,0.48,0.015,195,364752,e5,act1,gold2
19,Astra,1.02,14.8,14.6,5.2,0.49,0.01,203,236334,e5,act1,gold2
1,Reyna,1.13,17.5,15.4,4.0,0.51,0.121,247,3060714,e5,act1,gold1
2,Sage,0.9,13.2,14.7,6.6,0.51,0.113,187,2845341,e5,act1,gold1
3,Chamber,1.09,16.1,14.7,3.3,0.51,0.113,221,2841720,e5,act1,gold1
4,Jett,1.08,17.0,15.7,3.8,0.5,0.084,239,2129454,e5,act1,gold1
5,Omen,0.95,14.4,15.2,5.2,0.49,0.067,202,1682592,e5,act1,gold1
6,Raze,1.02,16.0,15.6,4.8,0.51,0.06,235,1513527,e5,act1,gold1
7,Viper,0.95,13.9,14.6,5.3,0.5,0.059,197,1488078,e5,act1,gold1
8,Brimstone,0.94,13.9,14.8,6.6,0.51,0.054,200,1368483,e5,act1,gold1
9,Sova,0.95,13.9,14.7,5.4,0.5,0.046,199,1148928,e5,act1,gold1
10,Skye,0.92,13.9,15.1,6.1,0.5,0.045,196,1139493,e5,act1,gold1
11,Fade,0.93,13.8,14.9,6.5,0.51,0.043,196,1092879,e5,act1,gold1
12,KAY/O,0.9,13.8,15.4,7.3,0.47,0.038,199,954006,e5,act1,gold1
