rank,agent,kd,kills,deaths,assists,win_rate,pick_rate,avg_score,matches,episode,act,placement
10,Jett,1.09,17.5,16.1,3.2,0.499,0.159,237,200934,e9,act1,immortal2
11,Cypher,1.03,15.0,14.6,4.6,0.499,0.085,200,107718,e9,act1,immortal2
12,Fade,0.99,14.7,14.9,7.2,0.498,0.014,199,17580,e9,act1,immortal2
13,Sova,1.01,14.7,14.6,5.6,0.497,0.097,201,122991,e9,act1,immortal2
14,Viper,1.05,15.7,14.9,5.1,0.495,0.021,210,26362,e9,act1,immortal2
15,Raze,1.05,16.9,16.1,4.1,0.495,0.052,235,65942,e9,act1,immortal2
16,Chamber,1.13,16.9,14.9,2.6,0.494,0.022,223,28284,e9,act1,immortal2
17,Skye,0.95,14.2,15.0,7.4,0.491,0.018,193,22553,e9,act1,immortal2
18,Yoru,1.02,16.3,15.9,4.5,0.489,0.014,221,17701,e9,act1,immortal2
19,Breach,0.95,14.3,15.1,8.5,0.484,0.016,195,20457,e9,act1,immortal2
20,Brimstone,1.01,15.1,15.0,10.2,0.481,0.009,210,11693,e9,act1,immortal2
1,Clove,0.97,17.1,17.5,7.5,0.522,0.113,232,341801,e9,act1,immortal1
2,Sage,0.98,14.6,14.9,6.7,0.516,0.01,199,29382,e9,act1,immortal1
3,Iso,1.12,17.9,16.0,4.1,0.512,0.037,245,110325,e9,act1,immortal1
4,Deadlock,1.04,15.5,14.9,4.4,0.509,0.019,205,57823,e9,act1,immortal1
5,Neon,1.0,16.7,16.7,4.5,0.507,0.026,230,78747,e9,act1,immortal1
6,Phoenix,1.09,17.1,15.6,4.8,0.505,0.015,235,45494,e9,act1,immortal1
7,Gekko,0.95,14.1,14.9,5.2,0.497,0.048,188,144795,e9,act1,immortal1
8,Killjoy,1.04,15.2,14.6,3.1,0.496,0.053,203,159233,e9,act1,immortal1
9,Sova,1.0,14.7,14.6,5.6,0.495,0.091,201,276008,e9,act1,immortal1
10,Cypher,1.02,14.9,14.6,4.7,0.495,0.086,199,260636,e9,act1,immortal1
11,Reyna,1.1,17.3,15.8,4.2,0.495,0.099,234,298753,e9,act1,immortal1
12,Fade,0.99,14.6,14.8,7.1,0.494,0.014,199,41576,e9,act1,immortal1
13,Jett,1.08,17.3,16.1,3.2,0.493,0.157,235,473997,e9,act1,immortal1
14,Raze,1.04,16.7,16.1,4.2,0.491,0.053,233,159762,e9,act1,immortal1
15,Chamber,1.11,16.7,15.0,2.7,0.486,0.029,220,87862,e9,act1,immortal1
16,Viper,1.04,15.6,15.0,5.1,0.484,0.02,209,60026,e9,act1,immortal1
17,Brimstone,1.0,14.9,14.9,10.0,0.483,0.011,209,32030,e9,act1,immortal1
18,Skye,0.95,14.3,15.1,7.3,0.481,0.019,195,57501,e9,act1,immortal1
19,Astra,1.05,15.4,14.7,7.1,0.476,0.006,207,18667,e9,act1,immortal1
20,Breach,0.94,14.3,15.2,8.3,0.474,0.018,194,55747,e9,act1,immortal1
1,Clove,0.98,17.1,17.5,7.4,0.525,0.109,233,626478,e9,act1,ascendant3
2,Sage,0.98,14.6,14.9,6.7,0.516,0.012,199,70308,e9,act1,ascendant3
3,Phoenix,1.1,17.1,15.6,4.8,0.514,0.016,236,93211,e9,act1,ascendant3
4,Iso,1.12,17.9,16.0,4.1,0.512,0.033,246,190931,e9,act1,ascendant3
5,Deadlock,1.04,15.5,14.9,4.4,0.511,0.018,206,104569,e9,act1,ascendant3
6,Neon,1.0,16.7,16.7,4.5,0.503,0.025,230,141339,e9,act1,ascendant3
7,Gekko,0.95,14.1,14.8,5.2,0.502,0.05,189,289454,e9,act1,ascendant3
8,Reyna,1.1,17.3,15.7,4.2,0.5,0.098,236,561906,e9,act1,ascendant3
9,Fade,0.99,14.6,14.8,7.1,0.499,0.014,199,81697,e9,act1,ascendant3
10,Cypher,1.02,14.9,14.6,4.7,0.499,0.087,200,502311,e9,act1,ascendant3
11,Killjoy,1.05,15.2,14.5,3.1,0.498,0.051,204,291287,e9,act1,ascendant3
12,Sova,1.01,14.7,14.6,5.7,0.497,0.09,202,516624,e9,act1,ascendant3
13,Jett,1.08,17.4,16.1,3.3,0.493,0.152,236,874367,e9,act1,ascendant3
14,Raze,1.04,16.7,16.0,4.2,0.49,0.053,235,305468,e9,act1,ascendant3
15,Chamber,1.11,16.7,15.0,2.8,0.488,0.032,221,186223,e9,act1,ascendant3
16,Viper,1.05,15.7,14.9,5.2,0.487,0.019,210,111061,e9,act1,ascendant3
17,Brimstone,1.01,15.0,14.9,9.8,0.486,0.012,211,66189,e9,act1,ascendant3
18,Skye,0.95,14.4,15.1,7.4,0.484,0.02,196,112336,e9,act1,ascendant3
19,Breach,0.94,14.3,15.1,8.1,0.481,0.02,195,117811,e9,act1,ascendant3
20,Yoru,1.02,16.2,15.9,4.4,0.479,0.013,221,77497,e9,act1,ascendant3
1,Clove,0.98,17.1,17.5,7.3,0.525,0.104,232,952250,e9,act1,ascendant2
2,Sage,0.96,14.4,14.9,6.7,0.511,0.015,198,140497,e9,act1,ascendant2
3,Deadlock,1.04,15.5,14.9,4.4,0.511,0.018,206,162594,e9,act1,ascendant2
4,Phoenix,1.1,17.2,15.6,4.8,0.51,0.017,237,158748,e9,act1,ascendant2
5,Iso,1.11,17.8,16.0,4.1,0.508,0.032,245,290936,e9,act1,ascendant2
6,Neon,0.99,16.6,16.7,4.5,0.5,0.024,230,221673,e9,act1,ascendant2
7,Gekko,0.95,14.1,14.9,5.2,0.499,0.053,189,479812,e9,act1,ascendant2
8,Sova,1.01,14.7,14.6,5.7,0.498,0.086,202,780665,e9,act1,ascendant2
9,Killjoy,1.04,15.1,14.5,3.2,0.497,0.049,204,447176,e9,act1,ascendant2
10,Cypher,1.02,14.9,14.6,4.7,0.497,0.086,199,786714,e9,act1,ascendant2
11,Reyna,1.1,17.3,15.7,4.2,0.496,0.097,236,886921,e9,act1,ascendant2
12,Fade,0.98,14.6,14.9,7.0,0.494,0.015,199,133823,e9,act1,ascendant2
13,Jett,1.08,17.3,16.1,3.3,0.491,0.147,236,1340267,e9,act1,ascendant2
14,Raze,1.04,16.7,16.0,4.3,0.491,0.053,234,485857,e9,act1,ascendant2
15,Chamber,1.11,16.6,15.0,2.8,0.486,0.036,221,328270,e9,act1,ascendant2
16,Viper,1.04,15.6,14.9,5.2,0.485,0.019,210,170645,e9,act1,ascendant2
17,Brimstone,1.0,15.0,15.0,9.7,0.484,0.013,210,114761,e9,act1,ascendant2
18,Skye,0.95,14.4,15.1,7.4,0.484,0.02,196,184756,e9,act1,ascendant2
19,Yoru,1.02,16.2,15.9,4.4,0.478,0.013,221,121321,e9,act1,ascendant2
20,Breach,0.94,14.3,15.2,8.0,0.478,0.022,196,201153,e9,act1,ascendant2
1,Clove,0.97,16.9,17.5,7.2,0.524,0.101,231,1268937,e9,act1,ascendant1
2,Deadlock,1.03,15.4,14.9,4.4,0.507,0.017,205,216540,e9,act1,ascendant1
3,Sage,0.95,14.2,14.9,6.7,0.507,0.019,195,237325,e9,act1,ascendant1
4,Phoenix,1.1,17.1,15.6,4.7,0.506,0.018,236,229453,e9,act1,ascendant1
5,Iso,1.11,17.7,16.0,4.2,0.503,0.031,244,384185,e9,act1,ascendant1
6,Gekko,0.94,14.0,14.9,5.2,0.498,0.055,188,694634,e9,act1,ascendant1
7,Cypher,1.02,14.8,14.6,4.8,0.497,0.085,199,1070075,e9,act1,ascendant1
8,Sova,1.0,14.6,14.6,5.6,0.497,0.082,202,1028918,e9,act1,ascendant1
9,Neon,0.99,16.5,16.7,4.4,0.496,0.024,229,297568,e9,act1,ascendant1
10,Killjoy,1.03,15.0,14.5,3.2,0.495,0.048,203,604013,e9,act1,ascendant1
11,Fade,0.98,14.5,14.9,6.9,0.495,0.015,198,190221,e9,act1,ascendant1
12,Reyna,1.1,17.3,15.7,4.2,0.495,0.097,236,1209324,e9,act1,ascendant1
13,Jett,1.08,17.3,16.1,3.3,0.491,0.141,236,1772139,e9,act1,ascendant1
14,Raze,1.04,16.6,16.0,4.3,0.489,0.052,233,654732,e9,act1,ascendant1
15,Chamber,1.1,16.6,15.0,2.9,0.486,0.039,220,492208,e9,act1,ascendant1
16,Viper,1.04,15.5,14.9,5.3,0.486,0.018,210,225673,e9,act1,ascendant1
17,Brimstone,1.0,14.9,14.9,9.6,0.486,0.014,209,169265,e9,act1,ascendant1
18,Skye,0.95,14.4,15.1,7.3,0.484,0.021,196,264118,e9,act1,ascendant1
19,Breach,0.94,14.3,15.2,7.8,0.478,0.023,195,292611,e9,act1,ascendant1
20,Yoru,1.02,16.2,15.9,4.4,0.475,0.013,221,161202,e9,act1,ascendant1
1,Clove,0.97,16.8,17.4,7.2,0.524,0.099,230,1541324,e9,act1,diamond3
2,Phoenix,1.1,17.1,15.6,4.7,0.509,0.019,236,301441,e9,act1,diamond3
3,Deadlock,1.03,15.2,14.9,4.3,0.507,0.017,204,264445,e9,act1,diamond3
4,Sage,0.94,14.1,14.9,6.8,0.504,0.023,194,355906,e9,act1,diamond3
5,Iso,1.1,17.6,16.0,4.2,0.502,0.03,244,470801,e9,act1,diamond3
6,Gekko,0.94,13.9,14.9,5.2,0.499,0.058,188,898097,e9,act1,diamond3
7,Cypher,1.01,14.7,14.6,4.8,0.497,0.084,198,1302371,e9,act1,diamond3
8,Sova,1.0,14.6,14.6,5.6,0.497,0.078,201,1204609,e9,act1,diamond3
9,Reyna,1.1,17.3,15.7,4.3,0.496,0.097,236,1505368,e9,act1,diamond3
10,Killjoy,1.03,14.9,14.5,3.3,0.496,0.047,201,729962,e9,act1,diamond3
11,Neon,0.99,16.5,16.6,4.4,0.495,0.023,229,362762,e9,act1,diamond3
12,Fade,0.97,14.5,14.9,6.9,0.494,0.015,198,238580,e9,act1,diamond3
13,Jett,1.08,17.3,16.0,3.4,0.492,0.135,236,2100141,e9,act1,diamond3
14,Raze,1.04,16.6,16.0,4.3,0.489,0.051,233,794988,e9,act1,diamond3
15,Brimstone,0.99,14.8,14.9,9.4,0.488,0.015,208,226939,e9,act1,diamond3
16,Chamber,1.1,16.5,15.0,3.0,0.486,0.042,220,645680,e9,act1,diamond3
17,Viper,1.04,15.4,14.9,5.3,0.486,0.017,209,269707,e9,act1,diamond3
18,Skye,0.94,14.3,15.2,7.3,0.483,0.022,196,335941,e9,act1,diamond3
19,Breach,0.94,14.2,15.2,7.6,0.481,0.024,195,378048,e9,act1,diamond3
20,Yoru,1.02,16.1,15.8,4.4,0.477,0.013,221,197622,e9,act1,diamond3
1,Clove,0.96,16.7,17.4,7.0,0.523,0.097,229,1735303,e9,act1,diamond2
2,Deadlock,1.02,15.1,14.9,4.3,0.505,0.017,203,299366,e9,act1,diamond2
3,Phoenix,1.09,17.0,15.5,4.7,0.505,0.021,236,367704,e9,act1,diamond2
4,Sage,0.93,13.9,14.9,6.8,0.501,0.027,192,487653,e9,act1,diamond2
5,Gekko,0.93,13.9,14.9,5.2,0.499,0.059,187,1052259,e9,act1,diamond2
6,Iso,1.09,17.5,16.0,4.2,0.499,0.03,243,540423,e9,act1,diamond2
7,Sova,1.0,14.5,14.6,5.6,0.498,0.073,201,1305645,e9,act1,diamond2
8,Cypher,1.01,14.7,14.5,4.8,0.496,0.082,198,1461631,e9,act1,diamond2
9,Reyna,1.1,17.3,15.7,4.3,0.496,0.098,237,1740733,e9,act1,diamond2
10,Killjoy,1.02,14.7,14.5,3.3,0.495,0.046,200,822139,e9,act1,diamond2
11,Neon,0.99,16.4,16.6,4.4,0.493,0.024,228,420861,e9,act1,diamond2
12,Fade,0.96,14.4,14.9,6.8,0.493,0.016,197,281499,e9,act1,diamond2
13,Jett,1.08,17.2,16.0,3.4,0.492,0.13,236,2316675,e9,act1,diamond2
14,Raze,1.03,16.5,16.0,4.3,0.489,0.051,233,904502,e9,act1,diamond2
15,Viper,1.03,15.4,14.9,5.3,0.487,0.017,209,295395,e9,act1,diamond2
16,Brimstone,0.98,14.7,14.9,9.3,0.486,0.016,207,277488,e9,act1,diamond2
17,Chamber,1.1,16.5,15.0,3.0,0.485,0.044,220,777930,e9,act1,diamond2
18,Skye,0.94,14.2,15.2,7.3,0.482,0.022,195,398028,e9,act1,diamond2
19,Breach,0.93,14.2,15.2,7.4,0.48,0.025,195,447586,e9,act1,diamond2
20,Yoru,1.01,16.0,15.8,4.3,0.471,0.013,220,226008,e9,act1,diamond2
1,Clove,0.96,16.6,17.4,6.9,0.522,0.096,229,1921292,e9,act1,diamond1
2,Phoenix,1.09,17.0,15.5,4.6,0.504,0.022,236,436474,e9,act1,diamond1
3,Deadlock,1.01,15.0,14.8,4.3,0.504,0.017,203,336985,e9,act1,diamond1
4,Sage,0.93,13.8,14.9,6.8,0.5,0.032,191,638216,e9,act1,diamond1
5,Gekko,0.93,13.8,14.9,5.1,0.498,0.06,187,1194447,e9,act1,diamond1
6,Iso,1.09,17.4,16.0,4.2,0.498,0.03,242,606986,e9,act1,diamond1
7,Sova,1.0,14.5,14.6,5.5,0.497,0.069,201,1386279,e9,act1,diamond1
8,Cypher,1.0,14.6,14.5,4.8,0.496,0.08,197,1602621,e9,act1,diamond1
9,Reyna,1.1,17.3,15.7,4.3,0.496,0.099,237,1986748,e9,act1,diamond1
10,Killjoy,1.01,14.6,14.4,3.4,0.493,0.046,199,912307,e9,act1,diamond1
11,Fade,0.96,14.3,14.9,6.7,0.493,0.016,196,323707,e9,act1,diamond1
12,Neon,0.98,16.3,16.6,4.3,0.491,0.024,228,481653,e9,act1,diamond1
13,Jett,1.08,17.2,16.0,3.4,0.491,0.125,236,2501342,e9,act1,diamond1
14,Raze,1.03,16.4,15.9,4.4,0.488,0.05,233,1008201,e9,act1,diamond1
15,Viper,1.03,15.3,14.9,5.2,0.485,0.016,208,319379,e9,act1,diamond1
16,Chamber,1.1,16.4,14.9,3.0,0.484,0.045,220,894978,e9,act1,diamond1
17,Brimstone,0.98,14.6,14.9,9.1,0.484,0.017,206,333047,e9,act1,diamond1
18,Breach,0.93,14.2,15.2,7.3,0.481,0.026,195,510752,e9,act1,diamond1
19,Skye,0.93,14.1,15.2,7.3,0.479,0.023,195,456495,e9,act1,diamond1
20,Astra,1.04,15.2,14.7,6.7,0.47,0.007,207,139952,e9,act1,diamond1
1,Clove,0.97,16.7,17.3,6.8,0.525,0.095,230,2112822,e9,act1,platinum3
2,Deadlock,1.02,15.1,14.8,4.3,0.507,0.017,203,377165,e9,act1,platinum3
3,Phoenix,1.11,17.1,15.4,4.6,0.506,0.023,238,518523,e9,act1,platinum3
4,Sage,0.93,13.8,14.9,6.8,0.501,0.036,191,796883,e9,act1,platinum3
5,Gekko,0.93,13.8,14.8,5.1,0.501,0.059,188,1314754,e9,act1,platinum3
6,Sova,1.0,14.6,14.5,5.5,0.499,0.065,203,1442704,e9,act1,platinum3
7,Iso,1.1,17.5,15.9,4.2,0.498,0.031,244,694378,e9,act1,platinum3
8,Reyna,1.12,17.4,15.6,4.3,0.497,0.102,240,2280731,e9,act1,platinum3
9,Cypher,1.01,14.6,14.5,4.8,0.497,0.077,198,1719199,e9,act1,platinum3
10,Killjoy,1.01,14.6,14.4,3.4,0.495,0.044,200,986192,e9,act1,platinum3
11,Jett,1.09,17.3,15.9,3.4,0.494,0.121,238,2702771,e9,act1,platinum3
12,Neon,0.99,16.4,16.5,4.3,0.492,0.025,230,552520,e9,act1,platinum3
13,Fade,0.96,14.3,14.9,6.7,0.491,0.016,197,363608,e9,act1,platinum3
14,Raze,1.04,16.5,15.9,4.4,0.491,0.05,234,1121487,e9,act1,platinum3
15,Chamber,1.11,16.5,14.9,3.1,0.489,0.045,222,1012670,e9,act1,platinum3
16,Brimstone,0.98,14.6,14.9,9.0,0.488,0.018,207,390192,e9,act1,platinum3
17,Viper,1.04,15.3,14.8,5.2,0.488,0.015,209,337583,e9,act1,platinum3
18,Breach,0.93,14.2,15.2,7.1,0.482,0.026,197,569271,e9,act1,platinum3
19,Skye,0.94,14.1,15.1,7.3,0.481,0.023,196,512158,e9,act1,platinum3
20,Astra,1.04,15.2,14.7,6.5,0.473,0.007,207,154246,e9,act1,platinum3
1,Clove,0.96,16.6,17.3,6.7,0.525,0.094,229,2332770,e9,act1,platinum2
2,Phoenix,1.1,17.0,15.4,4.6,0.504,0.024,238,602870,e9,act1,platinum2
3,Deadlock,1.01,15.0,14.8,4.3,0.503,0.017,202,428300,e9,act1,platinum2
4,Sage,0.92,13.7,14.9,6.8,0.501,0.04,190,993334,e9,act1,platinum2
5,Gekko,0.93,13.7,14.8,5.1,0.501,0.059,188,1475245,e9,act1,platinum2
6,Cypher,1.01,14.5,14.4,4.8,0.497,0.075,197,1875949,e9,act1,platinum2
7,Iso,1.09,17.4,15.9,4.2,0.497,0.031,243,780246,e9,act1,platinum2
8,Sova,1.0,14.5,14.5,5.5,0.497,0.062,202,1533200,e9,act1,platinum2
9,Reyna,1.12,17.4,15.6,4.3,0.496,0.103,240,2565880,e9,act1,platinum2
10,Killjoy,1.01,14.5,14.4,3.4,0.495,0.044,199,1084943,e9,act1,platinum2
11,Fade,0.96,14.2,14.9,6.6,0.494,0.017,197,415649,e9,act1,platinum2
12,Jett,1.09,17.3,15.8,3.5,0.493,0.117,238,2902175,e9,act1,platinum2
13,Neon,0.99,16.4,16.5,4.3,0.492,0.026,230,642960,e9,act1,platinum2
14,Raze,1.04,16.4,15.8,4.4,0.49,0.05,234,1244449,e9,act1,platinum2
15,Chamber,1.1,16.4,14.9,3.1,0.489,0.046,221,1142547,e9,act1,platinum2
16,Brimstone,0.98,14.5,14.9,8.9,0.487,0.018,207,456002,e9,act1,platinum2
17,Viper,1.03,15.2,14.8,5.2,0.486,0.015,209,367519,e9,act1,platinum2
18,Breach,0.93,14.2,15.2,7.0,0.483,0.026,197,644172,e9,act1,platinum2
19,Skye,0.93,14.1,15.1,7.3,0.481,0.023,195,579549,e9,act1,platinum2
20,Astra,1.04,15.2,14.6,6.4,0.475,0.007,207,169268,e9,act1,platinum2
1,Clove,0.96,16.5,17.2,6.6,0.524,0.093,228,2662507,e9,act1,platinum1
2,Phoenix,1.1,16.9,15.4,4.6,0.503,0.025,237,716952,e9,act1,platinum1
3,Deadlock,1.0,14.8,14.8,4.3,0.501,0.017,201,500796,e9,act1,platinum1
4,Gekko,0.92,13.6,14.8,5.1,0.5,0.06,187,1707104,e9,act1,platinum1
5,Sage,0.91,13.5,14.8,6.8,0.499,0.044,189,1266180,e9,act1,platinum1
6,Cypher,1.0,14.4,14.4,4.8,0.498,0.074,196,2128402,e9,act1,platinum1
7,Reyna,1.11,17.3,15.5,4.3,0.497,0.104,239,2978108,e9,act1,platinum1
8,Sova,0.99,14.4,14.5,5.4,0.497,0.059,201,1682996,e9,act1,platinum1
9,Iso,1.09,17.2,15.9,4.2,0.496,0.032,242,902901,e9,act1,platinum1
10,Killjoy,1.0,14.3,14.3,3.5,0.494,0.043,198,1245510,e9,act1,platinum1
11,Jett,1.09,17.2,15.8,3.5,0.494,0.111,237,3168100,e9,act1,platinum1
12,Fade,0.95,14.1,14.9,6.5,0.492,0.017,195,489734,e9,act1,platinum1
13,Neon,0.99,16.3,16.4,4.3,0.491,0.027,229,764705,e9,act1,platinum1
14,Raze,1.03,16.3,15.8,4.4,0.489,0.049,233,1407837,e9,act1,platinum1
15,Chamber,1.1,16.3,14.8,3.1,0.488,0.046,220,1315884,e9,act1,platinum1
16,Viper,1.02,15.1,14.7,5.2,0.485,0.014,208,412429,e9,act1,platinum1
17,Brimstone,0.97,14.4,14.9,8.7,0.485,0.019,205,556374,e9,act1,platinum1
18,Breach,0.93,14.1,15.2,6.8,0.482,0.026,196,744744,e9,act1,platinum1
19,Skye,0.93,14.0,15.1,7.3,0.481,0.024,194,681201,e9,act1,platinum1
20,Astra,1.03,15.1,14.6,6.3,0.473,0.007,206,193196,e9,act1,platinum1
1,Clove,0.97,16.6,17.1,6.5,0.527,0.092,230,3038692,e9,act1,gold3
2,Phoenix,1.11,17.1,15.3,4.6,0.505,0.026,239,873594,e9,act1,gold3
3,Gekko,0.93,13.7,14.8,5.1,0.503,0.059,189,1956225,e9,act1,gold3
4,Deadlock,1.01,14.8,14.7,4.3,0.503,0.017,202,579950,e9,act1,gold3
5,Sage,0.92,13.6,14.8,6.8,0.503,0.048,190,1599790,e9,act1,gold3
6,Reyna,1.14,17.5,15.5,4.3,0.501,0.108,243,3571482,e9,act1,gold3
7,Sova,1.0,14.5,14.5,5.4,0.499,0.055,203,1833940,e9,act1,gold3
8,Cypher,1.01,14.5,14.3,4.8,0.499,0.072,198,2400287,e9,act1,gold3
9,Killjoy,1.01,14.4,14.3,3.5,0.497,0.043,199,1415276,e9,act1,gold3
10,Iso,1.1,17.3,15.8,4.2,0.497,0.033,244,1082581,e9,act1,gold3
11,Jett,1.1,17.3,15.7,3.5,0.496,0.107,240,3554755,e9,act1,gold3
12,Fade,0.95,14.1,14.8,6.5,0.495,0.017,197,566314,e9,act1,gold3
13,Raze,1.05,16.5,15.7,4.4,0.493,0.049,235,1635153,e9,act1,gold3
14,Neon,1.01,16.4,16.3,4.3,0.492,0.028,232,930797,e9,act1,gold3
15,Chamber,1.11,16.4,14.7,3.2,0.491,0.045,222,1502031,e9,act1,gold3
16,Viper,1.03,15.2,14.7,5.2,0.491,0.014,209,460464,e9,act1,gold3
17,Brimstone,0.98,14.5,14.8,8.6,0.489,0.02,207,678534,e9,act1,gold3
18,Breach,0.94,14.2,15.2,6.7,0.486,0.026,198,852600,e9,act1,gold3
19,Skye,0.93,14.0,15.0,7.2,0.482,0.024,196,791155,e9,act1,gold3
20,Astra,1.04,15.2,14.6,6.2,0.473,0.007,208,219412,e9,act1,gold3
1,Clove,0.96,16.5,17.1,6.4,0.524,0.09,229,3332254,e9,act1,gold2
2,Phoenix,1.11,16.9,15.3,4.5,0.503,0.027,238,1001623,e9,act1,gold2
3,Gekko,0.92,13.6,14.8,5.1,0.501,0.059,187,2201535,e9,act1,gold2
4,Deadlock,1.0,14.7,14.7,4.2,0.501,0.018,201,650714,e9,act1,gold2
5,Sage,0.91,13.4,14.8,6.8,0.499,0.053,188,1955054,e9,act1,gold2
6,Reyna,1.13,17.5,15.4,4.3,0.499,0.107,243,3975588,e9,act1,gold2
7,Sova,0.99,14.4,14.5,5.4,0.498,0.053,202,1964965,e9,act1,gold2
8,Cypher,1.0,14.3,14.3,4.8,0.497,0.072,197,2649886,e9,act1,gold2
9,Killjoy,1.0,14.2,14.2,3.5,0.496,0.043,198,1584635,e9,act1,gold2
10,Jett,1.1,17.2,15.7,3.5,0.495,0.101,240,3749510,e9,act1,gold2
11,Iso,1.09,17.1,15.8,4.2,0.495,0.033,242,1217322,e9,act1,gold2
12,Fade,0.94,14.0,14.8,6.4,0.494,0.017,195,646408,e9,act1,gold2
13,Raze,1.04,16.3,15.7,4.4,0.491,0.048,234,1795282,e9,act1,gold2
14,Neon,1.0,16.3,16.3,4.2,0.491,0.029,231,1070996,e9,act1,gold2
15,Chamber,1.11,16.3,14.7,3.2,0.49,0.045,221,1649455,e9,act1,gold2
16,Brimstone,0.97,14.4,14.8,8.4,0.487,0.022,206,799714,e9,act1,gold2
