rank,agent,kd,kills,deaths,assists,win_rate,pick_rate,avg_score,matches,episode,act,placement
7,Gekko,0.97,14.7,15.1,4.9,0.503,0.019,195,70496,e6,act3,immortal3
8,Skye,0.97,14.7,15.2,8.2,0.5,0.07,198,267474,e6,act3,immortal3
9,Sova,1.02,15.0,14.7,6.1,0.5,0.053,206,202558,e6,act3,immortal3
10,Jett,1.09,17.6,16.2,3.4,0.5,0.171,237,652277,e6,act3,immortal3
11,Astra,1.05,15.3,14.7,7.5,0.497,0.033,205,125784,e6,act3,immortal3
12,Viper,1.06,15.7,14.9,6.1,0.495,0.017,215,63569,e6,act3,immortal3
13,Cypher,1.03,15.2,14.8,4.5,0.495,0.051,202,192654,e6,act3,immortal3
14,Breach,0.94,14.4,15.3,8.2,0.492,0.04,195,150614,e6,act3,immortal3
15,Fade,0.98,14.9,15.2,6.7,0.491,0.021,202,81456,e6,act3,immortal3
16,Omen,0.99,15.0,15.1,9.1,0.491,0.086,203,325961,e6,act3,immortal3
17,Yoru,1.03,16.6,16.0,4.7,0.488,0.011,224,40673,e6,act3,immortal3
18,Chamber,1.1,16.7,15.2,2.5,0.481,0.037,219,141343,e6,act3,immortal3
19,Neon,0.98,16.2,16.6,4.2,0.477,0.008,224,28660,e6,act3,immortal3
20,Harbor,0.94,14.3,15.3,6.8,0.468,0.009,193,33339,e6,act3,immortal3
21,KAY/O,0.94,14.7,15.7,10.1,0.457,0.017,206,62887,e6,act3,immortal3
1,Sage,0.98,14.7,15.0,7.2,0.515,0.038,201,181871,e6,act3,immortal2
2,Phoenix,1.1,17.2,15.7,4.9,0.515,0.023,237,112244,e6,act3,immortal2
3,Brimstone,1.0,14.9,14.9,9.8,0.509,0.056,207,271541,e6,act3,immortal2
4,Reyna,1.12,17.7,15.8,4.3,0.503,0.078,240,376779,e6,act3,immortal2
5,Killjoy,1.05,15.2,14.5,3.5,0.499,0.088,206,423398,e6,act3,immortal2
6,Raze,1.05,17.0,16.2,4.8,0.499,0.082,241,393000,e6,act3,immortal2
7,Sova,1.01,14.9,14.7,6.2,0.496,0.051,205,244974,e6,act3,immortal2
8,Gekko,0.96,14.5,15.1,4.9,0.496,0.022,194,107250,e6,act3,immortal2
9,Yoru,1.04,16.4,15.8,4.7,0.494,0.009,223,45341,e6,act3,immortal2
10,Skye,0.96,14.5,15.2,8.1,0.494,0.07,198,337075,e6,act3,immortal2
11,Astra,1.04,15.3,14.7,7.5,0.494,0.031,205,148021,e6,act3,immortal2
12,Jett,1.08,17.5,16.1,3.5,0.492,0.166,237,799524,e6,act3,immortal2
13,Cypher,1.02,15.1,14.8,4.6,0.491,0.05,201,240374,e6,act3,immortal2
14,Omen,0.99,15.0,15.1,9.0,0.49,0.084,203,405245,e6,act3,immortal2
15,Viper,1.05,15.5,14.8,6.1,0.488,0.018,213,86715,e6,act3,immortal2
16,Fade,0.98,14.8,15.1,6.8,0.486,0.023,202,109912,e6,act3,immortal2
17,Breach,0.94,14.3,15.3,8.0,0.485,0.038,195,184778,e6,act3,immortal2
18,Chamber,1.09,16.6,15.2,2.6,0.479,0.036,218,175722,e6,act3,immortal2
19,Neon,0.97,16.2,16.6,4.3,0.475,0.007,223,35257,e6,act3,immortal2
20,Harbor,0.93,14.2,15.3,6.7,0.462,0.011,193,52293,e6,act3,immortal2
21,KAY/O,0.93,14.6,15.7,9.9,0.447,0.018,205,86160,e6,act3,immortal2
1,Sage,0.97,14.6,15.1,7.2,0.508,0.044,200,453409,e6,act3,immortal1
2,Brimstone,0.99,14.8,14.9,9.6,0.508,0.057,206,589693,e6,act3,immortal1
3,Phoenix,1.09,17.2,15.7,4.9,0.505,0.024,238,246633,e6,act3,immortal1
4,Killjoy,1.04,15.1,14.5,3.5,0.497,0.086,205,889532,e6,act3,immortal1
5,Raze,1.05,16.9,16.2,4.8,0.495,0.08,240,827767,e6,act3,immortal1
6,Reyna,1.11,17.6,15.8,4.3,0.495,0.08,240,829327,e6,act3,immortal1
7,Gekko,0.95,14.5,15.2,4.9,0.493,0.026,194,270607,e6,act3,immortal1
8,Astra,1.04,15.3,14.7,7.4,0.492,0.029,206,296707,e6,act3,immortal1
9,Sova,1.01,14.9,14.7,6.1,0.491,0.048,205,494604,e6,act3,immortal1
10,Skye,0.96,14.6,15.2,8.1,0.49,0.067,199,694447,e6,act3,immortal1
11,Viper,1.03,15.4,14.9,6.1,0.489,0.02,211,204199,e6,act3,immortal1
12,Cypher,1.01,15.0,14.8,4.6,0.487,0.049,201,506681,e6,act3,immortal1
13,Jett,1.07,17.4,16.2,3.6,0.486,0.16,236,1660982,e6,act3,immortal1
14,Fade,0.97,14.7,15.2,6.7,0.486,0.025,201,255924,e6,act3,immortal1
15,Omen,0.98,14.9,15.2,8.8,0.484,0.082,203,851786,e6,act3,immortal1
16,Breach,0.94,14.4,15.4,7.8,0.484,0.038,196,390748,e6,act3,immortal1
17,Yoru,1.02,16.2,15.8,4.6,0.477,0.009,222,97390,e6,act3,immortal1
18,Chamber,1.08,16.4,15.2,2.7,0.474,0.038,217,388851,e6,act3,immortal1
19,Neon,0.97,16.2,16.6,4.2,0.467,0.008,224,80384,e6,act3,immortal1
20,Harbor,0.93,14.2,15.3,6.7,0.458,0.012,193,123056,e6,act3,immortal1
21,KAY/O,0.93,14.5,15.7,9.7,0.445,0.02,205,210230,e6,act3,immortal1
1,Brimstone,0.99,14.8,14.9,9.5,0.511,0.058,207,824497,e6,act3,ascendant3
2,Phoenix,1.1,17.3,15.7,4.9,0.508,0.026,239,367754,e6,act3,ascendant3
3,Sage,0.97,14.5,15.0,7.2,0.508,0.048,199,690182,e6,act3,ascendant3
4,Killjoy,1.04,15.0,14.5,3.6,0.501,0.081,204,1156554,e6,act3,ascendant3
5,Reyna,1.12,17.7,15.8,4.4,0.499,0.085,242,1210194,e6,act3,ascendant3
6,Sova,1.02,14.9,14.7,6.1,0.498,0.045,206,647600,e6,act3,ascendant3
7,Raze,1.05,16.9,16.1,4.8,0.497,0.079,241,1129220,e6,act3,ascendant3
8,Skye,0.96,14.6,15.2,8.0,0.493,0.066,199,947740,e6,act3,ascendant3
9,Gekko,0.95,14.5,15.1,4.9,0.493,0.027,194,388894,e6,act3,ascendant3
10,Astra,1.04,15.3,14.7,7.3,0.493,0.027,207,388898,e6,act3,ascendant3
11,Viper,1.03,15.3,14.8,6.1,0.492,0.021,211,294626,e6,act3,ascendant3
12,Fade,0.97,14.7,15.1,6.7,0.491,0.025,201,355655,e6,act3,ascendant3
13,Jett,1.08,17.4,16.1,3.6,0.49,0.155,238,2203871,e6,act3,ascendant3
14,Cypher,1.02,15.0,14.7,4.7,0.49,0.047,201,672524,e6,act3,ascendant3
15,Omen,0.99,15.0,15.2,8.6,0.486,0.081,204,1159156,e6,act3,ascendant3
16,Breach,0.94,14.4,15.4,7.7,0.485,0.037,198,521381,e6,act3,ascendant3
17,Chamber,1.09,16.5,15.1,2.7,0.479,0.04,219,564283,e6,act3,ascendant3
18,Yoru,1.02,16.2,15.8,4.6,0.476,0.009,222,134736,e6,act3,ascendant3
19,Neon,0.98,16.2,16.6,4.3,0.471,0.009,225,122573,e6,act3,ascendant3
20,Harbor,0.93,14.2,15.3,6.6,0.466,0.012,193,175662,e6,act3,ascendant3
21,KAY/O,0.93,14.6,15.7,9.6,0.447,0.021,205,301344,e6,act3,ascendant3
1,Brimstone,0.99,14.8,15.0,9.3,0.51,0.058,207,1184503,e6,act3,ascendant2
2,Sage,0.96,14.4,15.0,7.2,0.508,0.053,198,1089280,e6,act3,ascendant2
3,Phoenix,1.1,17.3,15.7,4.8,0.507,0.027,239,551513,e6,act3,ascendant2
4,Reyna,1.12,17.7,15.8,4.4,0.498,0.087,242,1765538,e6,act3,ascendant2
5,Killjoy,1.03,14.9,14.5,3.6,0.497,0.078,203,1594801,e6,act3,ascendant2
6,Raze,1.05,16.9,16.1,4.8,0.496,0.078,241,1589341,e6,act3,ascendant2
7,Sova,1.01,14.9,14.7,6.1,0.496,0.044,207,887982,e6,act3,ascendant2
8,Skye,0.96,14.6,15.2,8.0,0.494,0.066,199,1342255,e6,act3,ascendant2
9,Astra,1.04,15.3,14.7,7.2,0.493,0.026,207,529086,e6,act3,ascendant2
10,Gekko,0.95,14.4,15.1,4.9,0.492,0.029,194,596357,e6,act3,ascendant2
11,Fade,0.97,14.7,15.1,6.6,0.49,0.025,201,520013,e6,act3,ascendant2
12,Cypher,1.01,15.0,14.7,4.7,0.489,0.046,201,937082,e6,act3,ascendant2
13,Viper,1.03,15.2,14.8,6.1,0.488,0.022,210,452086,e6,act3,ascendant2
14,Jett,1.08,17.4,16.1,3.6,0.487,0.148,237,3011682,e6,act3,ascendant2
15,Breach,0.94,14.4,15.4,7.5,0.483,0.036,198,727442,e6,act3,ascendant2
16,Omen,0.98,15.0,15.2,8.3,0.483,0.081,204,1656351,e6,act3,ascendant2
17,Chamber,1.09,16.4,15.1,2.8,0.477,0.042,218,847581,e6,act3,ascendant2
18,Yoru,1.02,16.2,15.9,4.6,0.472,0.01,221,202157,e6,act3,ascendant2
19,Neon,0.98,16.2,16.6,4.3,0.471,0.009,225,190716,e6,act3,ascendant2
20,Harbor,0.92,14.1,15.3,6.5,0.458,0.013,192,256382,e6,act3,ascendant2
21,KAY/O,0.93,14.5,15.7,9.4,0.447,0.023,204,460763,e6,act3,ascendant2
1,Brimstone,0.98,14.7,15.0,9.2,0.511,0.059,206,1563860,e6,act3,ascendant1
2,Sage,0.95,14.2,15.0,7.2,0.507,0.058,196,1548758,e6,act3,ascendant1
3,Phoenix,1.1,17.3,15.7,4.8,0.505,0.028,239,732432,e6,act3,ascendant1
4,Killjoy,1.02,14.8,14.5,3.7,0.498,0.077,202,2055438,e6,act3,ascendant1
5,Reyna,1.12,17.7,15.8,4.4,0.498,0.088,242,2346662,e6,act3,ascendant1
6,Raze,1.05,16.8,16.1,4.8,0.496,0.076,240,2029764,e6,act3,ascendant1
7,Sova,1.01,14.9,14.7,6.0,0.495,0.042,206,1127222,e6,act3,ascendant1
8,Astra,1.04,15.3,14.7,7.1,0.494,0.025,207,660751,e6,act3,ascendant1
9,Gekko,0.95,14.3,15.2,4.9,0.494,0.031,193,829340,e6,act3,ascendant1
10,Skye,0.95,14.5,15.2,7.9,0.492,0.064,199,1707343,e6,act3,ascendant1
11,Viper,1.02,15.1,14.8,6.0,0.49,0.023,208,623550,e6,act3,ascendant1
12,Fade,0.96,14.6,15.2,6.6,0.49,0.026,200,701481,e6,act3,ascendant1
13,Cypher,1.01,14.9,14.7,4.7,0.489,0.045,200,1189312,e6,act3,ascendant1
14,Jett,1.08,17.3,16.1,3.7,0.488,0.141,237,3732596,e6,act3,ascendant1
15,Breach,0.94,14.4,15.4,7.4,0.484,0.035,198,932576,e6,act3,ascendant1
16,Omen,0.98,14.9,15.2,8.1,0.483,0.081,204,2152256,e6,act3,ascendant1
17,Chamber,1.08,16.4,15.1,2.8,0.479,0.041,218,1099234,e6,act3,ascendant1
18,Yoru,1.01,16.0,15.9,4.6,0.471,0.01,220,266943,e6,act3,ascendant1
19,Neon,0.98,16.1,16.6,4.2,0.47,0.01,224,267454,e6,act3,ascendant1
20,Harbor,0.92,14.0,15.3,6.4,0.459,0.013,192,340522,e6,act3,ascendant1
21,KAY/O,0.92,14.4,15.7,9.3,0.448,0.024,204,631677,e6,act3,ascendant1
1,Brimstone,0.98,14.6,14.9,9.1,0.512,0.06,206,1854636,e6,act3,diamond3
2,Sage,0.94,14.1,15.0,7.2,0.507,0.064,195,1970142,e6,act3,diamond3
3,Phoenix,1.11,17.3,15.6,4.8,0.507,0.029,240,882804,e6,act3,diamond3
4,Reyna,1.13,17.8,15.7,4.4,0.5,0.092,243,2851259,e6,act3,diamond3
5,Raze,1.05,16.8,16.0,4.9,0.499,0.075,241,2323216,e6,act3,diamond3
6,Killjoy,1.02,14.7,14.4,3.7,0.499,0.076,201,2365405,e6,act3,diamond3
7,Sova,1.01,14.9,14.7,5.9,0.497,0.041,206,1280286,e6,act3,diamond3
8,Gekko,0.94,14.3,15.1,4.9,0.497,0.033,193,1012523,e6,act3,diamond3
9,Astra,1.04,15.2,14.7,7.0,0.494,0.024,206,737285,e6,act3,diamond3
10,Skye,0.95,14.4,15.2,7.9,0.494,0.063,199,1943167,e6,act3,diamond3
11,Viper,1.01,15.0,14.8,6.0,0.492,0.025,208,758261,e6,act3,diamond3
12,Fade,0.96,14.5,15.1,6.5,0.491,0.027,200,834800,e6,act3,diamond3
13,Cypher,1.01,14.8,14.7,4.7,0.491,0.043,200,1339307,e6,act3,diamond3
14,Jett,1.08,17.4,16.1,3.7,0.49,0.134,238,4140863,e6,act3,diamond3
15,Breach,0.94,14.4,15.4,7.3,0.487,0.034,199,1063170,e6,act3,diamond3
16,Omen,0.98,14.9,15.2,8.0,0.485,0.081,204,2514029,e6,act3,diamond3
17,Chamber,1.08,16.3,15.1,2.9,0.481,0.041,218,1259870,e6,act3,diamond3
18,Neon,0.98,16.2,16.5,4.3,0.473,0.011,225,329371,e6,act3,diamond3
19,Yoru,1.02,16.0,15.8,4.6,0.472,0.01,220,313089,e6,act3,diamond3
20,Harbor,0.92,14.0,15.3,6.4,0.461,0.013,191,393427,e6,act3,diamond3
21,KAY/O,0.92,14.4,15.7,9.2,0.45,0.025,203,758409,e6,act3,diamond3
1,Brimstone,0.98,14.6,14.9,8.9,0.51,0.06,205,2066036,e6,act3,diamond2
2,Phoenix,1.11,17.3,15.6,4.8,0.507,0.029,240,1009470,e6,act3,diamond2
3,Sage,0.94,14.0,15.0,7.2,0.504,0.069,193,2383702,e6,act3,diamond2
4,Reyna,1.13,17.8,15.7,4.4,0.5,0.095,244,3274996,e6,act3,diamond2
5,Raze,1.05,16.8,16.0,4.9,0.498,0.075,241,2567144,e6,act3,diamond2
6,Killjoy,1.01,14.6,14.4,3.7,0.497,0.075,200,2571108,e6,act3,diamond2
7,Gekko,0.94,14.2,15.1,4.9,0.496,0.034,193,1164519,e6,act3,diamond2
8,Sova,1.01,14.8,14.7,5.9,0.495,0.041,206,1408729,e6,act3,diamond2
9,Astra,1.03,15.2,14.7,6.8,0.494,0.023,206,777544,e6,act3,diamond2
10,Skye,0.95,14.4,15.2,7.8,0.492,0.061,198,2112774,e6,act3,diamond2
11,Fade,0.96,14.5,15.1,6.5,0.492,0.028,199,949459,e6,act3,diamond2
12,Viper,1.01,14.9,14.8,5.9,0.491,0.025,206,871821,e6,act3,diamond2
13,Jett,1.08,17.4,16.0,3.7,0.49,0.128,238,4418816,e6,act3,diamond2
14,Cypher,1.0,14.7,14.7,4.8,0.489,0.042,199,1436062,e6,act3,diamond2
15,Breach,0.94,14.4,15.4,7.1,0.484,0.034,199,1166776,e6,act3,diamond2
16,Omen,0.98,14.9,15.2,7.8,0.484,0.081,204,2788662,e6,act3,diamond2
17,Chamber,1.08,16.3,15.0,2.9,0.481,0.041,218,1398459,e6,act3,diamond2
18,Neon,0.98,16.1,16.5,4.2,0.471,0.011,225,395997,e6,act3,diamond2
19,Yoru,1.01,15.9,15.8,4.5,0.468,0.011,219,362878,e6,act3,diamond2
20,Harbor,0.91,13.9,15.3,6.3,0.461,0.013,191,434715,e6,act3,diamond2
21,KAY/O,0.92,14.3,15.6,9.0,0.45,0.026,203,879320,e6,act3,diamond2
1,Brimstone,0.97,14.5,14.9,8.8,0.51,0.06,205,2350795,e6,act3,diamond1
2,Phoenix,1.11,17.2,15.6,4.7,0.504,0.03,240,1177312,e6,act3,diamond1
3,Sage,0.93,13.9,14.9,7.2,0.503,0.075,192,2918321,e6,act3,diamond1
4,Reyna,1.13,17.7,15.7,4.5,0.497,0.098,244,3840027,e6,act3,diamond1
5,Killjoy,1.0,14.4,14.4,3.7,0.496,0.074,199,2887074,e6,act3,diamond1
6,Raze,1.05,16.8,16.0,4.9,0.496,0.074,241,2877096,e6,act3,diamond1
7,Sova,1.0,14.7,14.7,5.8,0.495,0.04,206,1571938,e6,act3,diamond1
8,Gekko,0.94,14.1,15.1,4.9,0.494,0.035,192,1360738,e6,act3,diamond1
9,Astra,1.03,15.1,14.7,6.7,0.493,0.021,206,838543,e6,act3,diamond1
10,Skye,0.95,14.3,15.1,7.8,0.492,0.06,198,2332383,e6,act3,diamond1
11,Viper,1.0,14.8,14.8,5.9,0.491,0.026,205,1025480,e6,act3,diamond1
12,Jett,1.08,17.3,16.0,3.7,0.489,0.123,239,4820777,e6,act3,diamond1
13,Fade,0.95,14.4,15.1,6.4,0.488,0.028,198,1091487,e6,act3,diamond1
14,Cypher,1.0,14.6,14.6,4.8,0.488,0.04,199,1579760,e6,act3,diamond1
15,Breach,0.93,14.4,15.4,7.0,0.484,0.033,199,1297918,e6,act3,diamond1
16,Omen,0.98,14.8,15.2,7.6,0.484,0.081,204,3156250,e6,act3,diamond1
17,Chamber,1.08,16.2,15.0,2.9,0.482,0.04,218,1547803,e6,act3,diamond1
18,Neon,0.98,16.1,16.4,4.2,0.47,0.012,225,482429,e6,act3,diamond1
19,Yoru,1.01,15.9,15.7,4.5,0.467,0.011,219,421967,e6,act3,diamond1
20,Harbor,0.91,13.9,15.3,6.2,0.462,0.012,191,486420,e6,act3,diamond1
21,KAY/O,0.91,14.2,15.6,8.9,0.452,0.026,202,1013357,e6,act3,diamond1
1,Brimstone,0.98,14.6,14.9,8.7,0.51,0.06,206,2643412,e6,act3,platinum3
2,Phoenix,1.12,17.3,15.5,4.7,0.506,0.031,242,1371883,e6,act3,platinum3
3,Sage,0.93,13.8,14.9,7.2,0.505,0.078,192,3428013,e6,act3,platinum3
4,Reyna,1.15,17.9,15.6,4.5,0.502,0.104,248,4571260,e6,act3,platinum3
5,Killjoy,1.0,14.4,14.4,3.8,0.499,0.072,200,3167370,e6,act3,platinum3
6,Raze,1.06,16.8,15.9,4.9,0.499,0.074,242,3226508,e6,act3,platinum3
7,Sova,1.01,14.8,14.7,5.8,0.497,0.039,207,1713888,e6,act3,platinum3
8,Gekko,0.94,14.2,15.1,4.9,0.496,0.036,194,1566972,e6,act3,platinum3
9,Astra,1.04,15.2,14.6,6.6,0.496,0.02,208,885929,e6,act3,platinum3
10,Viper,1.0,14.8,14.7,5.8,0.495,0.027,206,1178183,e6,act3,platinum3
11,Fade,0.96,14.4,15.1,6.4,0.493,0.028,200,1217114,e6,act3,platinum3
12,Skye,0.95,14.3,15.1,7.7,0.492,0.057,199,2522391,e6,act3,platinum3
13,Jett,1.1,17.5,15.9,3.8,0.492,0.121,241,5292086,e6,act3,platinum3
14,Cypher,1.01,14.7,14.6,4.8,0.491,0.039,199,1701602,e6,act3,platinum3
15,Breach,0.94,14.5,15.4,6.9,0.486,0.032,201,1415716,e6,act3,platinum3
16,Omen,0.98,14.9,15.2,7.4,0.485,0.08,206,3509842,e6,act3,platinum3
17,Chamber,1.09,16.3,14.9,3.0,0.484,0.039,219,1703560,e6,act3,platinum3
18,Neon,0.99,16.2,16.4,4.2,0.474,0.013,227,587485,e6,act3,platinum3
19,Yoru,1.02,15.9,15.7,4.5,0.467,0.011,220,503734,e6,act3,platinum3
20,Harbor,0.91,13.9,15.2,6.1,0.464,0.012,192,532479,e6,act3,platinum3
21,KAY/O,0.92,14.3,15.6,8.8,0.455,0.026,203,1142475,e6,act3,platinum3
1,Brimstone,0.97,14.5,14.9,8.5,0.509,0.06,206,2923546,e6,act3,platinum2
2,Phoenix,1.12,17.2,15.4,4.7,0.505,0.032,241,1542334,e6,act3,platinum2
3,Sage,0.92,13.7,14.9,7.1,0.503,0.082,191,3990033,e6,act3,platinum2
4,Reyna,1.15,17.9,15.6,4.5,0.5,0.106,248,5145155,e6,act3,platinum2
5,Killjoy,1.0,14.3,14.3,3.8,0.499,0.072,199,3465979,e6,act3,platinum2
6,Raze,1.06,16.7,15.9,4.9,0.497,0.073,242,3537741,e6,act3,platinum2
7,Astra,1.04,15.2,14.6,6.5,0.495,0.019,207,936899,e6,act3,platinum2
8,Gekko,0.94,14.1,15.1,4.8,0.495,0.037,193,1783521,e6,act3,platinum2
9,Sova,1.0,14.7,14.7,5.7,0.495,0.039,206,1871487,e6,act3,platinum2
10,Skye,0.95,14.2,15.1,7.7,0.493,0.056,198,2733358,e6,act3,platinum2
11,Jett,1.1,17.4,15.9,3.8,0.492,0.115,241,5580184,e6,act3,platinum2
12,Viper,1.0,14.7,14.7,5.8,0.492,0.028,205,1338109,e6,act3,platinum2
13,Fade,0.95,14.3,15.1,6.4,0.491,0.028,199,1364795,e6,act3,platinum2
14,Cypher,1.0,14.6,14.6,4.8,0.489,0.038,199,1842424,e6,act3,platinum2
15,Breach,0.94,14.4,15.4,6.7,0.485,0.032,201,1535548,e6,act3,platinum2
16,Omen,0.98,14.9,15.2,7.2,0.484,0.08,205,3876381,e6,act3,platinum2
17,Chamber,1.09,16.2,14.9,3.0,0.484,0.038,219,1842878,e6,act3,platinum2
18,Neon,0.99,16.1,16.3,4.2,0.474,0.014,227,702474,e6,act3,platinum2
19,Yoru,1.01,15.8,15.7,4.5,0.465,0.012,219,589563,e6,act3,platinum2
20,Harbor,0.91,13.8,15.2,6.1,0.462,0.012,191,591607,e6,act3,platinum2
21,KAY/O,0.91,14.2,15.6,8.7,0.454,0.026,202,1268665,e6,act3,platinum2
1,Brimstone,0.97,14.4,14.9,8.4,0.508,0.06,205,3222187,e6,act3,platinum1
2,Phoenix,1.11,17.1,15.4,4.6,0.503,0.032,240,1726689,e6,act3,platinum1
3,Sage,0.91,13.6,14.9,7.1,0.501,0.087,190,4644975,e6,act3,platinum1
4,Reyna,1.15,17.8,15.6,4.5,0.5,0.108,248,5779263,e6,act3,platinum1
5,Killjoy,0.99,14.2,14.3,3.8,0.498,0.072,199,3810511,e6,act3,platinum1
6,Raze,1.05,16.6,15.8,4.9,0.497,0.072,241,3828460,e6,act3,platinum1
7,Gekko,0.93,14.0,15.1,4.8,0.495,0.038,193,2017781,e6,act3,platinum1
8,Sova,0.99,14.6,14.7,5.6,0.494,0.038,205,2040168,e6,act3,platinum1
9,Astra,1.03,15.1,14.6,6.4,0.494,0.018,206,979013,e6,act3,platinum1
10,Viper,0.99,14.5,14.7,5.7,0.492,0.029,204,1521942,e6,act3,platinum1
11,Jett,1.1,17.3,15.8,3.8,0.492,0.109,241,5828604,e6,act3,platinum1
12,Skye,0.94,14.1,15.1,7.7,0.491,0.055,197,2957442,e6,act3,platinum1
13,Fade,0.94,14.2,15.1,6.3,0.491,0.029,198,1523278,e6,act3,platinum1
14,Cypher,1.0,14.5,14.5,4.8,0.49,0.037,198,1991663,e6,act3,platinum1
15,Breach,0.93,14.3,15.4,6.6,0.485,0.031,200,1662022,e6,act3,platinum1
16,Omen,0.98,14.8,15.2,7.1,0.484,0.08,205,4258215,e6,act3,platinum1
17,Chamber,1.08,16.1,14.9,3.0,0.484,0.037,218,1947021,e6,act3,platinum1
18,Neon,0.99,16.0,16.3,4.2,0.474,0.015,226,814018,e6,act3,platinum1
19,Yoru,1.0,15.7,15.6,4.5,0.464,0.013,218,678696,e6,act3,platinum1
20,Harbor,0.9,13.7,15.2,6.0,0.462,0.012,191,644329,e6,act3,platinum1
21,KAY/O,0.91,14.1,15.5,8.6,0.455,0.026,201,1411660,e6,act3,platinum1
1,Brimstone,0.98,14.5,14.8,8.3,0.51,0.06,207,3475021,e6,act3,gold3
2,Reyna,1.17,18.1,15.5,4.5,0.505,0.115,252,6620683,e6,act3,gold3
3,Phoenix,1.13,17.3,15.3,4.6,0.505,0.034,243,1960333,e6,act3,gold3
4,Sage,0.92,13.6,14.8,7.1,0.503,0.09,191,5186829,e6,act3,gold3
5,Killjoy,1.0,14.3,14.3,3.9,0.501,0.07,200,4054145,e6,act3,gold3
6,Raze,1.07,16.8,15.7,4.9,0.5,0.073,243,4190646,e6,act3,gold3
7,Gekko,0.94,14.1,15.0,4.8,0.498,0.039,195,2226873,e6,act3,gold3
8,Astra,1.04,15.2,14.5,6.3,0.497,0.017,209,982138,e6,act3,gold3
9,Jett,1.12,17.5,15.7,3.8,0.496,0.106,244,6138969,e6,act3,gold3
10,Sova,1.01,14.7,14.6,5.6,0.496,0.038,207,2165515,e6,act3,gold3
11,Viper,1.0,14.6,14.6,5.7,0.494,0.029,205,1667399,e6,act3,gold3
12,Skye,0.95,14.2,15.0,7.6,0.494,0.053,199,3086786,e6,act3,gold3
13,Fade,0.95,14.3,15.0,6.3,0.493,0.028,200,1624498,e6,act3,gold3
14,Cypher,1.01,14.6,14.5,4.8,0.49,0.036,200,2089694,e6,act3,gold3
15,Breach,0.95,14.5,15.3,6.5,0.488,0.03,203,1735154,e6,act3,gold3
16,Chamber,1.09,16.2,14.8,3.1,0.487,0.035,220,2031867,e6,act3,gold3
17,Omen,0.99,14.9,15.1,6.9,0.487,0.079,207,4551517,e6,act3,gold3
18,Neon,1.0,16.2,16.2,4.2,0.476,0.017,229,968633,e6,act3,gold3
19,Harbor,0.91,13.9,15.2,6.0,0.467,0.012,193,683210,e6,act3,gold3
20,Yoru,1.01,15.8,15.6,4.5,0.466,0.014,220,790743,e6,act3,gold3
21,KAY/O,0.92,14.2,15.4,8.5,0.459,0.026,203,1514907,e6,act3,gold3
