rank,agent,kd,kills,deaths,assists,win_rate,pick_rate,avg_score,matches,episode,act,placement
1,Gekko,0.95,14.5,15.2,4.8,0.524,0.008,194,506,e7,act2,immortal2
2,Viper,1.02,15.2,14.8,5.4,0.513,0.032,204,1944,e7,act2,immortal2
3,Astra,1.04,15.2,14.7,7.3,0.51,0.025,205,1506,e7,act2,immortal2
4,Phoenix,1.09,16.9,15.5,4.7,0.507,0.023,235,1400,e7,act2,immortal2
5,Sage,0.97,14.7,15.1,7.0,0.505,0.026,202,1591,e7,act2,immortal2
6,Reyna,1.11,17.6,15.8,4.1,0.503,0.1,239,6039,e7,act2,immortal2
7,Chamber,1.1,16.7,15.1,2.5,0.501,0.06,220,3627,e7,act2,immortal2
8,Sova,1.01,14.8,14.7,5.7,0.496,0.07,202,4238,e7,act2,immortal2
9,Cypher,1.01,14.8,14.7,4.4,0.496,0.064,199,3882,e7,act2,immortal2
10,Skye,0.96,14.4,15.0,7.6,0.494,0.08,195,4828,e7,act2,immortal2
11,Fade,0.98,14.9,15.1,6.7,0.493,0.016,200,966,e7,act2,immortal2
12,Jett,1.07,17.3,16.1,3.2,0.493,0.147,234,8894,e7,act2,immortal2
13,Raze,1.04,16.8,16.2,4.5,0.492,0.083,240,5009,e7,act2,immortal2
14,Brimstone,0.98,14.5,14.8,9.4,0.491,0.035,203,2149,e7,act2,immortal2
15,Omen,0.98,14.7,15.0,7.9,0.488,0.104,199,6272,e7,act2,immortal2
16,Killjoy,1.04,15.2,14.6,3.2,0.487,0.06,204,3662,e7,act2,immortal2
17,Yoru,1.02,16.1,15.8,4.2,0.476,0.018,218,1112,e7,act2,immortal2
18,Breach,0.92,14.3,15.5,7.6,0.467,0.019,193,1121,e7,act2,immortal2
19,Neon,0.99,16.4,16.6,3.8,0.456,0.007,228,445,e7,act2,immortal2
20,Deadlock,1.06,16.6,15.6,3.7,0.453,0.003,215,179,e7,act2,immortal2
21,KAY/O,0.91,14.1,15.5,9.4,0.441,0.015,200,892,e7,act2,immortal2
22,Harbor,0.9,13.9,15.3,6.1,0.418,0.005,192,325,e7,act2,immortal2
1,Phoenix,1.09,17.0,15.6,4.6,0.517,0.026,236,2927,e7,act2,immortal1
2,Killjoy,1.03,15.0,14.5,3.2,0.503,0.056,204,6459,e7,act2,immortal1
3,Sage,0.96,14.5,15.0,6.8,0.497,0.032,198,3637,e7,act2,immortal1
4,Astra,1.03,15.3,14.8,7.2,0.497,0.022,205,2563,e7,act2,immortal1
5,Brimstone,0.97,14.5,15.0,9.4,0.497,0.036,203,4088,e7,act2,immortal1
6,Gekko,0.94,14.3,15.2,4.5,0.492,0.011,193,1219,e7,act2,immortal1
7,Raze,1.05,16.9,16.2,4.5,0.491,0.083,240,9486,e7,act2,immortal1
8,Chamber,1.1,16.6,15.1,2.5,0.491,0.064,220,7296,e7,act2,immortal1
9,Sova,0.99,14.6,14.7,5.7,0.491,0.067,202,7633,e7,act2,immortal1
10,Cypher,1.02,14.9,14.6,4.5,0.489,0.062,199,7140,e7,act2,immortal1
11,Yoru,1.04,16.4,15.8,4.1,0.487,0.016,223,1832,e7,act2,immortal1
12,Reyna,1.1,17.3,15.7,4.0,0.487,0.104,236,11865,e7,act2,immortal1
13,Breach,0.93,14.1,15.2,7.5,0.485,0.02,193,2239,e7,act2,immortal1
14,Skye,0.94,14.2,15.1,7.4,0.485,0.081,194,9304,e7,act2,immortal1
15,Omen,0.98,14.8,15.1,7.7,0.485,0.1,200,11476,e7,act2,immortal1
16,Viper,1.0,14.8,14.8,5.2,0.483,0.031,201,3536,e7,act2,immortal1
17,Jett,1.07,17.3,16.2,3.2,0.482,0.142,235,16220,e7,act2,immortal1
18,Fade,0.97,14.7,15.1,6.5,0.48,0.015,198,1748,e7,act2,immortal1
19,Neon,0.98,16.4,16.8,4.1,0.47,0.008,225,931,e7,act2,immortal1
20,Deadlock,0.98,15.2,15.5,3.8,0.453,0.003,201,384,e7,act2,immortal1
21,KAY/O,0.93,14.4,15.5,9.0,0.436,0.017,202,1919,e7,act2,immortal1
22,Harbor,0.94,14.4,15.4,6.0,0.433,0.006,195,669,e7,act2,immortal1
1,Brimstone,0.97,14.4,14.9,9.3,0.51,0.038,203,6686,e7,act2,ascendant3
2,Sage,0.97,14.4,14.9,6.8,0.509,0.037,198,6626,e7,act2,ascendant3
3,Phoenix,1.1,17.2,15.7,4.5,0.507,0.027,237,4816,e7,act2,ascendant3
4,Killjoy,1.04,15.1,14.5,3.3,0.501,0.054,204,9633,e7,act2,ascendant3
5,Reyna,1.11,17.5,15.7,4.1,0.5,0.108,239,19103,e7,act2,ascendant3
6,Cypher,1.01,14.8,14.6,4.6,0.499,0.061,199,10791,e7,act2,ascendant3
7,Astra,1.04,15.3,14.7,7.0,0.499,0.023,207,4012,e7,act2,ascendant3
8,Breach,0.95,14.6,15.3,7.4,0.498,0.021,198,3792,e7,act2,ascendant3
9,Viper,1.01,14.8,14.6,5.2,0.497,0.03,203,5366,e7,act2,ascendant3
10,Raze,1.04,16.8,16.1,4.5,0.497,0.082,241,14448,e7,act2,ascendant3
11,Sova,1.0,14.5,14.6,5.7,0.492,0.062,201,10967,e7,act2,ascendant3
12,Jett,1.07,17.3,16.1,3.3,0.492,0.139,235,24584,e7,act2,ascendant3
13,Chamber,1.09,16.5,15.1,2.6,0.49,0.061,219,10844,e7,act2,ascendant3
14,Omen,0.98,14.8,15.0,7.6,0.49,0.099,201,17565,e7,act2,ascendant3
15,Gekko,0.94,14.1,14.9,4.6,0.487,0.012,191,2139,e7,act2,ascendant3
16,Skye,0.95,14.4,15.1,7.4,0.485,0.078,196,13876,e7,act2,ascendant3
17,Fade,0.97,14.6,15.1,6.4,0.481,0.016,199,2817,e7,act2,ascendant3
18,Neon,0.98,16.1,16.5,4.0,0.472,0.008,222,1375,e7,act2,ascendant3
19,Deadlock,0.99,15.0,15.1,3.7,0.464,0.004,202,750,e7,act2,ascendant3
20,KAY/O,0.94,14.7,15.7,9.3,0.458,0.016,204,2863,e7,act2,ascendant3
21,Yoru,1.0,15.8,15.8,4.2,0.456,0.016,218,2822,e7,act2,ascendant3
22,Harbor,0.93,14.2,15.3,6.2,0.451,0.006,192,1130,e7,act2,ascendant3
1,Sage,0.96,14.3,14.9,6.9,0.511,0.041,196,10249,e7,act2,ascendant2
2,Phoenix,1.09,17.0,15.6,4.5,0.511,0.027,235,6826,e7,act2,ascendant2
3,Brimstone,0.98,14.6,14.9,9.1,0.506,0.04,206,9867,e7,act2,ascendant2
4,Astra,1.05,15.4,14.7,7.0,0.504,0.022,208,5523,e7,act2,ascendant2
5,Reyna,1.11,17.5,15.7,4.2,0.497,0.106,239,26433,e7,act2,ascendant2
6,Sova,1.0,14.7,14.7,5.6,0.496,0.061,202,15241,e7,act2,ascendant2
7,Deadlock,1.0,15.2,15.2,3.6,0.494,0.005,205,1149,e7,act2,ascendant2
8,Gekko,0.95,14.3,15.1,4.6,0.493,0.014,193,3483,e7,act2,ascendant2
9,Killjoy,1.03,14.9,14.5,3.3,0.493,0.055,203,13716,e7,act2,ascendant2
10,Skye,0.95,14.3,15.0,7.4,0.492,0.075,197,18690,e7,act2,ascendant2
11,Viper,1.0,14.8,14.8,5.3,0.49,0.031,203,7750,e7,act2,ascendant2
12,Cypher,1.01,14.8,14.7,4.6,0.489,0.06,199,14878,e7,act2,ascendant2
13,Omen,0.98,14.9,15.1,7.5,0.489,0.098,202,24377,e7,act2,ascendant2
14,Raze,1.03,16.7,16.2,4.6,0.488,0.081,239,20143,e7,act2,ascendant2
15,Jett,1.07,17.2,16.1,3.3,0.486,0.135,235,33643,e7,act2,ascendant2
16,Chamber,1.09,16.4,15.1,2.6,0.486,0.062,219,15561,e7,act2,ascendant2
17,Fade,0.97,14.6,15.0,6.4,0.482,0.017,199,4156,e7,act2,ascendant2
18,Harbor,0.95,14.2,15.0,5.9,0.479,0.007,194,1808,e7,act2,ascendant2
19,Breach,0.94,14.5,15.4,7.4,0.473,0.022,198,5520,e7,act2,ascendant2
20,Yoru,1.01,15.8,15.7,4.2,0.472,0.015,218,3859,e7,act2,ascendant2
21,Neon,0.96,16.0,16.6,3.9,0.463,0.009,222,2261,e7,act2,ascendant2
22,KAY/O,0.93,14.4,15.5,9.2,0.458,0.018,204,4567,e7,act2,ascendant2
1,Brimstone,0.97,14.5,15.0,9.1,0.506,0.041,203,13298,e7,act2,ascendant1
2,Sage,0.95,14.2,15.0,7.0,0.506,0.046,195,14842,e7,act2,ascendant1
3,Deadlock,1.03,15.4,15.0,3.6,0.504,0.005,207,1706,e7,act2,ascendant1
4,Fade,0.97,14.6,15.0,6.4,0.501,0.018,199,5789,e7,act2,ascendant1
5,Viper,1.0,14.7,14.7,5.3,0.497,0.032,202,10207,e7,act2,ascendant1
6,Gekko,0.94,14.2,15.1,4.7,0.495,0.015,192,4978,e7,act2,ascendant1
7,Phoenix,1.09,17.2,15.7,4.5,0.495,0.028,237,9018,e7,act2,ascendant1
8,Killjoy,1.02,14.8,14.6,3.4,0.495,0.055,202,17843,e7,act2,ascendant1
9,Cypher,1.01,14.8,14.7,4.6,0.493,0.059,199,19109,e7,act2,ascendant1
10,Raze,1.04,16.7,16.1,4.6,0.493,0.08,239,25981,e7,act2,ascendant1
11,Reyna,1.11,17.5,15.7,4.2,0.493,0.104,240,33736,e7,act2,ascendant1
12,Yoru,1.01,16.0,15.8,4.1,0.493,0.015,219,4938,e7,act2,ascendant1
13,Sova,1.0,14.7,14.8,5.6,0.493,0.058,202,18904,e7,act2,ascendant1
14,Skye,0.95,14.3,15.1,7.4,0.493,0.074,196,24079,e7,act2,ascendant1
15,Omen,0.98,14.8,15.1,7.3,0.488,0.098,202,31670,e7,act2,ascendant1
16,Astra,1.03,15.2,14.8,6.8,0.487,0.022,206,7054,e7,act2,ascendant1
17,Jett,1.08,17.3,16.1,3.3,0.487,0.129,236,41647,e7,act2,ascendant1
18,Breach,0.94,14.5,15.4,7.2,0.484,0.024,198,7716,e7,act2,ascendant1
19,Chamber,1.08,16.4,15.1,2.6,0.483,0.06,218,19409,e7,act2,ascendant1
20,Neon,0.95,15.9,16.6,3.9,0.46,0.01,220,3330,e7,act2,ascendant1
21,KAY/O,0.92,14.4,15.6,9.1,0.454,0.019,203,6062,e7,act2,ascendant1
22,Harbor,0.93,14.2,15.3,5.8,0.448,0.008,194,2538,e7,act2,ascendant1
1,Brimstone,0.96,14.4,15.0,9.0,0.506,0.043,203,17215,e7,act2,diamond3
2,Sage,0.93,14.0,15.0,7.0,0.503,0.051,193,20406,e7,act2,diamond3
3,Phoenix,1.1,17.2,15.6,4.5,0.502,0.03,238,11882,e7,act2,diamond3
4,Killjoy,1.01,14.7,14.5,3.5,0.5,0.055,200,22269,e7,act2,diamond3
5,Reyna,1.12,17.6,15.7,4.2,0.5,0.106,241,42733,e7,act2,diamond3
6,Raze,1.05,16.8,16.0,4.6,0.499,0.079,240,31956,e7,act2,diamond3
7,Sova,0.99,14.6,14.7,5.6,0.497,0.055,202,22198,e7,act2,diamond3
8,Gekko,0.93,14.0,15.1,4.6,0.497,0.017,191,6746,e7,act2,diamond3
9,Skye,0.95,14.3,15.1,7.5,0.495,0.075,196,30167,e7,act2,diamond3
10,Cypher,1.01,14.7,14.6,4.6,0.494,0.058,198,23352,e7,act2,diamond3
11,Fade,0.96,14.4,15.0,6.4,0.493,0.018,197,7105,e7,act2,diamond3
12,Jett,1.08,17.3,16.0,3.4,0.491,0.12,236,48459,e7,act2,diamond3
13,Astra,1.03,15.1,14.7,6.7,0.491,0.021,207,8438,e7,act2,diamond3
14,Chamber,1.09,16.4,15.1,2.7,0.49,0.059,219,23720,e7,act2,diamond3
15,Viper,1.0,14.7,14.7,5.2,0.488,0.031,202,12500,e7,act2,diamond3
16,Omen,0.98,14.7,15.1,7.2,0.486,0.098,201,39316,e7,act2,diamond3
17,Breach,0.93,14.4,15.4,7.0,0.479,0.025,198,10119,e7,act2,diamond3
18,Neon,0.97,16.0,16.6,4.0,0.475,0.01,222,4172,e7,act2,diamond3
19,Yoru,1.02,16.1,15.7,4.2,0.472,0.015,220,6157,e7,act2,diamond3
20,Deadlock,1.02,15.5,15.2,3.7,0.465,0.006,208,2227,e7,act2,diamond3
21,KAY/O,0.93,14.5,15.6,9.0,0.463,0.02,205,7923,e7,act2,diamond3
22,Harbor,0.91,14.0,15.4,5.8,0.462,0.008,190,3315,e7,act2,diamond3
1,Sage,0.93,14.0,15.0,6.9,0.507,0.056,193,24489,e7,act2,diamond2
2,Phoenix,1.1,17.1,15.6,4.5,0.505,0.031,237,13460,e7,act2,diamond2
3,Brimstone,0.97,14.5,15.0,8.8,0.502,0.043,204,18941,e7,act2,diamond2
4,Sova,0.99,14.6,14.7,5.5,0.5,0.054,202,23524,e7,act2,diamond2
5,Raze,1.04,16.8,16.1,4.6,0.499,0.08,240,35026,e7,act2,diamond2
6,Reyna,1.12,17.7,15.7,4.2,0.498,0.109,242,47756,e7,act2,diamond2
7,Killjoy,1.01,14.7,14.5,3.5,0.497,0.055,201,23920,e7,act2,diamond2
8,Viper,1.0,14.7,14.7,5.2,0.496,0.03,202,13254,e7,act2,diamond2
9,Cypher,1.0,14.7,14.6,4.7,0.495,0.055,198,24054,e7,act2,diamond2
10,Gekko,0.94,14.2,15.0,4.7,0.493,0.018,193,7890,e7,act2,diamond2
11,Skye,0.94,14.3,15.2,7.4,0.493,0.073,196,31916,e7,act2,diamond2
12,Jett,1.08,17.3,16.0,3.4,0.491,0.115,236,50559,e7,act2,diamond2
13,Omen,0.98,14.8,15.2,7.1,0.487,0.097,202,42369,e7,act2,diamond2
14,Chamber,1.08,16.3,15.1,2.7,0.486,0.058,218,25656,e7,act2,diamond2
15,Astra,1.03,15.3,14.8,6.5,0.481,0.02,207,8988,e7,act2,diamond2
16,Fade,0.94,14.3,15.2,6.4,0.481,0.018,196,7886,e7,act2,diamond2
17,Breach,0.94,14.4,15.4,6.9,0.48,0.026,198,11432,e7,act2,diamond2
18,Deadlock,1.0,15.1,15.1,3.6,0.48,0.007,203,3029,e7,act2,diamond2
19,Yoru,1.01,15.9,15.8,4.2,0.47,0.016,219,7007,e7,act2,diamond2
20,Neon,0.95,15.7,16.5,4.0,0.46,0.011,219,4776,e7,act2,diamond2
21,KAY/O,0.91,14.2,15.6,8.8,0.443,0.021,202,9101,e7,act2,diamond2
22,Harbor,0.92,14.1,15.3,5.7,0.433,0.008,193,3636,e7,act2,diamond2
1,Brimstone,0.96,14.3,15.0,8.7,0.51,0.044,202,21802,e7,act2,diamond1
2,Sage,0.92,13.8,14.9,6.9,0.504,0.061,191,30093,e7,act2,diamond1
3,Astra,1.04,15.4,14.8,6.5,0.503,0.02,208,9692,e7,act2,diamond1
4,Phoenix,1.1,17.0,15.6,4.5,0.502,0.032,237,15618,e7,act2,diamond1
5,Killjoy,1.0,14.5,14.5,3.5,0.501,0.055,199,27014,e7,act2,diamond1
6,Viper,0.99,14.5,14.6,5.2,0.499,0.031,201,15208,e7,act2,diamond1
7,Sova,0.99,14.6,14.7,5.5,0.498,0.052,202,25626,e7,act2,diamond1
8,Cypher,1.0,14.6,14.6,4.6,0.496,0.053,198,26160,e7,act2,diamond1
9,Reyna,1.13,17.7,15.7,4.2,0.496,0.109,243,53842,e7,act2,diamond1
10,Gekko,0.92,13.8,15.0,4.6,0.494,0.02,190,9617,e7,act2,diamond1
11,Fade,0.95,14.2,15.0,6.3,0.493,0.019,196,9145,e7,act2,diamond1
12,Jett,1.08,17.3,16.0,3.4,0.491,0.112,237,54990,e7,act2,diamond1
13,Raze,1.04,16.7,16.1,4.6,0.489,0.078,240,38584,e7,act2,diamond1
14,Omen,0.98,14.8,15.1,6.9,0.488,0.097,202,47534,e7,act2,diamond1
15,Skye,0.94,14.2,15.1,7.4,0.487,0.071,196,35067,e7,act2,diamond1
16,Chamber,1.09,16.3,15.0,2.8,0.484,0.057,219,27826,e7,act2,diamond1
17,Breach,0.94,14.4,15.4,6.8,0.479,0.026,199,12636,e7,act2,diamond1
18,Yoru,1.01,16.0,15.8,4.2,0.476,0.016,220,7942,e7,act2,diamond1
19,Neon,0.97,15.9,16.4,3.9,0.473,0.012,222,6145,e7,act2,diamond1
20,Deadlock,0.98,14.8,15.1,3.7,0.471,0.007,201,3521,e7,act2,diamond1
21,Harbor,0.92,14.0,15.3,5.8,0.461,0.008,192,4080,e7,act2,diamond1
22,KAY/O,0.91,14.1,15.5,8.7,0.453,0.021,200,10326,e7,act2,diamond1
1,Brimstone,0.97,14.5,14.9,8.6,0.512,0.045,204,26475,e7,act2,platinum3
2,Sage,0.92,13.8,14.9,6.9,0.503,0.065,191,38125,e7,act2,platinum3
3,Reyna,1.15,17.9,15.6,4.3,0.502,0.114,246,66747,e7,act2,platinum3
4,Phoenix,1.1,17.1,15.5,4.5,0.501,0.032,238,18945,e7,act2,platinum3
5,Viper,1.0,14.7,14.6,5.2,0.499,0.031,203,18153,e7,act2,platinum3
6,Astra,1.05,15.4,14.7,6.3,0.498,0.019,209,10925,e7,act2,platinum3
7,Sova,1.0,14.7,14.7,5.5,0.498,0.049,204,28881,e7,act2,platinum3
8,Fade,0.96,14.4,15.0,6.3,0.498,0.019,197,11334,e7,act2,platinum3
9,Skye,0.95,14.3,15.1,7.4,0.494,0.069,197,40441,e7,act2,platinum3
10,Jett,1.09,17.4,15.9,3.5,0.494,0.107,239,62547,e7,act2,platinum3
11,Cypher,1.01,14.6,14.5,4.7,0.493,0.052,199,30291,e7,act2,platinum3
12,Raze,1.05,16.8,16.0,4.7,0.493,0.079,241,45991,e7,act2,platinum3
13,Gekko,0.93,14.0,15.0,4.6,0.492,0.021,192,12323,e7,act2,platinum3
14,Chamber,1.1,16.4,14.9,2.8,0.492,0.054,220,31867,e7,act2,platinum3
15,Killjoy,1.01,14.5,14.4,3.5,0.491,0.054,201,31843,e7,act2,platinum3
16,Deadlock,1.0,15.0,15.0,3.6,0.49,0.008,204,4660,e7,act2,platinum3
17,Omen,0.98,14.8,15.1,6.7,0.487,0.096,203,56325,e7,act2,platinum3
18,Breach,0.93,14.4,15.4,6.7,0.484,0.026,199,15141,e7,act2,platinum3
19,Yoru,1.02,16.1,15.7,4.3,0.476,0.016,221,9323,e7,act2,platinum3
20,Neon,0.98,16.1,16.4,4.1,0.47,0.013,224,7718,e7,act2,platinum3
21,Harbor,0.91,13.8,15.2,5.7,0.458,0.009,191,5099,e7,act2,platinum3
22,KAY/O,0.92,14.3,15.6,8.7,0.452,0.021,203,12544,e7,act2,platinum3
1,Phoenix,1.11,17.2,15.5,4.5,0.509,0.034,239,21586,e7,act2,platinum2
2,Brimstone,0.96,14.4,15.0,8.4,0.504,0.046,204,29221,e7,act2,platinum2
3,Sage,0.92,13.7,14.9,6.9,0.502,0.068,190,43440,e7,act2,platinum2
4,Viper,1.01,14.7,14.6,5.2,0.5,0.031,203,19491,e7,act2,platinum2
5,Deadlock,1.0,15.0,15.0,3.7,0.499,0.009,204,5556,e7,act2,platinum2
6,Reyna,1.14,17.8,15.6,4.3,0.499,0.115,245,73060,e7,act2,platinum2
7,Skye,0.94,14.2,15.1,7.4,0.498,0.068,196,43150,e7,act2,platinum2
8,Sova,1.0,14.6,14.6,5.4,0.496,0.047,204,30101,e7,act2,platinum2
9,Fade,0.95,14.2,15.0,6.2,0.495,0.02,197,12517,e7,act2,platinum2
10,Gekko,0.94,14.1,15.1,4.6,0.495,0.022,193,14178,e7,act2,platinum2
11,Raze,1.05,16.7,15.9,4.7,0.494,0.079,241,50304,e7,act2,platinum2
12,Killjoy,1.0,14.4,14.4,3.5,0.494,0.054,199,34534,e7,act2,platinum2
13,Astra,1.03,15.2,14.8,6.3,0.49,0.018,207,11415,e7,act2,platinum2
14,Cypher,1.0,14.6,14.5,4.7,0.49,0.051,199,32765,e7,act2,platinum2
15,Jett,1.1,17.4,15.9,3.5,0.49,0.103,240,65453,e7,act2,platinum2
16,Chamber,1.1,16.3,14.9,2.8,0.489,0.053,220,33698,e7,act2,platinum2
17,Omen,0.98,14.8,15.1,6.6,0.485,0.095,203,60515,e7,act2,platinum2
18,Breach,0.94,14.5,15.4,6.6,0.482,0.026,200,16767,e7,act2,platinum2
19,Neon,0.99,16.1,16.3,4.0,0.477,0.014,224,9156,e7,act2,platinum2
20,Yoru,1.01,15.8,15.7,4.2,0.468,0.016,219,10452,e7,act2,platinum2
21,KAY/O,0.9,14.1,15.6,8.6,0.456,0.021,200,13624,e7,act2,platinum2
22,Harbor,0.91,14.0,15.3,5.6,0.447,0.009,192,5863,e7,act2,platinum2
1,Phoenix,1.1,17.0,15.4,4.5,0.503,0.034,238,23744,e7,act2,platinum1
2,Brimstone,0.96,14.3,14.9,8.2,0.501,0.046,203,32366,e7,act2,platinum1
3,Reyna,1.14,17.8,15.6,4.3,0.501,0.114,246,79659,e7,act2,platinum1
4,Raze,1.04,16.6,15.9,4.7,0.497,0.077,239,53728,e7,act2,platinum1
5,Sage,0.91,13.5,14.9,6.9,0.496,0.074,189,51723,e7,act2,platinum1
6,Sova,0.99,14.5,14.6,5.4,0.496,0.047,203,32531,e7,act2,platinum1
7,Killjoy,0.99,14.3,14.4,3.5,0.495,0.055,199,38681,e7,act2,platinum1
8,Viper,0.99,14.5,14.7,5.2,0.495,0.031,201,21376,e7,act2,platinum1
9,Jett,1.09,17.3,15.8,3.5,0.493,0.097,238,67588,e7,act2,platinum1
10,Cypher,1.0,14.5,14.5,4.7,0.493,0.051,197,35305,e7,act2,platinum1
11,Gekko,0.92,13.9,15.0,4.6,0.49,0.024,190,16985,e7,act2,platinum1
12,Chamber,1.09,16.2,14.9,2.9,0.49,0.051,220,35623,e7,act2,platinum1
13,Astra,1.03,15.2,14.7,6.2,0.49,0.017,207,12100,e7,act2,platinum1
14,Skye,0.94,14.1,15.0,7.3,0.49,0.066,195,46270,e7,act2,platinum1
15,Omen,0.98,14.8,15.1,6.4,0.489,0.095,203,66325,e7,act2,platinum1
16,Fade,0.93,14.0,15.0,6.1,0.485,0.021,195,14346,e7,act2,platinum1
17,Breach,0.94,14.4,15.4,6.4,0.484,0.026,200,18397,e7,act2,platinum1
18,Deadlock,0.98,14.7,15.0,3.7,0.484,0.01,202,6683,e7,act2,platinum1
19,Neon,0.97,15.9,16.3,4.0,0.473,0.016,222,10882,e7,act2,platinum1
20,Harbor,0.9,13.7,15.2,5.6,0.47,0.01,190,6641,e7,act2,platinum1
21,Yoru,1.01,15.7,15.6,4.2,0.462,0.017,218,11927,e7,act2,platinum1
22,KAY/O,0.91,14.1,15.5,8.5,0.45,0.022,201,15542,e7,act2,platinum1
1,Phoenix,1.12,17.2,15.3,4.5,0.507,0.035,241,27759,e7,act2,gold3
2,Sova,1.01,14.7,14.5,5.4,0.507,0.045,205,35371,e7,act2,gold3
3,Brimstone,0.97,14.5,14.9,8.1,0.504,0.048,205,37639,e7,act2,gold3
4,Sage,0.92,13.6,14.8,6.9,0.504,0.076,191,60413,e7,act2,gold3
5,Viper,1.0,14.6,14.6,5.2,0.503,0.03,204,24060,e7,act2,gold3
6,Reyna,1.16,18.0,15.5,4.3,0.502,0.12,249,95365,e7,act2,gold3
7,Killjoy,1.0,14.4,14.3,3.6,0.499,0.054,200,43121,e7,act2,gold3
8,Jett,1.12,17.5,15.7,3.5,0.498,0.094,243,74228,e7,act2,gold3
9,Astra,1.06,15.4,14.6,6.0,0.497,0.016,211,12590,e7,act2,gold3
10,Raze,1.06,16.7,15.8,4.7,0.496,0.078,242,61652,e7,act2,gold3
11,Skye,0.94,14.1,14.9,7.3,0.495,0.064,197,51017,e7,act2,gold3
