rank,agent,kd,kills,deaths,assists,win_rate,pick_rate,avg_score,matches,episode,act,placement
9,Phoenix,1.06,16.5,15.6,4.3,0.49,0.045,234,269892,e2,act3,platinum2
10,Cypher,0.96,14.2,14.8,4.8,0.48,0.039,197,231336,e2,act3,platinum2
11,Brimstone,0.96,14.4,15.0,5.3,0.51,0.037,205,223125,e2,act3,platinum2
12,Skye,0.94,14.5,15.3,5.0,0.47,0.031,201,183294,e2,act3,platinum2
13,Breach,0.9,14.0,15.6,6.0,0.45,0.019,198,114495,e2,act3,platinum2
14,Astra,1.01,14.9,14.7,4.2,0.49,0.016,205,95727,e2,act3,platinum2
15,Yoru,0.97,15.3,15.9,3.9,0.46,0.012,213,73032,e2,act3,platinum2
1,Jett,1.1,17.4,15.8,3.7,0.49,0.148,244,1213290,e2,act3,platinum1
2,Sage,0.95,13.9,14.7,6.9,0.51,0.141,196,1160046,e2,act3,platinum1
3,Reyna,1.11,17.4,15.7,4.5,0.5,0.136,246,1118787,e2,act3,platinum1
4,Omen,0.97,14.7,15.3,3.8,0.5,0.1,204,819417,e2,act3,platinum1
5,Raze,1.05,16.6,15.8,4.9,0.52,0.084,242,687072,e2,act3,platinum1
6,Sova,0.98,14.3,14.6,6.4,0.51,0.075,206,618375,e2,act3,platinum1
7,Killjoy,0.97,14.0,14.5,3.8,0.5,0.065,198,534072,e2,act3,platinum1
8,Viper,0.97,14.3,14.7,5.2,0.5,0.047,202,382602,e2,act3,platinum1
9,Phoenix,1.04,16.4,15.7,4.4,0.49,0.045,232,369189,e2,act3,platinum1
10,Cypher,0.96,14.1,14.8,4.8,0.47,0.039,196,322014,e2,act3,platinum1
11,Brimstone,0.95,14.2,15.0,5.2,0.51,0.039,202,320535,e2,act3,platinum1
12,Skye,0.92,14.1,15.3,5.0,0.47,0.031,197,254286,e2,act3,platinum1
13,Breach,0.89,14.1,15.8,5.9,0.44,0.021,199,168555,e2,act3,platinum1
14,Astra,1.0,14.7,14.7,4.1,0.5,0.015,202,127092,e2,act3,platinum1
15,Yoru,0.95,14.9,15.6,3.9,0.45,0.013,211,106743,e2,act3,platinum1
1,Jett,1.13,17.7,15.7,3.8,0.51,0.147,249,1667139,e2,act3,gold3
2,Sage,0.96,14.0,14.7,6.9,0.51,0.143,198,1614762,e2,act3,gold3
3,Reyna,1.14,17.7,15.5,4.5,0.51,0.139,251,1571310,e2,act3,gold3
4,Omen,0.97,14.8,15.2,3.8,0.5,0.097,206,1094307,e2,act3,gold3
5,Raze,1.06,16.7,15.7,4.9,0.51,0.084,245,949467,e2,act3,gold3
6,Sova,0.99,14.4,14.5,6.2,0.5,0.076,208,857055,e2,act3,gold3
7,Killjoy,0.98,14.1,14.4,3.9,0.51,0.064,201,723792,e2,act3,gold3
8,Phoenix,1.07,16.6,15.5,4.3,0.49,0.047,237,528156,e2,act3,gold3
9,Viper,0.99,14.4,14.6,5.1,0.5,0.046,204,516222,e2,act3,gold3
10,Brimstone,0.95,14.3,15.0,5.2,0.5,0.039,205,441405,e2,act3,gold3
11,Cypher,0.96,14.2,14.8,4.9,0.48,0.037,198,424524,e2,act3,gold3
12,Skye,0.93,14.1,15.1,4.9,0.48,0.031,199,348636,e2,act3,gold3
13,Breach,0.9,14.1,15.6,5.8,0.46,0.021,200,242403,e2,act3,gold3
14,Yoru,0.97,15.1,15.6,3.9,0.44,0.015,214,172941,e2,act3,gold3
15,Astra,0.99,14.7,14.8,4.1,0.49,0.015,203,168606,e2,act3,gold3
1,Sage,0.95,13.8,14.6,6.8,0.51,0.147,196,2057850,e2,act3,gold2
2,Jett,1.13,17.6,15.6,3.8,0.5,0.141,249,1970793,e2,act3,gold2
3,Reyna,1.14,17.7,15.5,4.5,0.51,0.136,251,1899342,e2,act3,gold2
4,Omen,0.97,14.7,15.2,3.8,0.5,0.095,205,1332324,e2,act3,gold2
5,Raze,1.05,16.5,15.6,4.9,0.51,0.085,244,1180446,e2,act3,gold2
6,Sova,0.98,14.2,14.5,6.1,0.51,0.075,207,1051926,e2,act3,gold2
7,Killjoy,0.97,14.0,14.4,3.9,0.51,0.067,200,928761,e2,act3,gold2
8,Phoenix,1.06,16.4,15.4,4.3,0.49,0.047,235,660960,e2,act3,gold2
9,Viper,0.98,14.3,14.5,5.1,0.5,0.046,203,639897,e2,act3,gold2
10,Brimstone,0.95,14.3,15.0,5.2,0.51,0.041,204,569568,e2,act3,gold2
11,Cypher,0.96,14.1,14.6,4.9,0.48,0.037,198,511224,e2,act3,gold2
12,Skye,0.93,14.0,15.1,4.9,0.48,0.031,199,432327,e2,act3,gold2
13,Breach,0.91,14.1,15.6,5.7,0.47,0.022,201,301104,e2,act3,gold2
14,Yoru,0.96,15.1,15.6,3.9,0.45,0.016,214,227715,e2,act3,gold2
15,Astra,1.0,14.6,14.6,4.1,0.5,0.014,205,197676,e2,act3,gold2
1,Sage,0.93,13.5,14.6,6.8,0.51,0.152,193,2540514,e2,act3,gold1
2,Reyna,1.13,17.5,15.4,4.5,0.51,0.136,249,2262819,e2,act3,gold1
3,Jett,1.11,17.3,15.6,3.8,0.5,0.133,246,2221560,e2,act3,gold1
4,Omen,0.96,14.5,15.2,3.8,0.49,0.095,204,1582071,e2,act3,gold1
5,Raze,1.03,16.1,15.6,4.9,0.5,0.084,239,1394952,e2,act3,gold1
6,Sova,0.97,14.1,14.5,6.1,0.5,0.075,205,1245471,e2,act3,gold1
7,Killjoy,0.95,13.7,14.3,3.9,0.51,0.069,197,1144032,e2,act3,gold1
8,Phoenix,1.05,16.2,15.4,4.3,0.49,0.049,233,815643,e2,act3,gold1
9,Viper,0.97,14.0,14.5,5.1,0.5,0.047,201,778107,e2,act3,gold1
10,Brimstone,0.93,14.0,15.0,5.2,0.5,0.044,201,730728,e2,act3,gold1
11,Cypher,0.95,13.9,14.6,4.8,0.48,0.036,195,608328,e2,act3,gold1
12,Skye,0.92,13.8,15.0,4.8,0.48,0.03,196,496587,e2,act3,gold1
13,Breach,0.89,13.8,15.6,5.6,0.46,0.022,198,370005,e2,act3,gold1
14,Yoru,0.95,14.7,15.6,3.9,0.45,0.017,211,285753,e2,act3,gold1
15,Astra,0.98,14.4,14.7,4.1,0.49,0.013,202,214965,e2,act3,gold1
1,Sage,0.95,13.8,14.5,6.8,0.51,0.148,198,2932959,e2,act3,silver3
2,Reyna,1.18,18.0,15.3,4.6,0.52,0.141,258,2790975,e2,act3,silver3
3,Jett,1.16,17.9,15.4,3.9,0.51,0.137,255,2716056,e2,act3,silver3
4,Omen,0.98,14.8,15.1,3.8,0.5,0.09,209,1776789,e2,act3,silver3
5,Raze,1.08,16.6,15.5,5.0,0.52,0.086,247,1706970,e2,act3,silver3
6,Sova,1.0,14.4,14.4,6.0,0.5,0.073,210,1451613,e2,act3,silver3
7,Killjoy,0.97,13.9,14.3,4.0,0.51,0.066,202,1309578,e2,act3,silver3
8,Phoenix,1.09,16.6,15.2,4.3,0.5,0.05,240,995826,e2,act3,silver3
9,Viper,0.99,14.3,14.4,5.0,0.5,0.046,206,906270,e2,act3,silver3
10,Brimstone,0.96,14.3,14.9,5.2,0.5,0.044,207,872304,e2,act3,silver3
11,Cypher,0.97,14.2,14.5,4.9,0.49,0.034,201,681360,e2,act3,silver3
12,Skye,0.95,14.1,14.9,4.8,0.48,0.029,202,579054,e2,act3,silver3
13,Breach,0.91,14.1,15.5,5.5,0.47,0.022,203,426870,e2,act3,silver3
14,Yoru,0.98,15.1,15.4,4.0,0.45,0.019,218,378063,e2,act3,silver3
15,Astra,1.01,14.6,14.5,4.1,0.49,0.012,206,237303,e2,act3,silver3
1,Sage,0.95,13.7,14.4,6.8,0.51,0.154,197,3094476,e2,act3,silver2
2,Reyna,1.18,17.9,15.2,4.5,0.51,0.141,257,2838507,e2,act3,silver2
3,Jett,1.16,17.7,15.3,3.9,0.51,0.131,254,2636853,e2,act3,silver2
4,Omen,0.98,14.8,15.1,3.8,0.5,0.087,209,1744200,e2,act3,silver2
5,Raze,1.07,16.4,15.4,5.0,0.51,0.087,245,1739304,e2,act3,silver2
6,Sova,0.99,14.3,14.4,6.0,0.5,0.074,209,1480530,e2,act3,silver2
7,Killjoy,0.97,13.8,14.1,4.0,0.52,0.068,201,1356039,e2,act3,silver2
8,Phoenix,1.08,16.4,15.2,4.3,0.5,0.051,238,1028976,e2,act3,silver2
9,Viper,0.99,14.3,14.5,5.1,0.5,0.046,206,916470,e2,act3,silver2
10,Brimstone,0.96,14.3,14.8,5.2,0.5,0.045,208,906372,e2,act3,silver2
11,Cypher,0.97,14.1,14.6,4.9,0.49,0.034,200,691560,e2,act3,silver2
12,Skye,0.93,13.9,14.9,4.8,0.48,0.028,199,566253,e2,act3,silver2
13,Breach,0.91,13.9,15.4,5.4,0.47,0.021,202,429879,e2,act3,silver2
14,Yoru,0.98,15.1,15.4,4.0,0.45,0.02,218,406215,e2,act3,silver2
15,Astra,1.01,14.6,14.5,4.0,0.48,0.012,207,231234,e2,act3,silver2
1,Sage,0.93,13.4,14.4,6.7,0.51,0.158,194,3118599,e2,act3,silver1
2,Reyna,1.16,17.6,15.2,4.5,0.51,0.139,255,2750226,e2,act3,silver1
3,Jett,1.14,17.4,15.2,3.9,0.51,0.126,251,2491095,e2,act3,silver1
4,Raze,1.05,16.1,15.3,5.0,0.51,0.088,241,1732980,e2,act3,silver1
5,Omen,0.97,14.5,15.0,3.8,0.5,0.085,207,1690752,e2,act3,silver1
6,Sova,0.97,13.9,14.4,5.9,0.5,0.075,206,1474818,e2,act3,silver1
7,Killjoy,0.96,13.6,14.2,4.1,0.51,0.069,199,1368942,e2,act3,silver1
8,Phoenix,1.06,16.0,15.1,4.3,0.49,0.053,234,1039584,e2,act3,silver1
9,Brimstone,0.95,14.1,14.9,5.1,0.5,0.046,205,912441,e2,act3,silver1
10,Viper,0.96,13.9,14.5,5.0,0.49,0.046,203,903720,e2,act3,silver1
11,Cypher,0.95,13.8,14.5,4.9,0.48,0.034,198,675648,e2,act3,silver1
12,Skye,0.92,13.7,14.9,4.8,0.48,0.029,197,566661,e2,act3,silver1
13,Yoru,0.97,14.9,15.3,3.9,0.45,0.022,215,434928,e2,act3,silver1
14,Breach,0.91,13.9,15.3,5.3,0.48,0.021,202,419373,e2,act3,silver1
15,Astra,0.99,14.4,14.6,4.1,0.49,0.011,204,214149,e2,act3,silver1
1,Sage,0.94,13.4,14.3,6.7,0.52,0.161,195,3097128,e2,act3,bronze3
2,Reyna,1.16,17.4,15.0,4.6,0.52,0.138,253,2656845,e2,act3,bronze3
3,Jett,1.13,17.1,15.1,4.0,0.51,0.121,248,2324580,e2,act3,bronze3
4,Raze,1.04,15.9,15.3,5.0,0.51,0.089,240,1717374,e2,act3,bronze3
5,Omen,0.97,14.6,15.0,3.8,0.5,0.083,207,1601043,e2,act3,bronze3
6,Sova,0.97,13.8,14.3,5.8,0.5,0.074,205,1429734,e2,act3,bronze3
7,Killjoy,0.97,13.7,14.1,4.1,0.52,0.07,201,1353999,e2,act3,bronze3
8,Phoenix,1.05,15.7,14.9,4.3,0.5,0.053,232,1029231,e2,act3,bronze3
9,Viper,0.97,13.9,14.3,5.0,0.5,0.047,203,915501,e2,act3,bronze3
10,Brimstone,0.95,14.1,14.8,5.1,0.5,0.045,206,870162,e2,act3,bronze3
11,Cypher,0.96,13.8,14.4,4.9,0.49,0.033,198,643467,e2,act3,bronze3
12,Skye,0.93,13.7,14.7,4.8,0.5,0.029,198,561051,e2,act3,bronze3
13,Yoru,0.97,14.7,15.1,3.9,0.47,0.025,213,473178,e2,act3,bronze3
14,Breach,0.91,14.0,15.3,5.3,0.48,0.021,204,406011,e2,act3,bronze3
15,Astra,1.0,14.4,14.4,4.0,0.5,0.01,206,195075,e2,act3,bronze3
1,Sage,0.91,13.0,14.3,6.6,0.51,0.165,191,2895423,e2,act3,bronze2
2,Reyna,1.13,17.0,15.0,4.6,0.51,0.133,248,2328303,e2,act3,bronze2
3,Jett,1.1,16.6,15.0,4.0,0.51,0.114,242,1993896,e2,act3,bronze2
4,Raze,1.02,15.4,15.2,5.0,0.5,0.091,234,1598799,e2,act3,bronze2
5,Omen,0.96,14.3,14.9,3.8,0.5,0.08,206,1401633,e2,act3,bronze2
6,Sova,0.94,13.5,14.4,5.7,0.49,0.075,201,1321053,e2,act3,bronze2
7,Killjoy,0.95,13.3,14.0,4.2,0.52,0.072,198,1254753,e2,act3,bronze2
8,Phoenix,1.02,15.3,14.9,4.3,0.5,0.054,226,953547,e2,act3,bronze2
9,Viper,0.95,13.6,14.4,4.9,0.51,0.048,200,838797,e2,act3,bronze2
10,Brimstone,0.93,13.7,14.8,5.1,0.5,0.045,202,791826,e2,act3,bronze2
11,Cypher,0.94,13.5,14.4,4.9,0.49,0.034,195,586857,e2,act3,bronze2
12,Skye,0.9,13.2,14.7,4.8,0.48,0.031,193,538662,e2,act3,bronze2
13,Yoru,0.94,14.2,15.1,4.0,0.46,0.027,208,476289,e2,act3,bronze2
14,Breach,0.89,13.6,15.2,5.2,0.48,0.021,199,367557,e2,act3,bronze2
15,Astra,0.97,14.0,14.5,4.1,0.48,0.009,201,161313,e2,act3,bronze2
1,Sage,0.88,12.6,14.3,6.6,0.51,0.174,186,2573103,e2,act3,bronze1
2,Reyna,1.1,16.5,15.0,4.6,0.52,0.127,241,1885266,e2,act3,bronze1
3,Jett,1.07,16.0,15.0,4.0,0.51,0.106,234,1568964,e2,act3,bronze1
4,Raze,0.99,15.0,15.1,5.0,0.51,0.095,228,1406988,e2,act3,bronze1
5,Omen,0.94,13.9,14.9,3.8,0.5,0.078,201,1156476,e2,act3,bronze1
6,Sova,0.91,13.1,14.4,5.6,0.5,0.075,196,1110321,e2,act3,bronze1
7,Killjoy,0.92,13.0,14.1,4.2,0.52,0.073,194,1076202,e2,act3,bronze1
8,Phoenix,0.99,14.6,14.8,4.3,0.49,0.054,218,806208,e2,act3,bronze1
9,Viper,0.91,13.1,14.4,4.9,0.5,0.05,193,739500,e2,act3,bronze1
10,Brimstone,0.9,13.2,14.7,5.0,0.5,0.045,196,667131,e2,act3,bronze1
11,Cypher,0.92,13.1,14.2,4.9,0.5,0.034,191,499698,e2,act3,bronze1
12,Skye,0.87,12.7,14.7,4.7,0.49,0.031,187,463488,e2,act3,bronze1
13,Yoru,0.91,13.7,15.1,3.9,0.46,0.03,202,451095,e2,act3,bronze1
14,Breach,0.87,13.3,15.3,5.2,0.48,0.02,196,298911,e2,act3,bronze1
15,Astra,0.94,13.4,14.3,4.1,0.5,0.009,194,126786,e2,act3,bronze1
1,Sage,0.85,12.1,14.2,6.4,0.51,0.179,179,2107983,e2,act3,iron3
2,Reyna,1.06,15.7,14.8,4.6,0.51,0.123,233,1450797,e2,act3,iron3
3,Jett,1.02,15.2,14.9,3.9,0.5,0.102,225,1195695,e2,act3,iron3
4,Raze,0.96,14.3,15.0,4.9,0.51,0.098,220,1156170,e2,act3,iron3
5,Sova,0.86,12.4,14.4,5.5,0.49,0.077,187,911064,e2,act3,iron3
6,Omen,0.9,13.4,14.8,3.7,0.5,0.074,195,870162,e2,act3,iron3
7,Killjoy,0.9,12.5,13.9,4.2,0.53,0.069,189,810951,e2,act3,iron3
8,Phoenix,0.94,13.8,14.7,4.2,0.49,0.059,207,698955,e2,act3,iron3
9,Viper,0.86,12.4,14.5,4.8,0.49,0.05,186,589101,e2,act3,iron3
10,Brimstone,0.87,12.7,14.7,4.9,0.5,0.042,190,490059,e2,act3,iron3
11,Yoru,0.88,13.2,15.0,3.9,0.46,0.035,195,415548,e2,act3,iron3
12,Cypher,0.88,12.5,14.2,4.8,0.49,0.032,183,379848,e2,act3,iron3
13,Skye,0.84,12.2,14.6,4.6,0.5,0.032,181,373167,e2,act3,iron3
14,Breach,0.84,12.8,15.1,5.0,0.49,0.019,189,221340,e2,act3,iron3
15,Astra,0.9,13.0,14.4,3.9,0.5,0.008,190,88689,e2,act3,iron3
1,Sage,0.81,11.4,14.1,6.2,0.52,0.181,170,1286526,e2,act3,iron2
2,Reyna,1.02,14.9,14.6,4.5,0.51,0.119,223,846702,e2,act3,iron2
3,Raze,0.93,13.8,14.8,4.9,0.52,0.106,213,752556,e2,act3,iron2
4,Jett,0.98,14.4,14.8,3.9,0.51,0.097,215,686307,e2,act3,iron2
5,Sova,0.82,11.9,14.4,5.3,0.5,0.075,180,533460,e2,act3,iron2
6,Omen,0.86,12.7,14.7,3.6,0.51,0.071,185,502605,e2,act3,iron2
7,Killjoy,0.86,11.9,13.9,4.1,0.53,0.068,182,480267,e2,act3,iron2
8,Phoenix,0.89,13.0,14.7,4.1,0.5,0.061,197,429675,e2,act3,iron2
9,Viper,0.83,11.9,14.3,4.6,0.51,0.054,178,385305,e2,act3,iron2
10,Yoru,0.86,12.7,14.9,3.8,0.48,0.04,188,285957,e2,act3,iron2
11,Brimstone,0.83,12.1,14.6,4.7,0.5,0.04,182,281112,e2,act3,iron2
12,Skye,0.79,11.6,14.6,4.4,0.5,0.032,172,224502,e2,act3,iron2
13,Cypher,0.85,11.8,14.0,4.8,0.51,0.031,176,220830,e2,act3,iron2
14,Breach,0.81,12.2,14.9,4.9,0.5,0.018,182,129030,e2,act3,iron2
15,Astra,0.86,12.3,14.3,3.9,0.47,0.007,182,49164,e2,act3,iron2
1,Sage,0.76,10.6,14.0,5.7,0.52,0.176,160,510561,e2,act3,iron1
2,Raze,0.89,12.9,14.5,4.7,0.52,0.117,202,339609,e2,act3,iron1
3,Reyna,0.97,14.0,14.4,4.4,0.52,0.116,212,338538,e2,act3,iron1
4,Jett,0.93,13.3,14.3,3.6,0.51,0.101,200,292383,e2,act3,iron1
5,Sova,0.78,11.1,14.2,5.0,0.51,0.075,170,217974,e2,act3,iron1
6,Phoenix,0.84,12.1,14.4,3.8,0.49,0.064,183,186099,e2,act3,iron1
7,Omen,0.84,12.1,14.4,3.5,0.51,0.063,178,184314,e2,act3,iron1
8,Killjoy,0.81,11.2,13.7,4.0,0.54,0.063,171,184161,e2,act3,iron1
9,Viper,0.77,10.8,14.2,4.3,0.49,0.058,165,169626,e2,act3,iron1
10,Yoru,0.82,12.0,14.6,3.6,0.49,0.046,178,134385,e2,act3,iron1
11,Brimstone,0.8,11.5,14.3,4.4,0.5,0.036,175,104550,e2,act3,iron1
12,Skye,0.75,10.9,14.5,4.4,0.51,0.032,163,91953,e2,act3,iron1
13,Cypher,0.8,11.0,13.9,4.5,0.48,0.029,166,83487,e2,act3,iron1
14,Breach,0.77,11.2,14.6,4.7,0.52,0.018,171,51918,e2,act3,iron1
15,Astra,0.81,11.5,14.2,3.8,0.47,0.007,171,19533,e2,act3,iron1
