rank,agent,kd,kills,deaths,assists,win_rate,pick_rate,avg_score,matches,episode,act,placement
5,Reyna,1.12,17.7,15.8,4.0,0.511,0.113,239,108392,e8,act1,immortal3
6,Jett,1.09,17.7,16.2,3.1,0.506,0.164,238,157296,e8,act1,immortal3
7,Killjoy,1.06,15.5,14.6,3.0,0.506,0.049,206,46786,e8,act1,immortal3
8,Gekko,0.96,14.4,15.0,5.1,0.503,0.03,191,28604,e8,act1,immortal3
9,Raze,1.05,17.0,16.2,4.1,0.502,0.082,238,78909,e8,act1,immortal3
10,Sova,1.01,14.8,14.7,5.5,0.501,0.088,202,84692,e8,act1,immortal3
11,Cypher,1.04,15.2,14.7,4.4,0.501,0.093,201,89480,e8,act1,immortal3
12,Fade,0.99,14.9,15.0,6.7,0.501,0.014,200,13298,e8,act1,immortal3
13,Astra,1.06,15.7,14.8,7.5,0.501,0.011,209,10539,e8,act1,immortal3
14,Yoru,1.04,16.6,15.9,4.2,0.5,0.016,224,15146,e8,act1,immortal3
15,Viper,1.03,15.2,14.8,5.2,0.499,0.06,204,57105,e8,act1,immortal3
16,Skye,0.97,14.6,15.1,7.6,0.497,0.043,196,41545,e8,act1,immortal3
17,Omen,0.99,14.9,15.0,8.2,0.495,0.093,201,89521,e8,act1,immortal3
18,Chamber,1.12,16.9,15.1,2.5,0.493,0.038,222,36170,e8,act1,immortal3
19,Iso,1.07,17.1,16.0,4.0,0.488,0.005,234,4897,e8,act1,immortal3
20,Neon,0.98,16.4,16.7,4.3,0.487,0.004,224,4275,e8,act1,immortal3
21,Breach,0.95,14.4,15.1,8.2,0.482,0.013,195,12265,e8,act1,immortal3
22,Harbor,0.94,14.6,15.4,6.0,0.471,0.002,193,1705,e8,act1,immortal3
23,KAY/O,0.93,14.6,15.6,9.9,0.449,0.013,203,12583,e8,act1,immortal3
1,Sage,0.99,14.9,15.0,6.8,0.524,0.018,203,21455,e8,act1,immortal2
2,Deadlock,1.06,15.9,15.0,4.2,0.518,0.009,210,11029,e8,act1,immortal2
3,Phoenix,1.11,17.3,15.7,4.6,0.515,0.016,237,19291,e8,act1,immortal2
4,Brimstone,0.99,14.8,14.9,9.7,0.509,0.027,206,32726,e8,act1,immortal2
5,Reyna,1.12,17.7,15.8,4.1,0.508,0.115,239,139410,e8,act1,immortal2
6,Jett,1.09,17.6,16.2,3.2,0.503,0.164,237,198858,e8,act1,immortal2
7,Gekko,0.96,14.4,15.0,5.1,0.502,0.028,192,34415,e8,act1,immortal2
8,Cypher,1.03,15.1,14.7,4.4,0.501,0.093,200,112572,e8,act1,immortal2
9,Killjoy,1.05,15.4,14.6,3.0,0.499,0.044,205,53346,e8,act1,immortal2
10,Sova,1.0,14.7,14.7,5.6,0.499,0.086,201,104306,e8,act1,immortal2
11,Astra,1.06,15.6,14.7,7.5,0.499,0.012,209,14153,e8,act1,immortal2
12,Viper,1.02,15.1,14.8,5.2,0.499,0.057,204,69090,e8,act1,immortal2
13,Raze,1.04,16.9,16.2,4.2,0.499,0.08,237,97236,e8,act1,immortal2
14,Neon,0.98,16.3,16.7,4.3,0.497,0.004,224,5175,e8,act1,immortal2
15,Omen,1.0,15.0,15.0,8.2,0.496,0.093,202,113196,e8,act1,immortal2
16,Fade,0.99,14.8,14.9,6.7,0.495,0.014,199,16702,e8,act1,immortal2
17,Skye,0.97,14.6,15.1,7.5,0.494,0.045,197,54578,e8,act1,immortal2
18,Chamber,1.11,16.8,15.1,2.6,0.491,0.043,221,52010,e8,act1,immortal2
19,Yoru,1.03,16.3,15.9,4.2,0.49,0.016,221,19506,e8,act1,immortal2
20,Breach,0.94,14.4,15.2,8.0,0.477,0.013,195,16329,e8,act1,immortal2
21,Harbor,0.95,14.4,15.2,5.9,0.474,0.002,195,2559,e8,act1,immortal2
22,Iso,1.05,17.0,16.2,3.9,0.466,0.006,233,6867,e8,act1,immortal2
23,KAY/O,0.93,14.5,15.7,9.8,0.439,0.013,203,15931,e8,act1,immortal2
1,Sage,0.97,14.6,15.0,6.8,0.515,0.023,200,58495,e8,act1,immortal1
2,Phoenix,1.1,17.2,15.7,4.6,0.511,0.018,236,44363,e8,act1,immortal1
3,Deadlock,1.05,15.8,15.1,4.2,0.51,0.009,209,23115,e8,act1,immortal1
4,Brimstone,0.98,14.7,14.9,9.6,0.505,0.028,205,70730,e8,act1,immortal1
5,Fade,0.99,14.8,15.0,6.7,0.501,0.013,200,34029,e8,act1,immortal1
6,Reyna,1.11,17.6,15.8,4.0,0.5,0.114,238,287419,e8,act1,immortal1
7,Cypher,1.02,15.0,14.7,4.5,0.499,0.091,200,229745,e8,act1,immortal1
8,Gekko,0.95,14.3,15.0,5.1,0.499,0.029,191,72079,e8,act1,immortal1
9,Sova,0.99,14.7,14.7,5.5,0.498,0.082,200,207254,e8,act1,immortal1
10,Viper,1.01,15.0,14.8,5.2,0.496,0.055,203,139988,e8,act1,immortal1
11,Astra,1.05,15.5,14.8,7.3,0.495,0.013,208,32682,e8,act1,immortal1
12,Killjoy,1.04,15.2,14.6,3.1,0.494,0.04,204,101042,e8,act1,immortal1
13,Jett,1.08,17.4,16.2,3.2,0.493,0.163,236,410284,e8,act1,immortal1
14,Raze,1.03,16.8,16.2,4.2,0.493,0.077,235,192984,e8,act1,immortal1
15,Omen,0.99,14.9,15.0,8.0,0.492,0.091,202,230349,e8,act1,immortal1
16,Skye,0.96,14.6,15.1,7.4,0.49,0.044,197,111341,e8,act1,immortal1
17,Chamber,1.11,16.8,15.1,2.6,0.485,0.049,221,122448,e8,act1,immortal1
18,Yoru,1.03,16.4,15.9,4.2,0.482,0.017,222,42164,e8,act1,immortal1
19,Breach,0.94,14.4,15.3,7.8,0.479,0.016,195,39213,e8,act1,immortal1
20,Neon,0.97,16.2,16.6,4.2,0.477,0.005,223,13095,e8,act1,immortal1
21,Iso,1.04,16.8,16.2,3.9,0.465,0.006,231,16127,e8,act1,immortal1
22,Harbor,0.93,14.4,15.5,6.1,0.461,0.003,193,6692,e8,act1,immortal1
23,KAY/O,0.93,14.5,15.6,9.5,0.451,0.015,203,36745,e8,act1,immortal1
1,Sage,0.98,14.6,15.0,6.9,0.522,0.027,200,122743,e8,act1,ascendant3
2,Deadlock,1.05,15.7,15.0,4.2,0.516,0.01,209,43417,e8,act1,ascendant3
3,Phoenix,1.1,17.3,15.7,4.6,0.514,0.019,238,87476,e8,act1,ascendant3
4,Brimstone,0.99,14.8,14.9,9.5,0.511,0.029,206,134045,e8,act1,ascendant3
5,Reyna,1.12,17.7,15.8,4.1,0.506,0.113,240,518211,e8,act1,ascendant3
6,Cypher,1.03,15.0,14.6,4.5,0.501,0.09,200,411140,e8,act1,ascendant3
7,Fade,0.99,14.9,15.0,6.7,0.501,0.013,201,60795,e8,act1,ascendant3
8,Gekko,0.95,14.3,15.0,5.1,0.5,0.029,192,132375,e8,act1,ascendant3
9,Killjoy,1.04,15.2,14.6,3.2,0.499,0.038,204,172349,e8,act1,ascendant3
10,Viper,1.02,15.1,14.8,5.2,0.499,0.055,204,252726,e8,act1,ascendant3
11,Skye,0.97,14.6,15.1,7.4,0.498,0.044,198,202617,e8,act1,ascendant3
12,Sova,1.0,14.7,14.7,5.5,0.498,0.08,201,364301,e8,act1,ascendant3
13,Jett,1.08,17.5,16.1,3.2,0.498,0.157,237,718544,e8,act1,ascendant3
14,Astra,1.05,15.5,14.8,7.2,0.495,0.013,209,61126,e8,act1,ascendant3
15,Raze,1.04,16.8,16.2,4.3,0.494,0.075,236,342979,e8,act1,ascendant3
16,Omen,0.99,15.0,15.0,7.9,0.492,0.092,203,420202,e8,act1,ascendant3
17,Chamber,1.11,16.7,15.1,2.7,0.487,0.05,222,227512,e8,act1,ascendant3
18,Neon,0.98,16.3,16.6,4.2,0.483,0.006,225,27169,e8,act1,ascendant3
19,Yoru,1.03,16.3,15.9,4.2,0.482,0.016,222,74739,e8,act1,ascendant3
20,Breach,0.95,14.4,15.3,7.7,0.481,0.017,196,76018,e8,act1,ascendant3
21,Iso,1.04,16.8,16.2,3.9,0.466,0.007,231,31518,e8,act1,ascendant3
22,Harbor,0.93,14.3,15.3,6.0,0.46,0.003,193,14296,e8,act1,ascendant3
23,KAY/O,0.94,14.6,15.6,9.4,0.452,0.016,204,71039,e8,act1,ascendant3
1,Sage,0.97,14.5,15.0,6.9,0.516,0.031,199,226991,e8,act1,ascendant2
2,Brimstone,0.99,14.7,14.9,9.4,0.51,0.03,206,223345,e8,act1,ascendant2
3,Deadlock,1.04,15.6,15.0,4.2,0.509,0.009,208,70318,e8,act1,ascendant2
4,Phoenix,1.1,17.3,15.7,4.6,0.509,0.02,238,149939,e8,act1,ascendant2
5,Reyna,1.12,17.7,15.8,4.1,0.502,0.111,240,822803,e8,act1,ascendant2
6,Cypher,1.02,15.0,14.6,4.5,0.499,0.089,200,663980,e8,act1,ascendant2
7,Gekko,0.95,14.3,15.0,5.1,0.498,0.03,192,219787,e8,act1,ascendant2
8,Sova,0.99,14.6,14.7,5.5,0.497,0.077,201,572334,e8,act1,ascendant2
9,Fade,0.98,14.7,15.0,6.6,0.496,0.014,200,101673,e8,act1,ascendant2
10,Skye,0.97,14.6,15.1,7.3,0.496,0.044,199,330318,e8,act1,ascendant2
11,Astra,1.05,15.5,14.8,7.1,0.495,0.014,209,106014,e8,act1,ascendant2
12,Viper,1.01,15.0,14.8,5.2,0.495,0.055,204,408779,e8,act1,ascendant2
13,Killjoy,1.04,15.1,14.6,3.2,0.495,0.037,203,273917,e8,act1,ascendant2
14,Jett,1.08,17.5,16.2,3.3,0.493,0.151,237,1123656,e8,act1,ascendant2
15,Raze,1.04,16.8,16.2,4.3,0.492,0.074,236,551037,e8,act1,ascendant2
16,Omen,0.99,15.0,15.1,7.7,0.491,0.092,203,683074,e8,act1,ascendant2
17,Chamber,1.11,16.7,15.1,2.8,0.487,0.052,222,384627,e8,act1,ascendant2
18,Breach,0.94,14.5,15.3,7.5,0.479,0.018,197,131583,e8,act1,ascendant2
19,Yoru,1.02,16.3,15.9,4.2,0.478,0.016,222,121114,e8,act1,ascendant2
20,Neon,0.97,16.1,16.6,4.2,0.473,0.006,223,47398,e8,act1,ascendant2
21,Harbor,0.94,14.4,15.3,6.0,0.458,0.004,194,27055,e8,act1,ascendant2
22,Iso,1.03,16.7,16.3,4.0,0.456,0.008,230,57680,e8,act1,ascendant2
23,KAY/O,0.93,14.5,15.7,9.3,0.444,0.017,204,128871,e8,act1,ascendant2
1,Sage,0.96,14.3,15.0,6.9,0.512,0.035,197,366018,e8,act1,ascendant1
2,Brimstone,0.98,14.6,14.9,9.3,0.511,0.031,205,328655,e8,act1,ascendant1
3,Phoenix,1.1,17.2,15.7,4.6,0.508,0.021,237,221086,e8,act1,ascendant1
4,Deadlock,1.04,15.5,15.0,4.2,0.506,0.01,207,100303,e8,act1,ascendant1
5,Reyna,1.12,17.7,15.8,4.1,0.5,0.109,240,1141434,e8,act1,ascendant1
6,Cypher,1.02,14.9,14.6,4.6,0.499,0.089,199,929137,e8,act1,ascendant1
7,Gekko,0.94,14.2,15.0,5.1,0.499,0.03,191,316380,e8,act1,ascendant1
8,Fade,0.97,14.6,15.0,6.5,0.497,0.014,199,148770,e8,act1,ascendant1
9,Viper,1.01,14.9,14.8,5.1,0.496,0.054,203,567840,e8,act1,ascendant1
10,Sova,0.99,14.6,14.7,5.5,0.496,0.074,200,781031,e8,act1,ascendant1
11,Astra,1.04,15.4,14.8,7.0,0.493,0.015,208,153525,e8,act1,ascendant1
12,Killjoy,1.03,14.9,14.6,3.3,0.493,0.037,202,385065,e8,act1,ascendant1
13,Skye,0.96,14.5,15.1,7.3,0.493,0.045,198,476283,e8,act1,ascendant1
14,Jett,1.08,17.4,16.1,3.3,0.492,0.145,237,1519877,e8,act1,ascendant1
15,Raze,1.03,16.7,16.2,4.3,0.491,0.073,235,764977,e8,act1,ascendant1
16,Omen,0.99,14.9,15.1,7.6,0.488,0.092,203,968459,e8,act1,ascendant1
17,Chamber,1.1,16.6,15.1,2.8,0.487,0.053,221,552523,e8,act1,ascendant1
18,Breach,0.94,14.4,15.3,7.4,0.479,0.019,197,196443,e8,act1,ascendant1
19,Yoru,1.02,16.2,15.9,4.2,0.477,0.016,221,164123,e8,act1,ascendant1
20,Neon,0.97,16.0,16.5,4.2,0.474,0.007,222,72082,e8,act1,ascendant1
21,Harbor,0.93,14.3,15.4,5.9,0.457,0.004,193,43440,e8,act1,ascendant1
22,Iso,1.02,16.6,16.3,4.0,0.453,0.009,230,89454,e8,act1,ascendant1
23,KAY/O,0.92,14.4,15.6,9.2,0.446,0.019,203,199717,e8,act1,ascendant1
1,Brimstone,0.98,14.6,14.9,9.1,0.511,0.033,205,435089,e8,act1,diamond3
2,Sage,0.95,14.2,15.0,6.9,0.511,0.04,196,526239,e8,act1,diamond3
3,Phoenix,1.1,17.2,15.6,4.5,0.51,0.022,238,291963,e8,act1,diamond3
4,Deadlock,1.03,15.4,15.0,4.2,0.506,0.01,207,131463,e8,act1,diamond3
5,Reyna,1.12,17.7,15.7,4.2,0.502,0.108,241,1437601,e8,act1,diamond3
6,Gekko,0.94,14.1,15.0,5.0,0.499,0.031,191,412850,e8,act1,diamond3
7,Sova,0.99,14.6,14.7,5.5,0.498,0.071,200,943407,e8,act1,diamond3
8,Viper,1.01,14.9,14.8,5.1,0.498,0.053,203,702147,e8,act1,diamond3
9,Fade,0.97,14.5,15.0,6.5,0.497,0.015,198,194552,e8,act1,diamond3
10,Cypher,1.01,14.8,14.6,4.6,0.497,0.087,199,1152923,e8,act1,diamond3
11,Astra,1.04,15.4,14.8,6.9,0.496,0.015,208,196217,e8,act1,diamond3
12,Jett,1.08,17.4,16.1,3.4,0.494,0.138,238,1827885,e8,act1,diamond3
13,Skye,0.96,14.5,15.1,7.2,0.493,0.046,198,614380,e8,act1,diamond3
14,Raze,1.03,16.7,16.2,4.3,0.492,0.071,235,941422,e8,act1,diamond3
15,Killjoy,1.02,14.8,14.6,3.3,0.492,0.037,201,488600,e8,act1,diamond3
16,Omen,0.99,14.9,15.1,7.4,0.489,0.093,203,1235517,e8,act1,diamond3
17,Chamber,1.1,16.6,15.1,2.9,0.489,0.053,221,703070,e8,act1,diamond3
18,Breach,0.94,14.4,15.4,7.2,0.481,0.02,197,258667,e8,act1,diamond3
19,Yoru,1.02,16.2,15.9,4.2,0.474,0.015,221,201435,e8,act1,diamond3
20,Neon,0.97,16.0,16.5,4.2,0.473,0.007,223,98728,e8,act1,diamond3
21,Harbor,0.92,14.2,15.3,5.9,0.46,0.005,192,60588,e8,act1,diamond3
22,Iso,1.02,16.6,16.2,4.0,0.455,0.009,229,124436,e8,act1,diamond3
23,KAY/O,0.92,14.4,15.6,9.1,0.449,0.021,202,272025,e8,act1,diamond3
1,Brimstone,0.97,14.5,14.9,9.0,0.509,0.034,204,526580,e8,act1,diamond2
2,Sage,0.94,14.1,15.0,6.9,0.509,0.044,194,692046,e8,act1,diamond2
3,Phoenix,1.1,17.2,15.6,4.5,0.508,0.023,238,360810,e8,act1,diamond2
4,Deadlock,1.02,15.3,14.9,4.2,0.503,0.01,205,161173,e8,act1,diamond2
5,Reyna,1.12,17.7,15.7,4.2,0.501,0.108,241,1685415,e8,act1,diamond2
6,Viper,1.0,14.8,14.8,5.1,0.498,0.052,202,804900,e8,act1,diamond2
7,Gekko,0.94,14.1,15.0,5.0,0.498,0.032,190,492837,e8,act1,diamond2
8,Sova,0.99,14.5,14.7,5.4,0.498,0.068,200,1058792,e8,act1,diamond2
9,Cypher,1.01,14.7,14.6,4.6,0.497,0.085,198,1328060,e8,act1,diamond2
10,Astra,1.03,15.3,14.8,6.8,0.494,0.015,207,231198,e8,act1,diamond2
11,Jett,1.08,17.4,16.1,3.4,0.493,0.132,238,2051686,e8,act1,diamond2
12,Fade,0.96,14.4,15.0,6.4,0.493,0.015,197,239564,e8,act1,diamond2
13,Skye,0.95,14.4,15.1,7.2,0.492,0.047,197,734657,e8,act1,diamond2
14,Killjoy,1.01,14.7,14.5,3.3,0.491,0.037,200,578052,e8,act1,diamond2
15,Raze,1.03,16.6,16.1,4.4,0.49,0.07,235,1096924,e8,act1,diamond2
16,Chamber,1.1,16.5,15.0,2.9,0.489,0.053,221,832134,e8,act1,diamond2
17,Omen,0.98,14.9,15.1,7.2,0.487,0.093,202,1451408,e8,act1,diamond2
18,Breach,0.93,14.4,15.4,7.1,0.48,0.02,197,315153,e8,act1,diamond2
19,Yoru,1.02,16.1,15.8,4.2,0.476,0.015,221,235805,e8,act1,diamond2
20,Neon,0.97,16.0,16.5,4.2,0.474,0.008,223,127628,e8,act1,diamond2
21,Harbor,0.92,14.1,15.3,5.8,0.457,0.005,192,78815,e8,act1,diamond2
22,Iso,1.02,16.5,16.2,4.0,0.456,0.01,229,163208,e8,act1,diamond2
23,KAY/O,0.92,14.3,15.6,9.0,0.45,0.022,202,341321,e8,act1,diamond2
1,Brimstone,0.97,14.4,14.9,8.8,0.507,0.035,204,615943,e8,act1,diamond1
2,Phoenix,1.1,17.1,15.6,4.5,0.505,0.025,238,431094,e8,act1,diamond1
3,Sage,0.93,13.9,15.0,6.9,0.505,0.049,192,868914,e8,act1,diamond1
4,Deadlock,1.02,15.2,15.0,4.1,0.5,0.011,205,187971,e8,act1,diamond1
5,Reyna,1.13,17.7,15.7,4.2,0.5,0.11,242,1926383,e8,act1,diamond1
6,Sova,0.98,14.5,14.7,5.4,0.498,0.064,200,1124579,e8,act1,diamond1
7,Gekko,0.93,14.0,15.0,5.0,0.497,0.032,190,567327,e8,act1,diamond1
8,Viper,1.0,14.7,14.8,5.1,0.496,0.05,202,882408,e8,act1,diamond1
9,Cypher,1.0,14.6,14.6,4.6,0.496,0.083,197,1463400,e8,act1,diamond1
10,Fade,0.95,14.4,15.0,6.3,0.494,0.016,197,281555,e8,act1,diamond1
11,Jett,1.08,17.3,16.0,3.4,0.492,0.126,238,2212923,e8,act1,diamond1
12,Astra,1.03,15.3,14.8,6.6,0.492,0.015,207,259638,e8,act1,diamond1
13,Raze,1.03,16.5,16.1,4.4,0.491,0.069,235,1213279,e8,act1,diamond1
14,Killjoy,1.0,14.5,14.5,3.4,0.49,0.037,199,655512,e8,act1,diamond1
15,Skye,0.94,14.3,15.1,7.2,0.49,0.047,197,826993,e8,act1,diamond1
16,Chamber,1.1,16.5,15.0,2.9,0.488,0.053,221,931948,e8,act1,diamond1
17,Omen,0.98,14.8,15.1,7.0,0.487,0.094,202,1644741,e8,act1,diamond1
18,Breach,0.93,14.3,15.4,6.9,0.479,0.021,197,362952,e8,act1,diamond1
19,Yoru,1.02,16.0,15.8,4.2,0.471,0.015,221,267313,e8,act1,diamond1
20,Neon,0.97,16.0,16.5,4.2,0.47,0.009,223,160392,e8,act1,diamond1
21,Harbor,0.92,14.0,15.3,5.8,0.461,0.005,191,95579,e8,act1,diamond1
22,Iso,1.01,16.3,16.2,4.0,0.455,0.011,228,201713,e8,act1,diamond1
23,KAY/O,0.91,14.2,15.6,8.9,0.449,0.023,201,399428,e8,act1,diamond1
1,Brimstone,0.97,14.5,14.9,8.7,0.507,0.036,205,709464,e8,act1,platinum3
2,Phoenix,1.11,17.2,15.5,4.5,0.506,0.026,239,517654,e8,act1,platinum3
3,Sage,0.93,13.9,14.9,6.9,0.505,0.054,192,1053389,e8,act1,platinum3
4,Reyna,1.14,17.8,15.6,4.2,0.503,0.113,245,2226183,e8,act1,platinum3
5,Deadlock,1.02,15.2,14.9,4.1,0.501,0.011,205,220334,e8,act1,platinum3
6,Sova,0.99,14.5,14.7,5.4,0.499,0.06,202,1177228,e8,act1,platinum3
7,Cypher,1.01,14.6,14.5,4.6,0.498,0.081,198,1583796,e8,act1,platinum3
8,Viper,1.0,14.8,14.7,5.1,0.498,0.048,203,950568,e8,act1,platinum3
9,Gekko,0.93,14.0,15.0,5.0,0.498,0.033,191,648072,e8,act1,platinum3
10,Astra,1.04,15.3,14.7,6.5,0.496,0.014,208,283816,e8,act1,platinum3
11,Jett,1.09,17.5,15.9,3.4,0.495,0.122,240,2403282,e8,act1,platinum3
12,Fade,0.96,14.4,15.0,6.3,0.493,0.016,198,321656,e8,act1,platinum3
13,Chamber,1.11,16.5,14.9,3.0,0.492,0.052,222,1019133,e8,act1,platinum3
14,Skye,0.95,14.3,15.1,7.2,0.492,0.046,198,906507,e8,act1,platinum3
15,Killjoy,1.0,14.5,14.5,3.4,0.491,0.037,199,726038,e8,act1,platinum3
16,Raze,1.04,16.6,16.0,4.4,0.491,0.069,236,1346651,e8,act1,platinum3
17,Omen,0.99,14.9,15.1,6.9,0.488,0.093,204,1824731,e8,act1,platinum3
18,Breach,0.94,14.4,15.4,6.8,0.482,0.021,199,412650,e8,act1,platinum3
19,Neon,0.98,16.1,16.4,4.2,0.475,0.01,225,201612,e8,act1,platinum3
20,Yoru,1.02,16.1,15.7,4.2,0.472,0.016,222,307618,e8,act1,platinum3
21,Harbor,0.92,14.0,15.2,5.7,0.459,0.006,193,114291,e8,act1,platinum3
22,Iso,1.02,16.5,16.2,4.0,0.459,0.013,230,247586,e8,act1,platinum3
23,KAY/O,0.92,14.2,15.5,8.8,0.453,0.023,202,451300,e8,act1,platinum3
1,Brimstone,0.97,14.4,14.9,8.5,0.506,0.037,204,807365,e8,act1,platinum2
2,Phoenix,1.11,17.1,15.5,4.5,0.506,0.028,239,597564,e8,act1,platinum2
3,Sage,0.92,13.7,14.9,6.9,0.505,0.058,191,1257155,e8,act1,platinum2
4,Reyna,1.14,17.8,15.6,4.2,0.502,0.114,245,2471949,e8,act1,platinum2
5,Deadlock,1.01,15.1,14.9,4.1,0.501,0.012,204,255898,e8,act1,platinum2
6,Gekko,0.93,14.0,15.0,4.9,0.499,0.034,191,735067,e8,act1,platinum2
7,Viper,1.0,14.7,14.7,5.1,0.498,0.047,203,1020325,e8,act1,platinum2
8,Cypher,1.01,14.6,14.5,4.7,0.498,0.079,198,1718091,e8,act1,platinum2
9,Sova,0.99,14.5,14.7,5.3,0.497,0.057,201,1241248,e8,act1,platinum2
10,Astra,1.04,15.2,14.7,6.3,0.496,0.014,208,306218,e8,act1,platinum2
11,Jett,1.09,17.4,15.9,3.5,0.495,0.117,240,2539197,e8,act1,platinum2
12,Fade,0.95,14.3,15.0,6.2,0.492,0.017,197,367561,e8,act1,platinum2
13,Skye,0.94,14.2,15.1,7.1,0.491,0.046,197,1000760,e8,act1,platinum2
14,Killjoy,1.0,14.4,14.5,3.5,0.491,0.037,198,810217,e8,act1,platinum2
15,Chamber,1.1,16.5,14.9,3.0,0.491,0.051,222,1107039,e8,act1,platinum2
16,Raze,1.03,16.5,16.0,4.4,0.49,0.067,236,1464915,e8,act1,platinum2
17,Omen,0.98,14.8,15.1,6.7,0.487,0.093,204,2012228,e8,act1,platinum2
18,Breach,0.94,14.4,15.4,6.6,0.482,0.021,199,466549,e8,act1,platinum2
19,Neon,0.98,16.0,16.4,4.1,0.475,0.011,224,244603,e8,act1,platinum2
20,Yoru,1.02,16.0,15.7,4.2,0.471,0.016,221,349056,e8,act1,platinum2
21,Harbor,0.92,14.0,15.2,5.7,0.46,0.006,193,133238,e8,act1,platinum2
22,Iso,1.02,16.4,16.1,4.0,0.459,0.014,230,295803,e8,act1,platinum2
23,KAY/O,0.91,14.2,15.5,8.7,0.455,0.023,201,509942,e8,act1,platinum2
1,Phoenix,1.1,17.0,15.4,4.4,0.506,0.028,238,698821,e8,act1,platinum1
2,Brimstone,0.96,14.3,14.9,8.4,0.505,0.038,203,949111,e8,act1,platinum1
3,Sage,0.91,13.6,14.9,6.9,0.504,0.063,189,1548331,e8,act1,platinum1
4,Reyna,1.14,17.7,15.6,4.2,0.501,0.115,245,2854547,e8,act1,platinum1
5,Gekko,0.92,13.8,15.0,4.9,0.499,0.034,190,853429,e8,act1,platinum1
6,Deadlock,1.0,14.9,14.9,4.1,0.499,0.012,203,303044,e8,act1,platinum1
7,Viper,0.99,14.6,14.7,5.1,0.498,0.046,202,1130406,e8,act1,platinum1
8,Sova,0.98,14.4,14.7,5.3,0.497,0.054,200,1346010,e8,act1,platinum1
9,Cypher,1.0,14.4,14.5,4.7,0.497,0.078,197,1939276,e8,act1,platinum1
10,Jett,1.09,17.3,15.9,3.5,0.494,0.111,239,2741721,e8,act1,platinum1
11,Astra,1.03,15.1,14.7,6.2,0.494,0.014,207,338164,e8,act1,platinum1
12,Fade,0.94,14.1,15.0,6.2,0.493,0.017,196,433035,e8,act1,platinum1
13,Killjoy,0.99,14.3,14.4,3.5,0.491,0.038,197,937181,e8,act1,platinum1
14,Chamber,1.1,16.3,14.9,3.0,0.491,0.05,221,1227382,e8,act1,platinum1
15,Raze,1.03,16.4,16.0,4.4,0.491,0.066,235,1644965,e8,act1,platinum1
16,Skye,0.94,14.1,15.1,7.1,0.489,0.046,196,1143160,e8,act1,platinum1
17,Omen,0.98,14.8,15.1,6.5,0.487,0.093,203,2310294,e8,act1,platinum1
18,Breach,0.93,14.3,15.4,6.5,0.481,0.022,198,542325,e8,act1,platinum1
19,Neon,0.97,15.9,16.3,4.1,0.475,0.012,224,309089,e8,act1,platinum1
