Act,Placement,Agent,Rank,KD,K,D,A,First_Blood_Rate,Pick_Rate,Win_Rate,Avg._Score,Matches
Ep3-Act2,Iron 3,Omen,7,0.86,12.6,14.7,4.3,0.1,0.063,0.49,185,471699
Ep3-Act2,Iron 3,Phoenix,8,0.88,12.9,14.8,3.9,0.2,0.056,0.46,195,422280
Ep3-Act2,Iron 3,Viper,9,0.84,12.0,14.3,4.8,0.1,0.054,0.49,178,409224
Ep3-Act2,Iron 3,Skye,10,0.82,11.9,14.5,6.0,0.1,0.048,0.5,174,360672
Ep3-Act2,Iron 3,Brimstone,11,0.83,12.1,14.5,5.3,0.1,0.038,0.5,180,282795
Ep3-Act2,Iron 3,Yoru,12,0.86,12.7,14.8,3.5,0.1,0.037,0.46,189,278307
Ep3-Act2,Iron 3,Cypher,13,0.85,12.0,14.2,4.3,0.1,0.032,0.48,174,238680
Ep3-Act2,Iron 3,KAY/O,14,0.77,11.5,14.9,6.5,0.1,0.03,0.47,173,222462
Ep3-Act2,Iron 3,Breach,15,0.82,12.3,14.9,4.8,0.1,0.015,0.48,182,115719
Ep3-Act2,Iron 3,Astra,16,0.87,12.3,14.1,4.1,0.1,0.008,0.47,180,60129
Ep3-Act2,Bronze 1,Sage,1,0.84,12.1,14.3,6.4,0.1,0.171,0.51,174,1823046
Ep3-Act2,Bronze 1,Reyna,2,1.07,15.8,14.8,4.3,0.2,0.13,0.51,232,1385976
Ep3-Act2,Bronze 1,Jett,3,1.03,15.3,14.9,4.0,0.2,0.097,0.5,225,1038870
Ep3-Act2,Bronze 1,Raze,4,0.95,14.2,15.0,4.9,0.1,0.081,0.5,217,858024
Ep3-Act2,Bronze 1,Sova,5,0.87,12.5,14.4,5.3,0.1,0.072,0.5,186,772191
Ep3-Act2,Bronze 1,Killjoy,6,0.91,12.6,13.9,4.3,0.1,0.072,0.53,190,767448
Ep3-Act2,Bronze 1,Omen,7,0.9,13.3,14.8,4.4,0.1,0.066,0.5,193,701760
Ep3-Act2,Bronze 1,Viper,8,0.88,12.7,14.4,5.0,0.1,0.054,0.5,185,574464
Ep3-Act2,Bronze 1,Phoenix,9,0.93,13.8,14.8,4.0,0.2,0.05,0.48,205,535755
Ep3-Act2,Bronze 1,Skye,10,0.87,12.7,14.6,6.1,0.1,0.05,0.5,184,535347
Ep3-Act2,Bronze 1,Brimstone,11,0.88,12.8,14.6,5.6,0.1,0.039,0.49,189,411366
Ep3-Act2,Bronze 1,Yoru,12,0.89,13.3,14.9,3.6,0.1,0.033,0.46,196,347412
Ep3-Act2,Bronze 1,Cypher,13,0.9,12.8,14.2,4.4,0.1,0.032,0.49,183,336396
Ep3-Act2,Bronze 1,KAY/O,14,0.81,12.1,14.9,6.6,0.1,0.027,0.47,181,286212
Ep3-Act2,Bronze 1,Breach,15,0.87,13.1,15.0,4.9,0.1,0.017,0.48,191,177072
Ep3-Act2,Bronze 1,Astra,16,0.93,13.3,14.3,4.4,0.1,0.01,0.47,191,105162
Ep3-Act2,Bronze 2,Sage,1,0.88,12.6,14.3,6.5,0.1,0.164,0.51,181,2531079
Ep3-Act2,Bronze 2,Reyna,2,1.1,16.5,14.9,4.3,0.2,0.137,0.51,240,2111706
Ep3-Act2,Bronze 2,Jett,3,1.08,16.0,14.9,4.0,0.2,0.107,0.5,234,1641537
Ep3-Act2,Bronze 2,Raze,4,0.98,14.7,15.1,4.9,0.1,0.078,0.5,224,1193961
Ep3-Act2,Bronze 2,Sova,5,0.91,13.2,14.4,5.4,0.1,0.072,0.5,195,1115268
Ep3-Act2,Bronze 2,Killjoy,6,0.94,13.1,14.0,4.3,0.1,0.072,0.53,195,1103997
Ep3-Act2,Bronze 2,Omen,7,0.94,13.9,14.9,4.6,0.1,0.066,0.5,199,1014390
Ep3-Act2,Bronze 2,Viper,8,0.92,13.2,14.4,5.1,0.1,0.053,0.5,191,811869
Ep3-Act2,Bronze 2,Skye,9,0.9,13.2,14.7,6.2,0.1,0.05,0.5,190,774894
Ep3-Act2,Bronze 2,Phoenix,10,0.98,14.6,14.9,4.0,0.2,0.048,0.48,215,731544
Ep3-Act2,Bronze 2,Brimstone,11,0.91,13.3,14.7,5.8,0.1,0.041,0.5,195,626178
Ep3-Act2,Bronze 2,Cypher,12,0.93,13.2,14.2,4.4,0.1,0.032,0.49,189,488172
Ep3-Act2,Bronze 2,Yoru,13,0.93,13.9,15.0,3.6,0.2,0.028,0.46,204,437733
Ep3-Act2,Bronze 2,KAY/O,14,0.86,12.8,15.0,6.7,0.1,0.026,0.48,189,393057
Ep3-Act2,Bronze 2,Breach,15,0.88,13.3,15.1,5.0,0.1,0.016,0.49,194,253980
Ep3-Act2,Bronze 2,Astra,16,0.95,13.6,14.2,4.5,0.1,0.011,0.5,195,167892
Ep3-Act2,Bronze 3,Sage,1,0.92,13.2,14.3,6.6,0.1,0.158,0.52,187,2924442
Ep3-Act2,Bronze 3,Reyna,2,1.15,17.2,14.9,4.3,0.2,0.144,0.52,249,2653173
Ep3-Act2,Bronze 3,Jett,3,1.12,16.8,15.0,4.0,0.2,0.112,0.51,243,2063919
Ep3-Act2,Bronze 3,Raze,4,1.02,15.4,15.1,4.9,0.1,0.076,0.51,231,1395156
Ep3-Act2,Bronze 3,Killjoy,5,0.97,13.6,13.9,4.3,0.1,0.075,0.53,201,1379091
Ep3-Act2,Bronze 3,Sova,6,0.96,13.7,14.3,5.5,0.1,0.07,0.5,202,1297950
Ep3-Act2,Bronze 3,Omen,7,0.97,14.4,14.9,4.7,0.1,0.068,0.5,205,1255671
Ep3-Act2,Bronze 3,Viper,8,0.96,13.8,14.4,5.2,0.1,0.053,0.51,198,978486
Ep3-Act2,Bronze 3,Skye,9,0.93,13.7,14.7,6.2,0.1,0.052,0.5,196,959412
Ep3-Act2,Bronze 3,Phoenix,10,1.03,15.3,14.9,4.0,0.2,0.043,0.5,224,786471
Ep3-Act2,Bronze 3,Brimstone,11,0.94,13.8,14.7,6.0,0.1,0.042,0.51,201,778566
Ep3-Act2,Bronze 3,Cypher,12,0.96,13.6,14.3,4.4,0.1,0.032,0.49,194,591141
Ep3-Act2,Bronze 3,Yoru,13,0.95,14.5,15.2,3.6,0.2,0.024,0.46,210,447270
Ep3-Act2,Bronze 3,KAY/O,14,0.88,13.3,15.1,7.0,0.1,0.023,0.47,195,427227
Ep3-Act2,Bronze 3,Breach,15,0.91,13.8,15.1,5.0,0.1,0.017,0.49,199,311253
Ep3-Act2,Bronze 3,Astra,16,0.98,14.0,14.3,4.5,0.1,0.012,0.5,198,225726
Ep3-Act2,Silver 1,Sage,1,0.91,13.2,14.5,6.7,0.1,0.155,0.51,187,3646500
Ep3-Act2,Silver 1,Reyna,2,1.16,17.5,15.1,4.3,0.2,0.145,0.51,252,3402465
Ep3-Act2,Silver 1,Jett,3,1.14,17.2,15.1,4.0,0.2,0.117,0.51,247,2754663
Ep3-Act2,Silver 1,Raze,4,1.02,15.5,15.2,4.9,0.2,0.074,0.5,233,1740732
Ep3-Act2,Silver 1,Killjoy,5,0.96,13.6,14.1,4.2,0.1,0.073,0.52,200,1722015
Ep3-Act2,Silver 1,Sova,6,0.97,14.0,14.4,5.6,0.1,0.072,0.5,203,1698045
Ep3-Act2,Silver 1,Omen,7,0.96,14.4,15.0,4.8,0.1,0.068,0.5,204,1597065
Ep3-Act2,Silver 1,Skye,8,0.93,13.8,14.8,6.1,0.1,0.053,0.5,197,1251438
Ep3-Act2,Silver 1,Viper,9,0.96,13.8,14.4,5.2,0.1,0.053,0.5,198,1251030
Ep3-Act2,Silver 1,Brimstone,10,0.95,14.0,14.8,6.1,0.1,0.043,0.5,202,1011534
Ep3-Act2,Silver 1,Phoenix,11,1.03,15.6,15.1,4.0,0.2,0.04,0.49,227,941409
Ep3-Act2,Silver 1,Cypher,12,0.96,13.8,14.3,4.3,0.1,0.032,0.49,195,752964
Ep3-Act2,Silver 1,KAY/O,13,0.87,13.4,15.3,7.0,0.1,0.022,0.46,195,516528
Ep3-Act2,Silver 1,Yoru,14,0.97,14.7,15.2,3.5,0.2,0.021,0.46,212,494241
Ep3-Act2,Silver 1,Breach,15,0.93,14.1,15.2,5.1,0.1,0.017,0.49,202,410652
Ep3-Act2,Silver 1,Astra,16,0.99,14.3,14.4,4.6,0.1,0.015,0.5,202,343077
Ep3-Act2,Silver 2,Sage,1,0.93,13.5,14.5,6.7,0.1,0.15,0.51,190,3648285
Ep3-Act2,Silver 2,Reyna,2,1.18,17.8,15.2,4.2,0.2,0.148,0.51,255,3622887
Ep3-Act2,Silver 2,Jett,3,1.16,17.6,15.2,4.0,0.2,0.125,0.51,251,3055257
Ep3-Act2,Silver 2,Raze,4,1.04,16.0,15.4,4.9,0.2,0.073,0.51,238,1780614
Ep3-Act2,Silver 2,Killjoy,5,0.98,13.9,14.1,4.2,0.1,0.072,0.52,203,1748892
Ep3-Act2,Silver 2,Sova,6,0.99,14.2,14.4,5.7,0.1,0.071,0.51,206,1736142
Ep3-Act2,Silver 2,Omen,7,0.98,14.7,15.0,4.9,0.1,0.069,0.49,207,1681725
Ep3-Act2,Silver 2,Skye,8,0.95,14.1,14.9,6.0,0.1,0.054,0.49,200,1318044
Ep3-Act2,Silver 2,Viper,9,0.98,14.2,14.4,5.2,0.1,0.054,0.51,202,1317075
Ep3-Act2,Silver 2,Brimstone,10,0.96,14.2,14.8,6.2,0.1,0.042,0.5,204,1014594
Ep3-Act2,Silver 2,Phoenix,11,1.06,16.1,15.2,4.0,0.2,0.037,0.49,232,898875
Ep3-Act2,Silver 2,Cypher,12,0.98,14.2,14.5,4.4,0.1,0.033,0.5,198,797997
Ep3-Act2,Silver 2,KAY/O,13,0.9,13.8,15.3,7.1,0.1,0.02,0.46,199,496587
Ep3-Act2,Silver 2,Yoru,14,0.97,14.9,15.3,3.5,0.2,0.019,0.46,214,458133
Ep3-Act2,Silver 2,Breach,15,0.94,14.4,15.3,5.2,0.1,0.018,0.49,206,436305
Ep3-Act2,Silver 2,Astra,16,1.01,14.7,14.5,4.8,0.1,0.016,0.49,205,388263
Ep3-Act2,Silver 3,Reyna,1,1.19,18.0,15.2,4.2,0.2,0.154,0.52,256,3658995
Ep3-Act2,Silver 3,Sage,2,0.94,13.7,14.5,6.7,0.1,0.144,0.52,192,3431229
Ep3-Act2,Silver 3,Jett,3,1.17,17.8,15.3,3.9,0.2,0.132,0.51,253,3141039
Ep3-Act2,Silver 3,Raze,4,1.05,16.3,15.5,4.9,0.2,0.072,0.51,241,1710081
Ep3-Act2,Silver 3,Sova,5,0.99,14.4,14.5,5.8,0.1,0.071,0.5,207,1699626
Ep3-Act2,Silver 3,Killjoy,6,0.99,14.1,14.2,4.1,0.1,0.071,0.52,204,1691619
Ep3-Act2,Silver 3,Omen,7,0.98,14.8,15.0,5.0,0.1,0.07,0.5,207,1675758
Ep3-Act2,Silver 3,Skye,8,0.96,14.3,15.0,6.0,0.1,0.055,0.5,202,1318707
Ep3-Act2,Silver 3,Viper,9,0.99,14.3,14.4,5.3,0.1,0.053,0.51,203,1274388
Ep3-Act2,Silver 3,Brimstone,10,0.97,14.5,14.8,6.3,0.1,0.041,0.5,206,967725
Ep3-Act2,Silver 3,Phoenix,11,1.07,16.3,15.1,4.0,0.2,0.033,0.5,235,795651
Ep3-Act2,Silver 3,Cypher,12,0.98,14.2,14.6,4.3,0.1,0.032,0.49,199,773262
Ep3-Act2,Silver 3,KAY/O,13,0.91,13.9,15.3,7.1,0.1,0.019,0.46,201,447474
Ep3-Act2,Silver 3,Astra,14,1.02,14.8,14.5,4.9,0.1,0.018,0.5,205,429726
Ep3-Act2,Silver 3,Breach,15,0.93,14.3,15.3,5.1,0.1,0.018,0.48,203,419169
Ep3-Act2,Silver 3,Yoru,16,0.99,15.3,15.4,3.5,0.2,0.017,0.46,218,393975
Ep3-Act2,Gold 1,Reyna,1,1.13,17.5,15.4,4.1,0.2,0.147,0.51,247,3155319
Ep3-Act2,Gold 1,Sage,2,0.92,13.4,14.6,6.8,0.1,0.145,0.51,187,3123597
Ep3-Act2,Gold 1,Jett,3,1.12,17.3,15.4,3.8,0.2,0.131,0.5,244,2803215
Ep3-Act2,Gold 1,Sova,4,0.96,14.0,14.5,5.7,0.1,0.073,0.5,202,1578654
Ep3-Act2,Gold 1,Omen,5,0.95,14.5,15.2,5.1,0.1,0.072,0.49,201,1554276
Ep3-Act2,Gold 1,Killjoy,6,0.96,13.7,14.3,4.0,0.1,0.072,0.51,198,1542036
Ep3-Act2,Gold 1,Raze,7,1.02,15.9,15.6,4.8,0.2,0.069,0.5,235,1477419
Ep3-Act2,Gold 1,Skye,8,0.94,14.1,15.0,5.9,0.1,0.059,0.5,197,1264851
Ep3-Act2,Gold 1,Viper,9,0.97,14.1,14.5,5.3,0.1,0.055,0.51,198,1187535
Ep3-Act2,Gold 1,Brimstone,10,0.95,14.1,14.9,6.4,0.1,0.04,0.5,201,865980
Ep3-Act2,Gold 1,Cypher,11,0.96,13.9,14.5,4.2,0.1,0.035,0.48,194,756177
Ep3-Act2,Gold 1,Phoenix,12,1.03,15.9,15.4,4.0,0.2,0.031,0.48,227,655656
Ep3-Act2,Gold 1,Astra,13,0.99,14.5,14.7,4.9,0.1,0.02,0.49,200,438702
Ep3-Act2,Gold 1,KAY/O,14,0.88,13.6,15.4,7.1,0.1,0.018,0.45,195,395454
Ep3-Act2,Gold 1,Breach,15,0.92,14.1,15.3,5.1,0.1,0.017,0.49,200,372759
Ep3-Act2,Gold 1,Yoru,16,0.94,14.6,15.6,3.4,0.2,0.014,0.43,208,306714
Ep3-Act2,Gold 2,Reyna,1,1.14,17.6,15.5,4.1,0.2,0.151,0.51,249,2750838
Ep3-Act2,Gold 2,Sage,2,0.93,13.7,14.6,6.8,0.1,0.14,0.51,189,2545461
Ep3-Act2,Gold 2,Jett,3,1.13,17.6,15.5,3.8,0.2,0.14,0.5,247,2543727
Ep3-Act2,Gold 2,Sova,4,0.98,14.3,14.6,5.9,0.1,0.074,0.5,204,1346910
Ep3-Act2,Gold 2,Omen,5,0.97,14.7,15.2,5.1,0.1,0.071,0.49,203,1299021
Ep3-Act2,Gold 2,Killjoy,6,0.98,14.0,14.3,4.0,0.1,0.069,0.52,201,1251234
Ep3-Act2,Gold 2,Raze,7,1.03,16.2,15.7,4.8,0.2,0.068,0.5,237,1241697
Ep3-Act2,Gold 2,Skye,8,0.95,14.3,15.1,5.9,0.1,0.059,0.49,199,1080741
Ep3-Act2,Gold 2,Viper,9,0.99,14.3,14.5,5.3,0.1,0.056,0.51,200,1017705
Ep3-Act2,Gold 2,Brimstone,10,0.96,14.4,14.9,6.5,0.1,0.038,0.5,203,697884
Ep3-Act2,Gold 2,Cypher,11,0.97,14.2,14.6,4.2,0.1,0.035,0.49,196,644181
Ep3-Act2,Gold 2,Phoenix,12,1.05,16.2,15.4,3.9,0.2,0.028,0.48,231,518619
Ep3-Act2,Gold 2,Astra,13,1.02,14.8,14.6,5.0,0.1,0.022,0.5,203,404685
Ep3-Act2,Gold 2,KAY/O,14,0.9,13.9,15.5,7.3,0.1,0.018,0.45,198,320535
Ep3-Act2,Gold 2,Breach,15,0.93,14.2,15.4,5.2,0.1,0.017,0.48,200,308907
Ep3-Act2,Gold 2,Yoru,16,0.96,15.0,15.6,3.4,0.2,0.013,0.44,212,238272
Ep3-Act2,Gold 3,Reyna,1,1.15,17.8,15.5,4.1,0.2,0.155,0.51,250,2326620
Ep3-Act2,Gold 3,Jett,2,1.14,17.7,15.5,3.8,0.2,0.147,0.51,247,2211054
Ep3-Act2,Gold 3,Sage,3,0.95,13.9,14.7,6.8,0.1,0.135,0.51,192,2028525
Ep3-Act2,Gold 3,Sova,4,1.0,14.5,14.5,5.9,0.1,0.077,0.52,206,1149999
Ep3-Act2,Gold 3,Omen,5,0.97,14.8,15.2,5.3,0.1,0.071,0.5,204,1068297
Ep3-Act2,Gold 3,Raze,6,1.04,16.4,15.7,4.9,0.2,0.067,0.51,240,999396
Ep3-Act2,Gold 3,Killjoy,7,0.99,14.1,14.3,4.0,0.1,0.066,0.51,202,990369
Ep3-Act2,Gold 3,Skye,8,0.96,14.5,15.1,5.9,0.1,0.059,0.49,201,890307
Ep3-Act2,Gold 3,Viper,9,0.99,14.4,14.5,5.3,0.1,0.056,0.5,201,848334
Ep3-Act2,Gold 3,Brimstone,10,0.96,14.4,15.0,6.6,0.1,0.037,0.5,203,551004
Ep3-Act2,Gold 3,Cypher,11,0.98,14.3,14.6,4.1,0.1,0.036,0.49,197,536112
Ep3-Act2,Gold 3,Phoenix,12,1.05,16.3,15.5,3.9,0.2,0.027,0.48,233,404124
Ep3-Act2,Gold 3,Astra,13,1.01,14.8,14.6,5.1,0.1,0.023,0.5,202,348381
Ep3-Act2,Gold 3,Breach,14,0.94,14.5,15.4,5.3,0.1,0.016,0.48,202,246840
Ep3-Act2,Gold 3,KAY/O,15,0.91,14.0,15.5,7.3,0.1,0.016,0.45,199,243372
Ep3-Act2,Gold 3,Yoru,16,0.98,15.2,15.6,3.4,0.2,0.012,0.44,215,176664
Ep3-Act2,Platinum 1,Reyna,1,1.12,17.5,15.6,4.1,0.2,0.151,0.51,245,1768374
Ep3-Act2,Platinum 1,Jett,2,1.11,17.4,15.7,3.7,0.2,0.147,0.5,243,1731603
Ep3-Act2,Platinum 1,Sage,3,0.94,13.8,14.7,6.8,0.1,0.137,0.51,190,1609611
Ep3-Act2,Platinum 1,Sova,4,0.98,14.2,14.6,6.0,0.1,0.077,0.51,202,907647
Ep3-Act2,Platinum 1,Omen,5,0.96,14.6,15.3,5.3,0.1,0.072,0.49,201,849864
Ep3-Act2,Platinum 1,Killjoy,6,0.98,14.1,14.5,4.0,0.1,0.065,0.51,200,761175
Ep3-Act2,Platinum 1,Raze,7,1.02,16.1,15.8,4.8,0.2,0.064,0.5,236,754596
Ep3-Act2,Platinum 1,Skye,8,0.95,14.4,15.2,5.8,0.1,0.063,0.49,199,738429
Ep3-Act2,Platinum 1,Viper,9,0.97,14.2,14.6,5.3,0.1,0.058,0.51,198,681207
Ep3-Act2,Platinum 1,Cypher,10,0.97,14.2,14.7,4.1,0.1,0.038,0.49,195,444363
Ep3-Act2,Platinum 1,Brimstone,11,0.95,14.2,15.0,6.7,0.1,0.036,0.5,200,421974
Ep3-Act2,Platinum 1,Astra,12,1.0,14.7,14.7,5.1,0.1,0.026,0.5,199,301155
Ep3-Act2,Platinum 1,Phoenix,13,1.03,16.1,15.6,3.9,0.2,0.024,0.48,228,281775
Ep3-Act2,Platinum 1,Breach,14,0.93,14.3,15.5,5.3,0.1,0.016,0.48,199,188649
Ep3-Act2,Platinum 1,KAY/O,15,0.9,13.9,15.5,7.5,0.1,0.016,0.45,197,183753
Ep3-Act2,Platinum 1,Yoru,16,0.94,14.8,15.7,3.4,0.2,0.011,0.44,209,125205
Ep3-Act2,Platinum 2,Jett,1,1.12,17.6,15.7,3.7,0.2,0.155,0.5,245,1403010
Ep3-Act2,Platinum 2,Reyna,2,1.13,17.6,15.6,4.1,0.2,0.151,0.51,245,1367922
Ep3-Act2,Platinum 2,Sage,3,0.94,13.9,14.8,6.8,0.1,0.132,0.51,191,1200540
Ep3-Act2,Platinum 2,Sova,4,0.98,14.4,14.6,6.1,0.1,0.078,0.5,204,711909
Ep3-Act2,Platinum 2,Omen,5,0.97,14.7,15.2,5.4,0.1,0.071,0.49,202,643875
Ep3-Act2,Platinum 2,Raze,6,1.03,16.4,15.9,4.9,0.2,0.065,0.51,238,586449
Ep3-Act2,Platinum 2,Killjoy,7,0.98,14.2,14.4,3.9,0.1,0.064,0.5,201,577983
Ep3-Act2,Platinum 2,Skye,8,0.95,14.6,15.3,5.8,0.1,0.062,0.49,200,566406
Ep3-Act2,Platinum 2,Viper,9,0.99,14.4,14.6,5.3,0.1,0.058,0.5,200,525759
Ep3-Act2,Platinum 2,Cypher,10,0.98,14.4,14.7,4.1,0.1,0.039,0.48,196,355368
Ep3-Act2,Platinum 2,Brimstone,11,0.97,14.5,15.0,6.8,0.1,0.034,0.5,202,310947
Ep3-Act2,Platinum 2,Astra,12,1.0,14.7,14.7,5.3,0.1,0.027,0.49,200,249186
Ep3-Act2,Platinum 2,Phoenix,13,1.05,16.4,15.7,3.9,0.2,0.023,0.48,232,207978
Ep3-Act2,Platinum 2,Breach,14,0.93,14.4,15.5,5.5,0.1,0.016,0.5,199,143514
Ep3-Act2,Platinum 2,KAY/O,15,0.92,14.3,15.5,7.6,0.1,0.015,0.45,201,135303
Ep3-Act2,Platinum 2,Yoru,16,0.97,15.3,15.8,3.4,0.2,0.01,0.44,214,89199
Ep3-Act2,Platinum 3,Jett,1,1.13,17.7,15.7,3.7,0.2,0.162,0.51,245,1148367
Ep3-Act2,Platinum 3,Reyna,2,1.12,17.6,15.7,4.0,0.2,0.154,0.51,244,1092216
Ep3-Act2,Platinum 3,Sage,3,0.95,14.1,14.8,6.9,0.1,0.13,0.51,192,920703
Ep3-Act2,Platinum 3,Sova,4,0.99,14.5,14.6,6.1,0.1,0.081,0.51,204,570486
Ep3-Act2,Platinum 3,Omen,5,0.97,14.9,15.3,5.5,0.1,0.07,0.5,202,495618
Ep3-Act2,Platinum 3,Raze,6,1.04,16.5,15.9,4.9,0.2,0.064,0.51,239,450279
Ep3-Act2,Platinum 3,Skye,7,0.95,14.5,15.3,5.8,0.1,0.061,0.49,199,434367
Ep3-Act2,Platinum 3,Killjoy,8,0.99,14.3,14.4,3.9,0.1,0.061,0.5,202,430389
Ep3-Act2,Platinum 3,Viper,9,0.99,14.5,14.6,5.3,0.1,0.059,0.5,200,419424
Ep3-Act2,Platinum 3,Cypher,10,0.98,14.4,14.7,4.1,0.1,0.039,0.49,197,277440
Ep3-Act2,Platinum 3,Brimstone,11,0.97,14.6,15.0,6.9,0.1,0.033,0.52,203,235161
Ep3-Act2,Platinum 3,Astra,12,1.01,14.8,14.7,5.3,0.1,0.027,0.49,200,191199
Ep3-Act2,Platinum 3,Phoenix,13,1.05,16.4,15.6,3.9,0.2,0.02,0.5,231,141474
Ep3-Act2,Platinum 3,Breach,14,0.93,14.4,15.5,5.4,0.1,0.016,0.48,200,109803
Ep3-Act2,Platinum 3,KAY/O,15,0.92,14.3,15.5,7.5,0.1,0.014,0.47,200,99195
Ep3-Act2,Platinum 3,Yoru,16,0.96,15.1,15.8,3.3,0.2,0.009,0.43,211,64668
Ep3-Act2,Diamond 1,Jett,1,1.1,17.4,15.8,3.6,0.2,0.16,0.5,241,863073
Ep3-Act2,Diamond 1,Reyna,2,1.11,17.4,15.8,4.0,0.2,0.149,0.51,241,802179
Ep3-Act2,Diamond 1,Sage,3,0.94,14.0,14.8,6.9,0.1,0.132,0.51,191,711093
Ep3-Act2,Diamond 1,Sova,4,0.98,14.3,14.6,6.2,0.1,0.083,0.52,202,449106
Ep3-Act2,Diamond 1,Omen,5,0.96,14.8,15.3,5.7,0.1,0.072,0.49,201,386427
Ep3-Act2,Diamond 1,Raze,6,1.01,16.2,16.0,4.9,0.2,0.064,0.49,236,343434
Ep3-Act2,Diamond 1,Skye,7,0.94,14.5,15.4,5.7,0.1,0.063,0.48,198,337926
Ep3-Act2,Diamond 1,Killjoy,8,0.98,14.1,14.4,3.9,0.1,0.06,0.5,199,322371
Ep3-Act2,Diamond 1,Viper,9,1.0,14.6,14.6,5.3,0.1,0.059,0.52,200,319005
Ep3-Act2,Diamond 1,Cypher,10,0.96,14.2,14.8,4.0,0.1,0.041,0.48,194,220167
