Act,Placement,Agent,Rank,KD,K,D,A,First_Blood_Rate,Pick_Rate,Win_Rate,Avg._Score,Matches
Ep4-Act1,Iron 3,Viper,7,0.88,12.8,14.5,5.1,0.1,0.063,0.5,185,188955
Ep4-Act1,Iron 3,Neon,8,0.93,14.6,15.8,4.2,0.2,0.056,0.48,214,169728
Ep4-Act1,Iron 3,Omen,9,0.88,13.3,15.1,4.5,0.1,0.051,0.49,191,154020
Ep4-Act1,Iron 3,Skye,10,0.82,12.1,14.8,6.3,0.1,0.046,0.49,175,136935
Ep4-Act1,Iron 3,Chamber,11,0.98,14.1,14.5,3.5,0.1,0.044,0.5,200,131733
Ep4-Act1,Iron 3,Brimstone,12,0.88,13.1,14.8,5.7,0.1,0.036,0.5,189,109395
Ep4-Act1,Iron 3,Phoenix,13,0.9,13.8,15.3,4.1,0.2,0.032,0.46,204,97614
Ep4-Act1,Iron 3,Cypher,14,0.87,12.7,14.5,4.6,0.1,0.028,0.5,180,85476
Ep4-Act1,Iron 3,KAY/O,15,0.8,12.1,15.2,6.9,0.1,0.025,0.48,179,75429
Ep4-Act1,Iron 3,Yoru,16,0.91,13.7,15.1,3.6,0.1,0.021,0.47,200,64056
Ep4-Act1,Iron 3,Breach,17,0.84,12.9,15.4,5.0,0.1,0.018,0.49,186,52683
Ep4-Act1,Iron 3,Astra,18,0.89,13.1,14.6,4.7,0.1,0.013,0.52,184,39933
Ep4-Act1,Bronze 1,Sage,1,0.85,12.3,14.4,6.8,0.1,0.162,0.52,175,569823
Ep4-Act1,Bronze 1,Reyna,2,1.06,16.1,15.2,4.3,0.2,0.123,0.5,232,433041
Ep4-Act1,Bronze 1,Jett,3,1.03,15.8,15.3,4.1,0.2,0.086,0.5,228,304521
Ep4-Act1,Bronze 1,Neon,4,0.95,15.1,15.9,4.2,0.2,0.068,0.48,219,239751
Ep4-Act1,Bronze 1,Killjoy,5,0.92,13.0,14.1,4.3,0.1,0.066,0.52,191,232968
Ep4-Act1,Bronze 1,Viper,6,0.9,13.1,14.6,5.2,0.1,0.064,0.51,188,225420
Ep4-Act1,Bronze 1,Raze,7,0.94,14.5,15.4,5.0,0.1,0.063,0.5,219,222054
Ep4-Act1,Bronze 1,Sova,8,0.9,13.1,14.6,5.5,0.1,0.061,0.5,191,213639
Ep4-Act1,Bronze 1,Omen,9,0.91,13.8,15.2,4.6,0.1,0.051,0.49,196,178551
Ep4-Act1,Bronze 1,Chamber,10,1.0,14.6,14.6,3.4,0.1,0.047,0.5,205,164934
Ep4-Act1,Bronze 1,Skye,11,0.87,13.0,15.0,6.4,0.1,0.046,0.49,184,161160
Ep4-Act1,Bronze 1,Brimstone,12,0.89,13.1,14.8,5.9,0.1,0.035,0.49,189,123165
Ep4-Act1,Bronze 1,Cypher,13,0.92,13.3,14.5,4.5,0.1,0.028,0.49,187,98226
Ep4-Act1,Bronze 1,Phoenix,14,0.96,14.6,15.2,4.2,0.2,0.027,0.5,214,95931
Ep4-Act1,Bronze 1,KAY/O,15,0.82,12.5,15.3,7.1,0.1,0.023,0.48,183,81855
Ep4-Act1,Bronze 1,Breach,16,0.87,13.4,15.5,5.2,0.1,0.018,0.5,192,64209
Ep4-Act1,Bronze 1,Yoru,17,0.9,13.8,15.3,3.6,0.1,0.016,0.45,200,57885
Ep4-Act1,Bronze 1,Astra,18,0.95,13.8,14.5,4.8,0.1,0.016,0.5,193,56202
Ep4-Act1,Bronze 2,Sage,1,0.89,12.9,14.5,6.8,0.1,0.15,0.51,182,908412
Ep4-Act1,Bronze 2,Reyna,2,1.1,16.8,15.3,4.3,0.2,0.129,0.51,241,781728
Ep4-Act1,Bronze 2,Jett,3,1.08,16.5,15.3,4.0,0.2,0.097,0.51,236,584817
Ep4-Act1,Bronze 2,Killjoy,4,0.94,13.4,14.3,4.2,0.1,0.064,0.52,196,387753
Ep4-Act1,Bronze 2,Viper,5,0.94,13.7,14.5,5.2,0.1,0.062,0.51,194,377910
Ep4-Act1,Bronze 2,Sova,6,0.93,13.6,14.6,5.7,0.1,0.062,0.5,197,376329
Ep4-Act1,Bronze 2,Neon,7,0.99,15.7,15.9,4.2,0.2,0.062,0.5,228,373830
Ep4-Act1,Bronze 2,Raze,8,1.0,15.3,15.4,4.9,0.1,0.06,0.51,228,365823
Ep4-Act1,Bronze 2,Omen,9,0.94,14.1,15.1,4.8,0.1,0.053,0.49,200,319311
Ep4-Act1,Bronze 2,Chamber,10,1.04,15.1,14.6,3.4,0.1,0.05,0.51,211,302430
Ep4-Act1,Bronze 2,Skye,11,0.91,13.6,14.9,6.4,0.1,0.045,0.5,192,274839
Ep4-Act1,Bronze 2,Brimstone,12,0.91,13.6,14.9,6.1,0.1,0.038,0.5,195,229704
Ep4-Act1,Bronze 2,Cypher,13,0.95,13.7,14.4,4.4,0.1,0.029,0.49,193,174981
Ep4-Act1,Bronze 2,Phoenix,14,0.99,15.1,15.2,4.0,0.2,0.025,0.48,219,153255
Ep4-Act1,Bronze 2,KAY/O,15,0.86,13.2,15.3,7.2,0.1,0.021,0.47,191,128010
Ep4-Act1,Bronze 2,Astra,16,0.97,14.2,14.6,5.1,0.1,0.02,0.51,197,119034
Ep4-Act1,Bronze 2,Breach,17,0.91,13.9,15.3,5.2,0.1,0.02,0.5,198,118320
Ep4-Act1,Bronze 2,Yoru,18,0.93,14.4,15.4,3.5,0.2,0.014,0.44,206,82110
Ep4-Act1,Bronze 3,Sage,1,0.92,13.3,14.5,6.8,0.1,0.138,0.51,187,805341
Ep4-Act1,Bronze 3,Reyna,2,1.13,17.4,15.4,4.2,0.2,0.134,0.51,246,783870
Ep4-Act1,Bronze 3,Jett,3,1.11,17.0,15.3,3.9,0.2,0.104,0.5,242,610725
Ep4-Act1,Bronze 3,Neon,4,1.01,16.2,16.1,4.2,0.2,0.072,0.5,233,420954
Ep4-Act1,Bronze 3,Viper,5,0.97,14.2,14.6,5.3,0.1,0.063,0.51,199,369852
Ep4-Act1,Bronze 3,Sova,6,0.96,14.0,14.6,5.7,0.1,0.062,0.5,202,364395
Ep4-Act1,Bronze 3,Killjoy,7,0.97,13.8,14.2,4.2,0.1,0.061,0.53,200,359907
Ep4-Act1,Bronze 3,Raze,8,1.01,15.6,15.5,4.9,0.1,0.058,0.5,232,340323
Ep4-Act1,Bronze 3,Chamber,9,1.06,15.5,14.6,3.3,0.1,0.053,0.51,216,312783
Ep4-Act1,Bronze 3,Omen,10,0.97,14.6,15.0,4.8,0.1,0.05,0.5,205,293964
Ep4-Act1,Bronze 3,Skye,11,0.93,13.9,15.0,6.3,0.1,0.044,0.49,194,260253
Ep4-Act1,Bronze 3,Brimstone,12,0.95,14.2,14.9,6.2,0.1,0.038,0.51,202,222411
Ep4-Act1,Bronze 3,Cypher,13,0.96,14.0,14.6,4.4,0.1,0.027,0.5,196,160140
Ep4-Act1,Bronze 3,Astra,14,0.98,14.4,14.6,5.1,0.1,0.022,0.5,198,131580
Ep4-Act1,Bronze 3,KAY/O,15,0.89,13.7,15.4,7.4,0.1,0.02,0.47,196,118524
Ep4-Act1,Bronze 3,Phoenix,16,1.02,15.6,15.2,4.0,0.2,0.02,0.49,224,117300
Ep4-Act1,Bronze 3,Breach,17,0.91,13.9,15.4,5.2,0.1,0.02,0.48,198,117147
Ep4-Act1,Bronze 3,Yoru,18,0.93,14.4,15.6,3.6,0.2,0.011,0.42,208,65688
Ep4-Act1,Silver 1,Reyna,1,1.15,17.7,15.4,4.2,0.2,0.138,0.51,250,979098
Ep4-Act1,Silver 1,Sage,2,0.93,13.6,14.6,6.8,0.1,0.13,0.51,188,919785
Ep4-Act1,Silver 1,Jett,3,1.14,17.5,15.4,3.9,0.2,0.115,0.51,247,818142
Ep4-Act1,Silver 1,Neon,4,1.02,16.5,16.2,4.2,0.2,0.064,0.49,236,456144
Ep4-Act1,Silver 1,Sova,5,0.97,14.2,14.6,5.8,0.1,0.064,0.51,203,454461
Ep4-Act1,Silver 1,Viper,6,0.99,14.4,14.5,5.3,0.1,0.063,0.51,201,445281
Ep4-Act1,Silver 1,Raze,7,1.03,16.0,15.6,4.9,0.1,0.057,0.5,236,407286
Ep4-Act1,Silver 1,Killjoy,8,0.96,13.9,14.4,4.1,0.1,0.057,0.5,200,403920
Ep4-Act1,Silver 1,Chamber,9,1.08,15.8,14.7,3.3,0.1,0.057,0.51,219,401115
Ep4-Act1,Silver 1,Omen,10,0.97,14.8,15.2,5.0,0.1,0.05,0.48,205,352716
Ep4-Act1,Silver 1,Skye,11,0.94,14.3,15.1,6.1,0.1,0.045,0.48,198,319872
Ep4-Act1,Silver 1,Brimstone,12,0.96,14.4,14.9,6.4,0.1,0.037,0.49,203,260202
Ep4-Act1,Silver 1,Cypher,13,0.97,14.3,14.7,4.3,0.1,0.028,0.48,197,199308
Ep4-Act1,Silver 1,Astra,14,1.01,14.7,14.6,5.2,0.1,0.026,0.49,202,185028
Ep4-Act1,Silver 1,Breach,15,0.92,14.1,15.3,5.1,0.1,0.02,0.46,200,144534
Ep4-Act1,Silver 1,KAY/O,16,0.91,14.0,15.3,7.4,0.1,0.02,0.46,199,142596
Ep4-Act1,Silver 1,Phoenix,17,1.04,15.7,15.1,4.0,0.2,0.019,0.49,227,132039
Ep4-Act1,Silver 1,Yoru,18,0.97,15.1,15.5,3.5,0.2,0.01,0.45,214,68697
Ep4-Act1,Silver 2,Reyna,1,1.15,17.8,15.4,4.1,0.2,0.139,0.51,251,768366
Ep4-Act1,Silver 2,Sage,2,0.93,13.7,14.7,6.8,0.1,0.124,0.52,189,685032
Ep4-Act1,Silver 2,Jett,3,1.15,17.7,15.4,3.8,0.2,0.123,0.51,250,675546
Ep4-Act1,Silver 2,Neon,4,1.02,16.6,16.2,4.1,0.2,0.076,0.49,237,419271
Ep4-Act1,Silver 2,Viper,5,1.0,14.6,14.6,5.3,0.1,0.064,0.5,203,352920
Ep4-Act1,Silver 2,Sova,6,0.99,14.4,14.5,5.8,0.1,0.064,0.5,206,350778
Ep4-Act1,Silver 2,Raze,7,1.04,16.4,15.7,4.9,0.1,0.057,0.51,239,311559
Ep4-Act1,Silver 2,Chamber,8,1.08,15.9,14.7,3.2,0.1,0.056,0.5,220,308499
Ep4-Act1,Silver 2,Killjoy,9,0.99,14.3,14.5,4.1,0.1,0.053,0.51,203,292587
Ep4-Act1,Silver 2,Omen,10,0.99,15.0,15.2,5.1,0.1,0.048,0.49,207,261783
Ep4-Act1,Silver 2,Skye,11,0.96,14.4,15.0,6.1,0.1,0.044,0.5,200,244749
Ep4-Act1,Silver 2,Brimstone,12,0.97,14.4,15.0,6.4,0.1,0.035,0.5,203,191709
Ep4-Act1,Silver 2,Cypher,13,0.98,14.3,14.6,4.1,0.1,0.028,0.47,197,153765
Ep4-Act1,Silver 2,Astra,14,1.02,14.8,14.6,5.2,0.1,0.028,0.51,202,151827
Ep4-Act1,Silver 2,Breach,15,0.93,14.3,15.4,5.3,0.1,0.019,0.49,201,106896
Ep4-Act1,Silver 2,KAY/O,16,0.91,14.1,15.5,7.4,0.1,0.018,0.45,199,99501
Ep4-Act1,Silver 2,Phoenix,17,1.05,16.2,15.4,3.9,0.2,0.016,0.48,230,88944
Ep4-Act1,Silver 2,Yoru,18,0.96,15.1,15.8,3.6,0.2,0.009,0.43,212,47175
Ep4-Act1,Silver 3,Reyna,1,1.17,18.1,15.4,4.1,0.2,0.14,0.5,254,646272
Ep4-Act1,Silver 3,Jett,2,1.15,17.9,15.6,3.8,0.2,0.132,0.51,250,606186
Ep4-Act1,Silver 3,Sage,3,0.95,13.9,14.7,6.9,0.1,0.117,0.52,192,540090
Ep4-Act1,Silver 3,Neon,4,1.04,16.9,16.3,4.1,0.2,0.077,0.5,240,355674
Ep4-Act1,Silver 3,Sova,5,1.0,14.4,14.4,5.9,0.1,0.064,0.51,206,296310
Ep4-Act1,Silver 3,Viper,6,1.01,14.6,14.5,5.3,0.1,0.063,0.51,202,291771
Ep4-Act1,Silver 3,Chamber,7,1.1,16.2,14.7,3.2,0.1,0.058,0.51,222,269178
Ep4-Act1,Silver 3,Raze,8,1.05,16.5,15.7,4.9,0.2,0.056,0.5,241,258978
Ep4-Act1,Silver 3,Killjoy,9,1.0,14.3,14.3,4.0,0.1,0.048,0.51,204,223023
Ep4-Act1,Silver 3,Omen,10,0.98,14.9,15.2,5.2,0.1,0.046,0.49,206,213078
Ep4-Act1,Silver 3,Skye,11,0.95,14.5,15.2,6.0,0.1,0.045,0.49,200,207366
Ep4-Act1,Silver 3,Brimstone,12,0.99,14.7,14.9,6.5,0.1,0.034,0.5,205,157335
Ep4-Act1,Silver 3,Astra,13,1.0,14.7,14.7,5.3,0.1,0.03,0.5,200,137751
Ep4-Act1,Silver 3,Cypher,14,1.0,14.5,14.6,4.2,0.1,0.028,0.5,199,130407
Ep4-Act1,Silver 3,Breach,15,0.94,14.4,15.4,5.3,0.1,0.019,0.47,201,89403
Ep4-Act1,Silver 3,KAY/O,16,0.92,14.1,15.4,7.3,0.1,0.018,0.43,201,83691
Ep4-Act1,Silver 3,Phoenix,17,1.08,16.3,15.2,3.8,0.2,0.014,0.48,234,64464
Ep4-Act1,Silver 3,Yoru,18,0.99,15.7,15.9,3.5,0.2,0.007,0.44,220,34017
Ep4-Act1,Gold 1,Reyna,1,1.12,17.5,15.6,4.0,0.2,0.136,0.51,244,496383
Ep4-Act1,Gold 1,Jett,2,1.13,17.6,15.7,3.7,0.2,0.133,0.51,245,484653
Ep4-Act1,Gold 1,Sage,3,0.93,13.7,14.7,6.9,0.1,0.116,0.51,188,421668
Ep4-Act1,Gold 1,Neon,4,1.01,16.5,16.3,4.0,0.2,0.075,0.49,234,272187
Ep4-Act1,Gold 1,Sova,5,0.97,14.2,14.6,5.9,0.1,0.068,0.5,201,247248
Ep4-Act1,Gold 1,Viper,6,0.98,14.4,14.7,5.3,0.1,0.065,0.5,199,237099
Ep4-Act1,Gold 1,Chamber,7,1.07,16.0,15.0,3.1,0.1,0.061,0.51,217,223890
Ep4-Act1,Gold 1,Raze,8,1.03,16.3,15.8,4.9,0.2,0.053,0.51,237,193290
Ep4-Act1,Gold 1,Killjoy,9,0.98,14.1,14.3,3.9,0.1,0.049,0.52,200,179979
Ep4-Act1,Gold 1,Skye,10,0.93,14.2,15.2,6.0,0.1,0.047,0.49,195,171666
Ep4-Act1,Gold 1,Omen,11,0.97,14.7,15.1,5.2,0.1,0.045,0.5,203,165291
Ep4-Act1,Gold 1,Astra,12,1.0,14.7,14.7,5.4,0.1,0.035,0.5,199,127449
Ep4-Act1,Gold 1,Brimstone,13,0.94,14.2,15.1,6.5,0.1,0.034,0.49,199,124440
Ep4-Act1,Gold 1,Cypher,14,0.96,14.3,14.8,4.1,0.1,0.028,0.46,195,103275
Ep4-Act1,Gold 1,Breach,15,0.91,14.0,15.4,5.2,0.1,0.019,0.5,194,68646
Ep4-Act1,Gold 1,KAY/O,16,0.9,13.9,15.5,7.4,0.1,0.018,0.46,196,63903
Ep4-Act1,Gold 1,Phoenix,17,1.02,15.8,15.5,3.9,0.2,0.012,0.48,224,43962
Ep4-Act1,Gold 1,Yoru,18,0.96,15.2,15.9,3.4,0.2,0.007,0.42,211,24021
Ep4-Act1,Gold 2,Jett,1,1.12,17.6,15.7,3.7,0.2,0.142,0.5,245,426462
Ep4-Act1,Gold 2,Reyna,2,1.14,17.8,15.6,4.0,0.2,0.135,0.51,246,406164
Ep4-Act1,Gold 2,Sage,3,0.94,13.9,14.7,6.9,0.1,0.114,0.51,190,342771
Ep4-Act1,Gold 2,Neon,4,1.01,16.7,16.5,4.1,0.2,0.074,0.48,234,221493
Ep4-Act1,Gold 2,Sova,5,0.99,14.5,14.6,6.0,0.1,0.07,0.5,204,209253
Ep4-Act1,Gold 2,Viper,6,1.0,14.5,14.5,5.4,0.1,0.066,0.52,200,198951
Ep4-Act1,Gold 2,Chamber,7,1.1,16.1,14.7,3.1,0.1,0.063,0.52,220,188496
Ep4-Act1,Gold 2,Raze,8,1.03,16.5,16.0,4.9,0.2,0.053,0.49,239,159732
Ep4-Act1,Gold 2,Skye,9,0.96,14.5,15.1,6.0,0.1,0.046,0.51,199,138261
Ep4-Act1,Gold 2,Killjoy,10,0.99,14.2,14.4,3.9,0.1,0.045,0.52,200,135966
Ep4-Act1,Gold 2,Omen,11,0.98,14.9,15.2,5.3,0.1,0.045,0.51,203,135252
Ep4-Act1,Gold 2,Astra,12,1.02,15.1,14.8,5.4,0.1,0.034,0.48,203,103173
Ep4-Act1,Gold 2,Brimstone,13,0.98,14.7,15.0,6.5,0.1,0.032,0.51,203,96084
Ep4-Act1,Gold 2,Cypher,14,0.98,14.5,14.8,4.1,0.1,0.029,0.49,197,86088
Ep4-Act1,Gold 2,Breach,15,0.92,14.3,15.5,5.4,0.1,0.019,0.49,197,57528
Ep4-Act1,Gold 2,KAY/O,16,0.91,14.0,15.4,7.4,0.1,0.017,0.46,197,50847
Ep4-Act1,Gold 2,Phoenix,17,1.07,16.4,15.3,3.9,0.2,0.012,0.5,231,36363
Ep4-Act1,Gold 2,Yoru,18,0.99,15.2,15.4,3.4,0.2,0.006,0.44,217,16677
Ep4-Act1,Gold 3,Jett,1,1.14,17.9,15.7,3.7,0.2,0.147,0.51,247,360366
Ep4-Act1,Gold 3,Reyna,2,1.13,17.7,15.6,4.0,0.2,0.14,0.51,245,343179
Ep4-Act1,Gold 3,Sage,3,0.95,14.1,14.8,6.9,0.1,0.107,0.52,191,262344
Ep4-Act1,Gold 3,Neon,4,1.0,16.5,16.5,4.0,0.2,0.073,0.5,233,179673
Ep4-Act1,Gold 3,Sova,5,0.99,14.5,14.7,6.1,0.1,0.067,0.5,204,164169
Ep4-Act1,Gold 3,Viper,6,1.0,14.6,14.6,5.3,0.1,0.066,0.51,201,160497
Ep4-Act1,Gold 3,Chamber,7,1.09,16.1,14.8,3.1,0.1,0.065,0.5,219,158661
Ep4-Act1,Gold 3,Raze,8,1.05,16.6,15.8,4.9,0.2,0.053,0.51,241,129030
Ep4-Act1,Gold 3,Skye,9,0.97,14.6,15.2,6.0,0.1,0.046,0.5,200,113577
Ep4-Act1,Gold 3,Killjoy,10,1.0,14.3,14.3,3.9,0.1,0.044,0.52,201,106743
Ep4-Act1,Gold 3,Omen,11,0.97,15.0,15.4,5.4,0.1,0.043,0.48,204,104295
Ep4-Act1,Gold 3,Astra,12,1.02,14.9,14.6,5.5,0.1,0.038,0.5,199,92412
Ep4-Act1,Gold 3,Brimstone,13,0.98,14.7,14.9,6.7,0.1,0.032,0.52,202,78030
Ep4-Act1,Gold 3,Cypher,14,0.98,14.5,14.7,4.1,0.1,0.028,0.49,196,68748
Ep4-Act1,Gold 3,Breach,15,0.95,14.5,15.3,5.6,0.1,0.019,0.49,200,47379
Ep4-Act1,Gold 3,KAY/O,16,0.94,14.3,15.3,7.9,0.1,0.016,0.49,201,38760
Ep4-Act1,Gold 3,Phoenix,17,1.07,16.5,15.4,3.8,0.2,0.011,0.49,233,26214
Ep4-Act1,Gold 3,Yoru,18,1.02,16.0,15.7,3.3,0.2,0.006,0.44,222,13515
Ep4-Act1,Platinum 1,Jett,1,1.09,17.2,15.8,3.7,0.2,0.147,0.51,238,271320
Ep4-Act1,Platinum 1,Reyna,2,1.11,17.4,15.7,3.9,0.2,0.133,0.5,240,245718
Ep4-Act1,Platinum 1,Sage,3,0.94,14.0,14.9,6.9,0.1,0.106,0.52,190,196452
Ep4-Act1,Platinum 1,Sova,4,0.98,14.4,14.7,6.2,0.1,0.073,0.5,202,134895
Ep4-Act1,Platinum 1,Chamber,5,1.08,16.1,14.9,3.0,0.1,0.071,0.5,217,131172
Ep4-Act1,Platinum 1,Viper,6,0.97,14.2,14.7,5.3,0.1,0.07,0.49,197,128928
Ep4-Act1,Platinum 1,Neon,7,0.99,16.3,16.5,4.0,0.2,0.069,0.49,230,126837
Ep4-Act1,Platinum 1,Raze,8,1.02,16.3,15.9,4.8,0.2,0.051,0.5,236,94809
Ep4-Act1,Platinum 1,Skye,9,0.96,14.7,15.2,5.8,0.1,0.048,0.49,199,88281
Ep4-Act1,Platinum 1,Omen,10,0.96,14.6,15.3,5.5,0.1,0.043,0.48,200,78846
Ep4-Act1,Platinum 1,Killjoy,11,0.97,14.1,14.5,3.9,0.1,0.041,0.51,198,76398
Ep4-Act1,Platinum 1,Astra,12,0.98,14.6,14.8,5.7,0.1,0.04,0.49,195,74358
Ep4-Act1,Platinum 1,Brimstone,13,0.95,14.4,15.1,6.9,0.1,0.032,0.49,198,58548
Ep4-Act1,Platinum 1,Cypher,14,0.98,14.4,14.7,4.0,0.1,0.029,0.48,195,54111
Ep4-Act1,Platinum 1,Breach,15,0.91,14.2,15.5,5.4,0.1,0.017,0.48,195,31620
Ep4-Act1,Platinum 1,KAY/O,16,0.92,14.5,15.8,7.6,0.1,0.016,0.45,200,30396
Ep4-Act1,Platinum 1,Phoenix,17,1.05,16.7,15.9,4.0,0.2,0.009,0.5,233,17187
Ep4-Act1,Platinum 1,Yoru,18,0.94,14.5,15.5,3.2,0.2,0.005,0.41,204,8568
Ep4-Act1,Platinum 2,Jett,1,1.11,17.5,15.8,3.6,0.2,0.149,0.5,241,214506
Ep4-Act1,Platinum 2,Reyna,2,1.09,17.2,15.8,3.9,0.2,0.134,0.5,237,193035
Ep4-Act1,Platinum 2,Sage,3,0.94,14.0,14.9,7.0,0.1,0.104,0.51,190,149481
Ep4-Act1,Platinum 2,Sova,4,0.98,14.3,14.7,6.2,0.1,0.076,0.5,201,109497
Ep4-Act1,Platinum 2,Viper,5,0.99,14.5,14.7,5.4,0.1,0.074,0.52,199,105774
Ep4-Act1,Platinum 2,Chamber,6,1.09,16.2,14.8,3.1,0.1,0.07,0.52,218,100878
Ep4-Act1,Platinum 2,Neon,7,0.99,16.5,16.7,4.0,0.2,0.068,0.48,231,98328
Ep4-Act1,Platinum 2,Raze,8,1.04,16.4,15.9,4.8,0.2,0.05,0.52,236,71859
Ep4-Act1,Platinum 2,Skye,9,0.95,14.5,15.3,5.9,0.1,0.047,0.5,197,67932
Ep4-Act1,Platinum 2,Astra,10,1.0,14.8,14.9,5.8,0.1,0.042,0.47,199,60282
Ep4-Act1,Platinum 2,Omen,11,0.97,14.8,15.2,5.5,0.1,0.041,0.5,201,58293
Ep4-Act1,Platinum 2,Killjoy,12,1.0,14.4,14.4,3.9,0.1,0.039,0.52,202,55590
Ep4-Act1,Platinum 2,Brimstone,13,0.96,14.4,14.9,7.0,0.1,0.031,0.52,198,44064
Ep4-Act1,Platinum 2,Cypher,14,0.99,14.5,14.7,4.0,0.1,0.028,0.48,197,40545
Ep4-Act1,Platinum 2,Breach,15,0.95,14.4,15.2,5.7,0.1,0.019,0.5,199,27132
Ep4-Act1,Platinum 2,KAY/O,16,0.92,14.3,15.6,7.8,0.1,0.017,0.46,198,24378
Ep4-Act1,Platinum 2,Phoenix,17,0.99,15.5,15.7,3.6,0.2,0.007,0.4,219,10608
Ep4-Act1,Platinum 2,Yoru,18,1.01,15.9,15.8,3.2,0.2,0.005,0.5,216,6834
